"RELATEDRESOURCEID","RELATEDRESOURCETYPE","RELATEDRESOURCETYPEIRI","RELATEDRESOURCETYPEVOCABULARY","RELATIONSHIPACCORDINGTO","RELATIONSHIPACCORDINGTOID","RELATIONSHIPEFFECTIVEDATE","RELATIONSHIPID","RELATIONSHIPORDER","RELATIONSHIPREMARKS","RELATIONSHIPTYPE","RELATIONSHIPTYPEIRI","RELATIONSHIPTYPEVOCABULARY","SUBJECTRESOURCEID","SUBJECTRESOURCETYPE","SUBJECTRESOURCETYPEIRI","SUBJECTRESOURCETYPEVOCABULARY"
"https://www.catalogueoflife.org/data/taxon/3DCVJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:32:53 CET 2025","1828651763","","","hasCOLID","","","https://doi.org/TEST/ZZS-GPA-4XT","MaterialEntity","",""
"https://doi.org/TEST/3ZV-CKH-6Y4","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:55:14 CET 2025","1169141","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-GPA-4XT","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:14 CET 2025","312680574","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-GFB-XX1","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:14 CET 2025","1367996089","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-GFB-XX1","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:14 CET 2025","-1491168150","","","hasFDOType","","","https://doi.org/TEST/ZZS-GFB-XX1","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.376183","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:14 CET 2025","641105401","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-GFB-XX1","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/3ZK4V","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:29:13 CET 2025","2041997067","","","hasCOLID","","","https://doi.org/TEST/ZZS-GFB-XX1","MaterialEntity","",""
"https://doi.org/TEST/VT1-18Z-F45","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:52:29 CET 2025","702476763","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-GFB-XX1","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:39 CET 2025","-490769111","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-GD3-GQD","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:39 CET 2025","564546404","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-GD3-GQD","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:39 CET 2025","2000349461","","","hasFDOType","","","https://doi.org/TEST/ZZS-GD3-GQD","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1398458","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:39 CET 2025","-946004643","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-GD3-GQD","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:33:24 CET 2025","1765246262","","","hasCOLID","","","https://doi.org/TEST/ZZS-GD3-GQD","MaterialEntity","",""
"https://doi.org/TEST/NPV-PAY-HA7","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:55:43 CET 2025","1447549815","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-GD3-GQD","MaterialEntity","",""
"https://doi.org/TEST/ZEX-V6D-6KH","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Fri May 30 12:15:45 CEST 2025","1060724380","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-DHE-FP0","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:07 CET 2025","-20384818","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-DHE-FP0","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:07 CET 2025","1034930697","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-DHE-FP0","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:07 CET 2025","-1824233542","","","hasFDOType","","","https://doi.org/TEST/ZZS-DHE-FP0","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.1189787","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:56:07 CET 2025","-1328759228","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-DHE-FP0","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/DGC","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 11:02:31 CET 2025","197057998","","","hasCOLID","","","https://doi.org/TEST/ZZS-DHE-FP0","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:46 CET 2025","757223689","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-C4C-MM4","MaterialEntity","",""
"https://hdl.handle.net/TEST/CPX-0AF-717","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:46 CET 2025","-1584945757","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-C4C-MM4","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:46 CET 2025","-1046625035","","","hasFDOType","","","https://doi.org/TEST/ZZS-C4C-MM4","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.VER.UT.4028","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 10:48:46 CET 2025","-1798917598","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-C4C-MM4","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/ZWYT","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 10:51:01 CET 2025","-55622531","","","hasCOLID","","","https://doi.org/TEST/ZZS-C4C-MM4","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:19 CET 2025","-1929560221","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-AQP-8KP","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:19 CET 2025","-874244706","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-AQP-8KP","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:19 CET 2025","561558351","","","hasFDOType","","","https://doi.org/TEST/ZZS-AQP-8KP","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1544953","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:19 CET 2025","895189726","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-AQP-8KP","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:40:05 CET 2025","-1917461938","","","hasCOLID","","","https://doi.org/TEST/ZZS-AQP-8KP","MaterialEntity","",""
"https://doi.org/TEST/0W7-W4T-AKW","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:06:12 CET 2025","-36775701","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-AQP-8KP","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:19 CET 2025","795027332","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-A19-JFR","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:19 CET 2025","1850342847","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-A19-JFR","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:19 CET 2025","-1008821392","","","hasFDOType","","","https://doi.org/TEST/ZZS-A19-JFR","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.370152","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:19 CET 2025","917573559","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-A19-JFR","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/5J38V","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:03:26 CET 2025","-1944886578","","","hasCOLID","","","https://doi.org/TEST/ZZS-A19-JFR","MaterialEntity","",""
"https://doi.org/TEST/Y1D-B4B-BBD","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:10:11 CET 2025","-1565792934","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-A19-JFR","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:28 CET 2025","1781276036","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-9CN-6BA","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:28 CET 2025","-1458375745","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-9CN-6BA","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:28 CET 2025","-22572688","","","hasFDOType","","","https://doi.org/TEST/ZZS-9CN-6BA","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1331719","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:28 CET 2025","-273450941","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-9CN-6BA","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:11:12 CET 2025","-2021905374","","","hasCOLID","","","https://doi.org/TEST/ZZS-9CN-6BA","MaterialEntity","",""
"https://doi.org/TEST/YSH-QYA-98J","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:40:26 CET 2025","1849723293","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-9CN-6BA","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:37 CET 2025","-1412617637","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-98X-7EG","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:37 CET 2025","-357302122","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-98X-7EG","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:37 CET 2025","1078500935","","","hasFDOType","","","https://doi.org/TEST/ZZS-98X-7EG","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.606298","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:51:37 CET 2025","9297004","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-98X-7EG","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/47W2T","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:06:50 CET 2025","-1990473493","","","hasCOLID","","","https://doi.org/TEST/ZZS-98X-7EG","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:54 CET 2025","-1800589984","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-8C4-8ZS","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:54 CET 2025","-745274469","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-8C4-8ZS","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:54 CET 2025","690528588","","","hasFDOType","","","https://doi.org/TEST/ZZS-8C4-8ZS","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1064145","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:53:54 CET 2025","-1358967999","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-8C4-8ZS","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/K4JW","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:32:17 CET 2025","1522192567","","","hasCOLID","","","https://doi.org/TEST/ZZS-8C4-8ZS","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:03 CET 2025","-387026676","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-6VE-9Q9","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:03 CET 2025","668288839","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-6VE-9Q9","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:03 CET 2025","2104091896","","","hasFDOType","","","https://doi.org/TEST/ZZS-6VE-9Q9","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.1212713","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:03 CET 2025","639846771","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-6VE-9Q9","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/3937N","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 11:10:29 CET 2025","-1044709715","","","hasCOLID","","","https://doi.org/TEST/ZZS-6VE-9Q9","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","-119934203","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-682-WGN","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","935381312","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-682-WGN","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","-1923782927","","","hasFDOType","","","https://doi.org/TEST/ZZS-682-WGN","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.331565","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:54:41 CET 2025","-917343669","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-682-WGN","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/4CJZM","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:32:44 CET 2025","-2101938229","","","hasCOLID","","","https://doi.org/TEST/ZZS-682-WGN","MaterialEntity","",""
"https://doi.org/TEST/E0V-NQV-VY0","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:55:12 CET 2025","-1109174446","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-682-WGN","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:44 CET 2025","-1659828724","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:44 CET 2025","-604513209","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:44 CET 2025","831289848","","","hasFDOType","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.5165153","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:57:44 CET 2025","-783501894","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/Z8L","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:54:40 CET 2025","287496894","","","hasCOLID","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://doi.org/TEST/J0P-L9S-DH3","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:15:36 CET 2025","-1552387600","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://doi.org/TEST/6Z5-5QW-9H2","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 14:15:36 CET 2025","-718053376","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-666-BBG","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:59:25 CET 2025","-957515786","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-48K-Q5W","MaterialEntity","",""
"https://hdl.handle.net/TEST/1ZJ-921-RG0","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:59:25 CET 2025","-957441179","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-48K-Q5W","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:59:25 CET 2025","1533602786","","","hasFDOType","","","https://doi.org/TEST/ZZS-48K-Q5W","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.CRUS.22474","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:59:25 CET 2025","-1666669261","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-48K-Q5W","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/33N","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Thu Jan 30 15:05:11 CET 2025","1512900848","","","hasCOLID","","","https://doi.org/TEST/ZZS-48K-Q5W","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:52:34 CET 2025","446528081","","","hasOrganisationID","","","https://doi.org/TEST/ZZS-12X-WSQ","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:52:34 CET 2025","1501843596","","","hasSourceSystemID","","","https://doi.org/TEST/ZZS-12X-WSQ","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:52:34 CET 2025","-1357320643","","","hasFDOType","","","https://doi.org/TEST/ZZS-12X-WSQ","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.325976","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:52:34 CET 2025","1608656996","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZS-12X-WSQ","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/6T8CG","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:22:58 CET 2025","427371987","","","hasCOLID","","","https://doi.org/TEST/ZZS-12X-WSQ","MaterialEntity","",""
"https://doi.org/TEST/TYM-8FA-49Z","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:47:43 CET 2025","-1470817018","","","hasDigitalMedia","","","https://doi.org/TEST/ZZS-12X-WSQ","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","-135525545","","","hasOrganisationID","","","https://doi.org/TEST/ZZR-ZY5-6CR","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","919789970","","","hasSourceSystemID","","","https://doi.org/TEST/ZZR-ZY5-6CR","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","-1939374269","","","hasFDOType","","","https://doi.org/TEST/ZZR-ZY5-6CR","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.995354","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:18 CET 2025","-1607181632","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZR-ZY5-6CR","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/76DWD","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 09:58:51 CET 2025","762017549","","","hasCOLID","","","https://doi.org/TEST/ZZR-ZY5-6CR","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:54 CET 2025","-1241603509","","","hasOrganisationID","","","https://doi.org/TEST/ZZR-WK1-60T","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:54 CET 2025","-186287994","","","hasSourceSystemID","","","https://doi.org/TEST/ZZR-WK1-60T","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:54 CET 2025","1249515063","","","hasFDOType","","","https://doi.org/TEST/ZZR-WK1-60T","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/ZMA.INS.956473","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:54 CET 2025","-1219563313","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZR-WK1-60T","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/4Z2HX","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:07:28 CET 2025","500658483","","","hasCOLID","","","https://doi.org/TEST/ZZR-WK1-60T","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:45 CET 2025","-1210977187","","","hasOrganisationID","","","https://doi.org/TEST/ZZR-WGR-B0K","MaterialEntity","",""
"https://hdl.handle.net/TEST/M03-RH1-TX1","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:45 CET 2025","-155661672","","","hasSourceSystemID","","","https://doi.org/TEST/ZZR-WGR-B0K","MaterialEntity","",""
"https://doi.org/21.T11148/894b1e6cad57e921764e","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:45 CET 2025","1280141385","","","hasFDOType","","","https://doi.org/TEST/ZZR-WGR-B0K","MaterialEntity","",""
"https://data.biodiversitydata.nl/naturalis/specimen/RMNH.INS.851095","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Tue Jan 28 09:50:45 CET 2025","1751430802","","","hasPhysicalIdentifier","","","https://doi.org/TEST/ZZR-WGR-B0K","MaterialEntity","",""
"https://www.catalogueoflife.org/data/taxon/BJ5MJ","","","","DiSSCo Name Usage Search Service","https://doi.org/10.5281/zenodo.14380476","Tue Jan 28 10:04:55 CET 2025","382163990","","","hasCOLID","","","https://doi.org/TEST/ZZR-WGR-B0K","MaterialEntity","",""
"https://doi.org/TEST/4QT-J52-F4L","","","","DiSSCo Digital Specimen Processing Service","https://doi.org/10.5281/zenodo.14383054","Tue Jan 28 13:20:57 CET 2025","-465090252","","","hasDigitalMedia","","","https://doi.org/TEST/ZZR-WGR-B0K","MaterialEntity","",""
"https://ror.org/0566bfb96","","","","DiSSCo Translator Service","https://doi.org/10.5281/zenodo.14379776","Thu Jan 30 14:56:10 CET 2025","863867516","","","hasOrganisationID","","","https://doi.org/TEST/ZZR-VZA-Q9Y","MaterialEntity","",""
