"associatedSequences","catalogNumber","collectedBy","collectedByID","collectionCode","collectionID","dataGeneralizations","dateIdentified","derivationEventID","derivationType","derivedFromMaterialEntityID","digitalSpecimenID","disposition","eventID","evidenceForOccurrenceID","higherClassificationName","higherClassificationRank","identificationReferences","identificationRemarks","identificationVerificationStatus","identifiedBy","identifiedByID","informationWithheld","institutionCode","institutionID","isPartOfMaterialEntityID","materialCategory","materialEntityID","materialEntityRemarks","materialEntityType","materialReferences","objectQuantity","objectQuantityType","otherCatalogNumbers","ownerInstitutionCode","ownerInstitutionID","preparations","recordNumber","scientificName","taxonFormula","taxonID","taxonRank","taxonRemarks","typeDesignationType","typeStatus","typifiedName","verbatimIdentification","verbatimLabel"
"","RMNH.AVES.209337","","","","","","","","","","https://doi.org/TEST/ZZD-C1J-QH1","","7f3fb1f7e686e8ac5e0d9085bd5c3c12","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.209337","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.25692","","","","","","","","","","https://doi.org/TEST/ZZD-5HT-XXJ","","a3ea87bc0c513e612c9e5b390bc3e8ba","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.25692","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.175711","","","","","","","","","","https://doi.org/TEST/ZZD-56R-EYK","","0275d8a9ffe48f556096ac7e808f197e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.175711","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.260514","","","","","","","","","","https://doi.org/TEST/ZZD-4SX-ARX","","67601c6688faf517590430fdf70afa7e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.260514","","","","","","","","","egg","","","","","","","","","","",""
"","ZMA.AVES.42204","","","","","","","","","","https://doi.org/TEST/ZZC-RFT-Y1G","","e488853fee2c2b2b2954ab65d525069c","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42204","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.37601","","","","","","","","","","https://doi.org/TEST/ZZC-P5V-NNQ","","39a91047ef14ee5130c78b7e7d9f1eb0","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.37601","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.137978","","","","","","","","","","https://doi.org/TEST/ZZC-L7Q-C4C","","1e2145be2b04d362690532df80dabc0d","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.137978","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.259452.c","","","","","","","","","","https://doi.org/TEST/ZZC-KT8-D6E","","41d81cf7559faa3edb54b41cef917925","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259452.c","","","","","","","","","tissue (wet specimen)","","","","","","","","","","",""
"","RMNH.AVES.62266","","","","","","","","","","https://doi.org/TEST/ZZC-JSP-8EE","","bbb06b8f1726aa7b2ee623d67364e60a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.62266","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.60330.b","","","","","","","","","","https://doi.org/TEST/ZZC-HYS-1E8","","059c357075482f92806ad1f83792b237","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.60330.b","","","","","","","","","nest (air dried)","","","","","","","","","","",""
"","RMNH.AVES.65519","","","","","","","","","","https://doi.org/TEST/ZZC-HLT-DK5","","ff0dfd563b3add99713ecf766fab1bca","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.65519","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.150844","","","","","","","","","","https://doi.org/TEST/ZZC-BC1-V43","","34df1f723e5c986ee681ec9d52cced68","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.150844","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.108750","","","","","","","","","","https://doi.org/TEST/ZZC-79B-VJM","","b76491d6314291c2c2d1596bc1f009e7","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.108750","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.193421","","","","","","","","","","https://doi.org/TEST/ZZC-6B8-LYD","","6c6a89249ab99350e50a5f9624d8e003","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.193421","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.63310","","","","","","","","","","https://doi.org/TEST/ZZC-66X-DFL","","885011889f1c0bbae3a0a8ce5eaf2f87","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.63310","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.64634","","","","","","","","","","https://doi.org/TEST/ZZC-2R5-1MF","","10ff3dd1718048e614c5265b2692aeb7","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64634","","","","","","","","","feather","","","","","","","","","","",""
"","RMNH.AVES.195764","","","","","","","","","","https://doi.org/TEST/ZZB-TV4-RXY","","17fd456b9e8798cfc166c170f5e243b2","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195764","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.56764","","","","","","","","","","https://doi.org/TEST/ZZB-R6T-GW2","","b4fe60e40560b2472a96cf3142038681","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.56764","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.38413","","","","","","","","","","https://doi.org/TEST/ZZB-J7F-EL5","","cba3e51966c5b112a16c96a2ebfe8e06","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.38413","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.71433","","","","","","","","","","https://doi.org/TEST/ZZA-YQY-C02","","fe2fe7b3625e6a504623831b00faeea8","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.71433","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.256953","","","","","","","","","","https://doi.org/TEST/ZZA-LDW-PPC","","d5fc4b61f53960092c9c76baa8138789","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.256953","","","","","","","","","skeleton (whole) (skeletonized)","","","","","","","","","","",""
"","RMNH.AVES.P.2133","","","","","","","","","","https://doi.org/TEST/ZZA-2RH-N7A","","520d3096003423bee04eddb55f873451","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.P.2133","","","","","","","","","feather (microscopic slide)","","","","","","","","","","",""
"","RMNH.AVES.201226","","","","","","","","","","https://doi.org/TEST/ZZ9-RJK-3G7","","ab10af2f149b4f92811484b1fab0d1c5","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.201226","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.64357","","","","","","","","","","https://doi.org/TEST/ZZ9-DMK-WMJ","","2792df303f82a8934a4f159228aeb4e6","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.64357","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.64827.a","","","","","","","","","","https://doi.org/TEST/ZZ9-7PQ-S0H","","5450b12ab1a21fb75e9764c3298feef2","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.64827.a","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.123823","","","","","","","","","","https://doi.org/TEST/ZZ9-7D3-7VM","","79021f3860580edbe0b898cd2f1c6dbd","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.123823","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.212253","","","","","","","","","","https://doi.org/TEST/ZZ9-54X-KPF","","c9d0d731acf9476d7485be8f5f4a914e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212253","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.134053","","","","","","","","","","https://doi.org/TEST/ZZ8-SRA-ZJD","","89b66fad58506170487e6895eab6dcae","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134053","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.172405","","","","","","","","","","https://doi.org/TEST/ZZ8-REK-DZ1","","2e17f6605ee4c7c29b047c216e7021b7","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.172405","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.31167","","","","","","","","","","https://doi.org/TEST/ZZ8-HME-AHM","","f6b3d1daf9addb32609022e7ddb2747b","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.31167","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.183049","","","","","","","","","","https://doi.org/TEST/ZZ8-2MP-C7L","","16a6b1f47f5b341f3d426c8f6be6f009","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183049","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.161504","","","","","","","","","","https://doi.org/TEST/ZZ7-Z3S-4MN","","1c1ebb48478d968f77ef1cb25285c57d","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.161504","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.259161","","","","","","","","","","https://doi.org/TEST/ZZ7-R8E-YQS","","25812af8f0ffed33cb3b781a95f97628","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.259161","","","","","","","","","egg","","","","","","","","","","",""
"","ZMA.AVES.44577","","","","","","","","","","https://doi.org/TEST/ZZ7-LW0-F3W","","412abc43723a78d37f9acc9013028adf","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.44577","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.189355","","","","","","","","","","https://doi.org/TEST/ZZ7-LDX-H3H","","309f3c10dd419fd552e2d51d76dc69ce","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.189355","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.200428","","","","","","","","","","https://doi.org/TEST/ZZ7-K37-418","","f6eeb6deba9f0345797d27f78c0366a2","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.200428","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.39880","","","","","","","","","","https://doi.org/TEST/ZZ7-6N5-K7Y","","b29f22eefdf5275f209094d663c9f35c","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.39880","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.57509","","","","","","","","","","https://doi.org/TEST/ZZ7-5YE-2JX","","460f2a466f3b8ce8cd9c9013aa2bf96b","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.57509","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.70433","","","","","","","","","","https://doi.org/TEST/ZZ7-03F-RY7","","67257f5cfb471c7def1108cc15d99d90","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.70433","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.20174","","","","","","","","","","https://doi.org/TEST/ZZ6-Q2X-QFK","","be90af3deebc5b2b1cd32f2a3b5549ef","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20174","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.173954","","","","","","","","","","https://doi.org/TEST/ZZ6-PW1-DBS","","4266eefb07d9767602020306528c50cb","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.173954","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.76144","","","","","","","","","","https://doi.org/TEST/ZZ6-NHF-A8K","","b1a3c84ac110fb3d210ab65fa4e1b535","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76144","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.168725","","","","","","","","","","https://doi.org/TEST/ZZ6-LML-4FE","","1589ab96634be5eda4994a532ccc0095","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.168725","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.42961","","","","","","","","","","https://doi.org/TEST/ZZ6-GBP-2KW","","f91ce720bd5af38327c10cdf150b757e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.42961","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.30432","","","","","","","","","","https://doi.org/TEST/ZZ6-ENF-9T9","","15c21ae1ca0050cafbb41faffca4aff1","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.30432","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.76237","","","","","","","","","","https://doi.org/TEST/ZZ6-BVW-PRX","","307c412cadaf26f22043308246b2633d","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.76237","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","ZMA.AVES.164","","","","","","","","","","https://doi.org/TEST/ZZ6-BJE-MZE","","85f7c30f32312176d06aa0e3a1b331f3","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.164","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.55634","","","","","","","","","","https://doi.org/TEST/ZZ6-B3H-DMB","","4e18a5fabc7fcf87385749346cac7573","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.55634","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.86611","","","","","","","","","","https://doi.org/TEST/ZZ6-8Y5-NEE","","21a14fb55ee2786dd30bffc63ed12acf","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.86611","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.155164","","","","","","","","","","https://doi.org/TEST/ZZ5-ZXJ-CRN","","a9ff95d6d573f613f64d318dec787e63","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.155164","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.41335","","","","","","","","","","https://doi.org/TEST/ZZ5-XDF-PES","","09f16f43c14dd0fcb1c63eb03dcfe0dd","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.41335","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.121703","","","","","","","","","","https://doi.org/TEST/ZZ5-WAW-JG6","","e65b87c16547a52bd61ba7cbc2339dc5","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.121703","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.89179","","","","","","","","","","https://doi.org/TEST/ZZ5-SLE-WS1","","d26508c4ec48428f6cefffc069686d74","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.89179","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.12991","","","","","","","","","","https://doi.org/TEST/ZZ5-MVQ-7XT","","e41ec46296e740e755d7c1e64046fc96","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.12991","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.134549","","","","","","","","","","https://doi.org/TEST/ZZ5-LQD-TMS","","ef182e70349350b7174dba778f096d3d","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134549","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.22608","","","","","","","","","","https://doi.org/TEST/ZZ4-XT8-3PK","","1138790fc62eb3d79023ee0596dcebef","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.22608","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.126199","","","","","","","","","","https://doi.org/TEST/ZZ4-X7S-WKN","","54287bcec9df206611447a34d8e2b382","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126199","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.83178","","","","","","","","","","https://doi.org/TEST/ZZ4-PK3-VJ7","","3550b7028307f1c689c7658d31e6faf4","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.83178","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.85535","","","","","","","","","","https://doi.org/TEST/ZZ4-ERM-2Y4","","1c13889fb2a78a78536705b3351f2cd3","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.85535","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.13240","","","","","","","","","","https://doi.org/TEST/ZZ4-98Z-6YZ","","8fac52792888120983ce2e4a2c6d6deb","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.13240","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.177712","","","","","","","","","","https://doi.org/TEST/ZZ4-1JE-YC7","","bc7bccd7aa92fbc0ec5ddb2f39ffc017","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.177712","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.216759","","","","","","","","","","https://doi.org/TEST/ZZ3-ZFK-8WW","","7f583760d65ce268a63a3ace2f50e7f0","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.216759","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.146315","","","","","","","","","","https://doi.org/TEST/ZZ3-Z7W-TGH","","9f6250ac5bf9bf4939d1e9a2347fd07a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.146315","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.210840","","","","","","","","","","https://doi.org/TEST/ZZ3-JQ6-MFZ","","182150ad19a9f079238f6745989ad5d8","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.210840","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.195661","","","","","","","","","","https://doi.org/TEST/ZZ3-HSF-7JS","","988a7f52dd971bdc75fed7589dfe1763","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.195661","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","ZMA.AVES.50234","","","","","","","","","","https://doi.org/TEST/ZZ3-FNV-P4Q","","5489b00dea715f402fd66956a422785a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.50234","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.48901","","","","","","","","","","https://doi.org/TEST/ZZ3-ETX-L16","","3e59c0994868848eec2665f1b4cb67f0","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.48901","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.208197","","","","","","","","","","https://doi.org/TEST/ZZ3-8BH-TTZ","","d2b70376249132b63b712ea862828f48","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.208197","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","ZMA.AVES.20175","","","","","","","","","","https://doi.org/TEST/ZZ3-1K1-RC9","","88bfbea6b3578fdc009509580b04055a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.20175","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.27974","","","","","","","","","","https://doi.org/TEST/ZZ3-0BG-1LG","","98dd1819319e3c96738cef7e597df505","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.27974","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.122916","","","","","","","","","","https://doi.org/TEST/ZZ2-XKF-BQS","","ac1f1f890f25435edc5d22939f84278f","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.122916","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.54896","","","","","","","","","","https://doi.org/TEST/ZZ2-S5V-2V4","","ae0692ac19ab016a952b14eed288493a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.54896","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.183417","","","","","","","","","","https://doi.org/TEST/ZZ2-QF4-YZM","","0c688ffe45bec3dba4ed9e57787932ba","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.183417","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.97775","","","","","","","","","","https://doi.org/TEST/ZZ2-J49-W59","","9161d6007867a5ee95983c7936bf25fe","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.97775","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.18641","","","","","","","","","","https://doi.org/TEST/ZZ2-5S0-VWA","","ab9ec9034dab4d82fa8266c2c1693d3a","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.18641","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.61675","","","","","","","","","","https://doi.org/TEST/ZZ2-3DS-KRQ","","479ecb5a05708ccc4bd8e94c60562561","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.61675","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.186385","","","","","","","","","","https://doi.org/TEST/ZZ1-NA2-4MQ","","b6f1e39a18c1003d8a54b0e36c133ac3","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.186385","","","","","","","","","egg","","","","","","","","","","",""
"","ZMA.AVES.10274","","","","","","","","","","https://doi.org/TEST/ZZ1-M5Z-37T","","5ebbdd10635698e41f3a5f04a03b900e","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.10274","","","","","","","","","skin (study skin)","","","","","","","","","","",""
"","RMNH.AVES.134511","","","","","","","","","","https://doi.org/TEST/ZZ1-J1E-4XV","","7355588eb9a0fa8617e73d6dad338e99","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.134511","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","RMNH.AVES.212830","","","","","","","","","","https://doi.org/TEST/ZZ1-H4Y-EAR","","e7166b1506c4e935b20a2789370025fb","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.212830","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.225173","","","","","","","","","","https://doi.org/TEST/ZZ1-FGH-0F4","","f31fa0860e8c0f48c747cb5d8dd7ff74","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.225173","","","","","","","","","skin (mounted skin)","","","","","","","","","","",""
"","RMNH.AVES.126748","","","","","","","","","","https://doi.org/TEST/ZZ1-90R-QCY","","dbf93149797c0d28207a130601f6d538","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.126748","","","","","","","","","skin (air dried)","","","","","","","","","","",""
"","ZMA.AVES.39238","","","","","","","","","","https://doi.org/TEST/ZZ1-8X5-V87","","92c37add2fbb3f57d7cc88142175f98b","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/ZMA.AVES.39238","","","","","","","","","egg (air dried)","","","","","","","","","","",""
"","RMNH.AVES.162334","","","","","","","","","","https://doi.org/TEST/ZZ1-6MB-JXW","","7293eeeaae6d506c6b1cbbb9e6d2417f","","","","","","","","","","","https://ror.org/0566bfb96","","","https://data.biodiversitydata.nl/naturalis/specimen/RMNH.AVES.162334","","","","","","","","","skin (wet specimen)","","","","","","","","","","",""
