eventID	assertionID	assertionType	assertionTypeIRI	assertionValue	assertionValueIRI	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionProtocols	assertionProtocolID
BROKE_WEST_RMT_084	BROKE_WEST_RMT_084_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_085	BROKE_WEST_RMT_085_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_086	BROKE_WEST_RMT_086_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_087	BROKE_WEST_RMT_087_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_088	BROKE_WEST_RMT_088_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_089	BROKE_WEST_RMT_089_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_090	BROKE_WEST_RMT_090_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_091	BROKE_WEST_RMT_091_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_092	BROKE_WEST_RMT_092_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_093	BROKE_WEST_RMT_093_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_094	BROKE_WEST_RMT_094_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_095	BROKE_WEST_RMT_095_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_096	BROKE_WEST_RMT_096_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_097	BROKE_WEST_RMT_097_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_098	BROKE_WEST_RMT_098_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_099	BROKE_WEST_RMT_099_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_100	BROKE_WEST_RMT_100_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_101	BROKE_WEST_RMT_101_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_102	BROKE_WEST_RMT_102_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_103	BROKE_WEST_RMT_103_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_104	BROKE_WEST_RMT_104_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_105	BROKE_WEST_RMT_105_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_106	BROKE_WEST_RMT_106_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_107	BROKE_WEST_RMT_107_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_108	BROKE_WEST_RMT_108_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_109	BROKE_WEST_RMT_109_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_110	BROKE_WEST_RMT_110_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_111	BROKE_WEST_RMT_111_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_112	BROKE_WEST_RMT_112_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_113	BROKE_WEST_RMT_113_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_114	BROKE_WEST_RMT_114_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_115	BROKE_WEST_RMT_115_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_116	BROKE_WEST_RMT_116_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_117	BROKE_WEST_RMT_117_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_118	BROKE_WEST_RMT_118_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_119	BROKE_WEST_RMT_119_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_120	BROKE_WEST_RMT_120_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_121	BROKE_WEST_RMT_121_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_122	BROKE_WEST_RMT_122_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_123	BROKE_WEST_RMT_123_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_124	BROKE_WEST_RMT_124_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_125	BROKE_WEST_RMT_125_net mesh size	net mesh size	http://vocab.nerc.ac.uk/collection/P01/current/MSHSIZE1/			0.85	mm	http://vocab.nerc.ac.uk/collection/P06/current/UXMM/		
BROKE_WEST_RMT_001	BROKE_WEST_RMT_001_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_002	BROKE_WEST_RMT_002_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_003	BROKE_WEST_RMT_003_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_004	BROKE_WEST_RMT_004_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_005	BROKE_WEST_RMT_005_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_006	BROKE_WEST_RMT_006_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_007	BROKE_WEST_RMT_007_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_008	BROKE_WEST_RMT_008_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_009	BROKE_WEST_RMT_009_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_010	BROKE_WEST_RMT_010_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_011	BROKE_WEST_RMT_011_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_012	BROKE_WEST_RMT_012_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_013	BROKE_WEST_RMT_013_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_014	BROKE_WEST_RMT_014_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_015	BROKE_WEST_RMT_015_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_016	BROKE_WEST_RMT_016_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_017	BROKE_WEST_RMT_017_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_018	BROKE_WEST_RMT_018_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_019	BROKE_WEST_RMT_019_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_020	BROKE_WEST_RMT_020_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_021	BROKE_WEST_RMT_021_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_022	BROKE_WEST_RMT_022_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_023	BROKE_WEST_RMT_023_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_024	BROKE_WEST_RMT_024_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_025	BROKE_WEST_RMT_025_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_026	BROKE_WEST_RMT_026_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_027	BROKE_WEST_RMT_027_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_028	BROKE_WEST_RMT_028_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_029	BROKE_WEST_RMT_029_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_030	BROKE_WEST_RMT_030_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_031	BROKE_WEST_RMT_031_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_032	BROKE_WEST_RMT_032_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_033	BROKE_WEST_RMT_033_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_034	BROKE_WEST_RMT_034_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_035	BROKE_WEST_RMT_035_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_036	BROKE_WEST_RMT_036_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_037	BROKE_WEST_RMT_037_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_038	BROKE_WEST_RMT_038_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_039	BROKE_WEST_RMT_039_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_040	BROKE_WEST_RMT_040_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_041	BROKE_WEST_RMT_041_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_042	BROKE_WEST_RMT_042_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_043	BROKE_WEST_RMT_043_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_044	BROKE_WEST_RMT_044_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_045	BROKE_WEST_RMT_045_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_046	BROKE_WEST_RMT_046_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_047	BROKE_WEST_RMT_047_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_048	BROKE_WEST_RMT_048_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_049	BROKE_WEST_RMT_049_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_050	BROKE_WEST_RMT_050_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_051	BROKE_WEST_RMT_051_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_052	BROKE_WEST_RMT_052_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_053	BROKE_WEST_RMT_053_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_054	BROKE_WEST_RMT_054_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_055	BROKE_WEST_RMT_055_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_056	BROKE_WEST_RMT_056_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_057	BROKE_WEST_RMT_057_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_058	BROKE_WEST_RMT_058_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_059	BROKE_WEST_RMT_059_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_060	BROKE_WEST_RMT_060_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_061	BROKE_WEST_RMT_061_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_062	BROKE_WEST_RMT_062_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_063	BROKE_WEST_RMT_063_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_064	BROKE_WEST_RMT_064_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_065	BROKE_WEST_RMT_065_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_066	BROKE_WEST_RMT_066_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_067	BROKE_WEST_RMT_067_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_068	BROKE_WEST_RMT_068_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_069	BROKE_WEST_RMT_069_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_070	BROKE_WEST_RMT_070_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_071	BROKE_WEST_RMT_071_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_072	BROKE_WEST_RMT_072_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_073	BROKE_WEST_RMT_073_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_074	BROKE_WEST_RMT_074_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_075	BROKE_WEST_RMT_075_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
BROKE_WEST_RMT_076	BROKE_WEST_RMT_076_Sampling device surface area	Sampling device surface area	http://vocab.nerc.ac.uk/collection/P01/current/MTHAREA1/			8	m^2	http://vocab.nerc.ac.uk/collection/P06/current/UMSQ/		
