occurrenceID	eventID	surveyTargetID	recordedBy	recordedByID	organismQuantity	organismQuantityType	lifeStage	occurrenceStatus	verbatimIdentification	identifiedBy	identifiedByID	taxonID	kingdom	scientificName	taxonRank
BROKE_WEST_RMT_007_RMT8_BROKE_WEST_RMT_007_RMT8_125471	BROKE_WEST_RMT_007_RMT8	BROKE_WEST_RMT_007_RMT8_125471	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Macrouridae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:125471	Animalia	Macrouridae	Family
BROKE_WEST_RMT_008_RMT8_BROKE_WEST_RMT_008_RMT8_217697	BROKE_WEST_RMT_008_RMT8	BROKE_WEST_RMT_008_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_008_RMT8_BROKE_WEST_RMT_008_RMT8_217697_Larvae	BROKE_WEST_RMT_008_RMT8	BROKE_WEST_RMT_008_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_008_RMT8_BROKE_WEST_RMT_008_RMT8_234695	BROKE_WEST_RMT_008_RMT8	BROKE_WEST_RMT_008_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_011_RMT8_BROKE_WEST_RMT_011_RMT8_234695	BROKE_WEST_RMT_011_RMT8	BROKE_WEST_RMT_011_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_011_RMT8_BROKE_WEST_RMT_011_RMT8_234721	BROKE_WEST_RMT_011_RMT8	BROKE_WEST_RMT_011_RMT8_234721	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234721	Animalia	Pleuragramma antarcticum	Species
BROKE_WEST_RMT_017_RMT8_BROKE_WEST_RMT_017_RMT8_234695	BROKE_WEST_RMT_017_RMT8	BROKE_WEST_RMT_017_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_020_RMT8_BROKE_WEST_RMT_020_RMT8_234721	BROKE_WEST_RMT_020_RMT8	BROKE_WEST_RMT_020_RMT8_234721	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234721	Animalia	Pleuragramma antarcticum	Species
BROKE_WEST_RMT_031_RMT8_BROKE_WEST_RMT_031_RMT8_217697	BROKE_WEST_RMT_031_RMT8	BROKE_WEST_RMT_031_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_031_RMT8_BROKE_WEST_RMT_031_RMT8_217697_Larvae	BROKE_WEST_RMT_031_RMT8	BROKE_WEST_RMT_031_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_031_RMT8_BROKE_WEST_RMT_031_RMT8_234695	BROKE_WEST_RMT_031_RMT8	BROKE_WEST_RMT_031_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	13	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_034_RMT8_BROKE_WEST_RMT_034_RMT8_217697	BROKE_WEST_RMT_034_RMT8	BROKE_WEST_RMT_034_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_034_RMT8_BROKE_WEST_RMT_034_RMT8_217697_Larvae	BROKE_WEST_RMT_034_RMT8	BROKE_WEST_RMT_034_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_034_RMT8_BROKE_WEST_RMT_034_RMT8_234695	BROKE_WEST_RMT_034_RMT8	BROKE_WEST_RMT_034_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	3	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_037_RMT8_BROKE_WEST_RMT_037_RMT8_217697	BROKE_WEST_RMT_037_RMT8	BROKE_WEST_RMT_037_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	15	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_037_RMT8_BROKE_WEST_RMT_037_RMT8_217697_Larvae	BROKE_WEST_RMT_037_RMT8	BROKE_WEST_RMT_037_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	13	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_037_RMT8_BROKE_WEST_RMT_037_RMT8_217697_Postmeta	BROKE_WEST_RMT_037_RMT8	BROKE_WEST_RMT_037_RMT8_217697_Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals	Postmeta	detected	Electrona antarctica  Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_037_RMT8_BROKE_WEST_RMT_037_RMT8_234695	BROKE_WEST_RMT_037_RMT8	BROKE_WEST_RMT_037_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	10	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_038_RMT8_BROKE_WEST_RMT_038_RMT8_217697	BROKE_WEST_RMT_038_RMT8	BROKE_WEST_RMT_038_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_038_RMT8_BROKE_WEST_RMT_038_RMT8_217697_Larvae	BROKE_WEST_RMT_038_RMT8	BROKE_WEST_RMT_038_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_038_RMT8_BROKE_WEST_RMT_038_RMT8_234695	BROKE_WEST_RMT_038_RMT8	BROKE_WEST_RMT_038_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	6	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_039_RMT8_BROKE_WEST_RMT_039_RMT8_217697	BROKE_WEST_RMT_039_RMT8	BROKE_WEST_RMT_039_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_039_RMT8_BROKE_WEST_RMT_039_RMT8_217697_Larvae	BROKE_WEST_RMT_039_RMT8	BROKE_WEST_RMT_039_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_042_RMT8_BROKE_WEST_RMT_042_RMT8_217697	BROKE_WEST_RMT_042_RMT8	BROKE_WEST_RMT_042_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	3	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_042_RMT8_BROKE_WEST_RMT_042_RMT8_217697_Larvae	BROKE_WEST_RMT_042_RMT8	BROKE_WEST_RMT_042_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	3	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_042_RMT8_BROKE_WEST_RMT_042_RMT8_234695	BROKE_WEST_RMT_042_RMT8	BROKE_WEST_RMT_042_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_042_RMT8_BROKE_WEST_RMT_042_RMT8_234800	BROKE_WEST_RMT_042_RMT8	BROKE_WEST_RMT_042_RMT8_234800	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Gymnodraco acuticeps	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234800	Animalia	Gymnodraco acuticeps	Species
BROKE_WEST_RMT_042_RMT8_BROKE_WEST_RMT_042_RMT8_1	BROKE_WEST_RMT_042_RMT8	BROKE_WEST_RMT_042_RMT8_1	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Biota sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:1		Biota	Superdomain
BROKE_WEST_RMT_043_RMT8_BROKE_WEST_RMT_043_RMT8_234721	BROKE_WEST_RMT_043_RMT8	BROKE_WEST_RMT_043_RMT8_234721	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	5	individuals		detected	Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234721	Animalia	Pleuragramma antarcticum	Species
BROKE_WEST_RMT_044_RMT8_BROKE_WEST_RMT_044_RMT8_234777	BROKE_WEST_RMT_044_RMT8	BROKE_WEST_RMT_044_RMT8_234777	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Prionodraco evansii	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234777	Animalia	Prionodraco evansii	Species
BROKE_WEST_RMT_050_RMT8_BROKE_WEST_RMT_050_RMT8_217697	BROKE_WEST_RMT_050_RMT8	BROKE_WEST_RMT_050_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	7	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_050_RMT8_BROKE_WEST_RMT_050_RMT8_217697_Larvae	BROKE_WEST_RMT_050_RMT8	BROKE_WEST_RMT_050_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	5	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_050_RMT8_BROKE_WEST_RMT_050_RMT8_217697_Postmeta	BROKE_WEST_RMT_050_RMT8	BROKE_WEST_RMT_050_RMT8_217697_Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals	Postmeta	detected	Electrona antarctica  Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_050_RMT8_BROKE_WEST_RMT_050_RMT8_234714	BROKE_WEST_RMT_050_RMT8	BROKE_WEST_RMT_050_RMT8_234714	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Protomyctophum bolini	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234714	Animalia	Protomyctophum bolini	Species
BROKE_WEST_RMT_050_RMT8_BROKE_WEST_RMT_050_RMT8_234695	BROKE_WEST_RMT_050_RMT8	BROKE_WEST_RMT_050_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_051_RMT8_BROKE_WEST_RMT_051_RMT8_217697	BROKE_WEST_RMT_051_RMT8	BROKE_WEST_RMT_051_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	28	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_051_RMT8_BROKE_WEST_RMT_051_RMT8_217697_Larvae	BROKE_WEST_RMT_051_RMT8	BROKE_WEST_RMT_051_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	28	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_051_RMT8_BROKE_WEST_RMT_051_RMT8_234695	BROKE_WEST_RMT_051_RMT8	BROKE_WEST_RMT_051_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	12	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_052_RMT8_BROKE_WEST_RMT_052_RMT8_234621	BROKE_WEST_RMT_052_RMT8	BROKE_WEST_RMT_052_RMT8_234621	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Artedidraco skottsbergi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234621	Animalia	Artedidraco skottsbergi	Species
BROKE_WEST_RMT_053_RMT8_BROKE_WEST_RMT_053_RMT8_217697	BROKE_WEST_RMT_053_RMT8	BROKE_WEST_RMT_053_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	7	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_053_RMT8_BROKE_WEST_RMT_053_RMT8_217697_Postmeta	BROKE_WEST_RMT_053_RMT8	BROKE_WEST_RMT_053_RMT8_217697_Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	7	individuals	Postmeta	detected	Electrona antarctica  Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_055_RMT8_BROKE_WEST_RMT_055_RMT8_234695	BROKE_WEST_RMT_055_RMT8	BROKE_WEST_RMT_055_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_059_RMT8_BROKE_WEST_RMT_059_RMT8_234808	BROKE_WEST_RMT_059_RMT8	BROKE_WEST_RMT_059_RMT8_234808	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Gerlachea australis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234808	Animalia	Gerlachea australis	Species
BROKE_WEST_RMT_059_RMT8_BROKE_WEST_RMT_059_RMT8_234800	BROKE_WEST_RMT_059_RMT8	BROKE_WEST_RMT_059_RMT8_234800	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Gymnodraco acuticeps	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234800	Animalia	Gymnodraco acuticeps	Species
BROKE_WEST_RMT_059_RMT8_BROKE_WEST_RMT_059_RMT8_234721	BROKE_WEST_RMT_059_RMT8	BROKE_WEST_RMT_059_RMT8_234721	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	5	individuals		detected	Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234721	Animalia	Pleuragramma antarcticum	Species
BROKE_WEST_RMT_061_RMT8_BROKE_WEST_RMT_061_RMT8_217697	BROKE_WEST_RMT_061_RMT8	BROKE_WEST_RMT_061_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_061_RMT8_BROKE_WEST_RMT_061_RMT8_217697_Larvae	BROKE_WEST_RMT_061_RMT8	BROKE_WEST_RMT_061_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_066_RMT8_BROKE_WEST_RMT_066_RMT8_1	BROKE_WEST_RMT_066_RMT8	BROKE_WEST_RMT_066_RMT8_1	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Biota sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:1		Biota	Superdomain
BROKE_WEST_RMT_069_RMT8_BROKE_WEST_RMT_069_RMT8_217697	BROKE_WEST_RMT_069_RMT8	BROKE_WEST_RMT_069_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	5	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_069_RMT8_BROKE_WEST_RMT_069_RMT8_217697_Larvae	BROKE_WEST_RMT_069_RMT8	BROKE_WEST_RMT_069_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	5	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_069_RMT8_BROKE_WEST_RMT_069_RMT8_234695	BROKE_WEST_RMT_069_RMT8	BROKE_WEST_RMT_069_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_072_RMT8_BROKE_WEST_RMT_072_RMT8_217697	BROKE_WEST_RMT_072_RMT8	BROKE_WEST_RMT_072_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_072_RMT8_BROKE_WEST_RMT_072_RMT8_217697_Larvae	BROKE_WEST_RMT_072_RMT8	BROKE_WEST_RMT_072_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_077_RMT8_BROKE_WEST_RMT_077_RMT8_234695	BROKE_WEST_RMT_077_RMT8	BROKE_WEST_RMT_077_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_077_RMT8_BROKE_WEST_RMT_077_RMT8_234721	BROKE_WEST_RMT_077_RMT8	BROKE_WEST_RMT_077_RMT8_234721	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Pleuragramma antarcticum	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234721	Animalia	Pleuragramma antarcticum	Species
BROKE_WEST_RMT_079_RMT8_BROKE_WEST_RMT_079_RMT8_217697	BROKE_WEST_RMT_079_RMT8	BROKE_WEST_RMT_079_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_079_RMT8_BROKE_WEST_RMT_079_RMT8_217697_Postmeta	BROKE_WEST_RMT_079_RMT8	BROKE_WEST_RMT_079_RMT8_217697_Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals	Postmeta	detected	Electrona antarctica  Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_081_RMT8_BROKE_WEST_RMT_081_RMT8_234582	BROKE_WEST_RMT_081_RMT8	BROKE_WEST_RMT_081_RMT8_234582	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Chionodraco sp.	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234582	Animalia	Chionodraco	Genus
BROKE_WEST_RMT_087_RMT8_BROKE_WEST_RMT_087_RMT8_217697	BROKE_WEST_RMT_087_RMT8	BROKE_WEST_RMT_087_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_087_RMT8_BROKE_WEST_RMT_087_RMT8_217697_Larvae	BROKE_WEST_RMT_087_RMT8	BROKE_WEST_RMT_087_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_087_RMT8_BROKE_WEST_RMT_087_RMT8_234695	BROKE_WEST_RMT_087_RMT8	BROKE_WEST_RMT_087_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	2	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_093_RMT8_BROKE_WEST_RMT_093_RMT8_217697	BROKE_WEST_RMT_093_RMT8	BROKE_WEST_RMT_093_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_093_RMT8_BROKE_WEST_RMT_093_RMT8_217697_Larvae	BROKE_WEST_RMT_093_RMT8	BROKE_WEST_RMT_093_RMT8_217697_Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	4	individuals	Larvae	detected	Electrona antarctica Larvae	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_093_RMT8_BROKE_WEST_RMT_093_RMT8_234695	BROKE_WEST_RMT_093_RMT8	BROKE_WEST_RMT_093_RMT8_234695	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	7	individuals		detected	Notolepis coatsi	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:234695	Animalia	Notolepis coatsi	Species
BROKE_WEST_RMT_097_RMT8_BROKE_WEST_RMT_097_RMT8_217697	BROKE_WEST_RMT_097_RMT8	BROKE_WEST_RMT_097_RMT8_217697	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual		detected	Electrona antarctica all	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
BROKE_WEST_RMT_097_RMT8_BROKE_WEST_RMT_097_RMT8_217697_Postmeta	BROKE_WEST_RMT_097_RMT8	BROKE_WEST_RMT_097_RMT8_217697_Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	1	individual	Postmeta	detected	Electrona antarctica  Postmeta	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	urn:lsid:marinespecies.org:taxname:217697	Animalia	Electrona antarctica	Species
