materialEntityID	eventID	materialCategory	materialEntityType	collectedBy	collectedByID	preparations	disposition	materialEntityRemarks	evidenceForOccurrenceID	derivedFromMaterialEntityID	derivationType	verbatimIdentification	identifiedBy	identifiedByID	identificationRemarks	taxonID	scientificName	taxonRank
AAV3FF_00040_stomach_024_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040_stomach_025_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	rear part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040_stomach_026_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040_stomach_027_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Oithona sp.	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040_stomach_028_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040_stomach_029_Other	BROKE_WEST_RMT_022_RMT8		stomachContent - other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	piece of tissue	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00040_stomach_030_Other	BROKE_WEST_RMT_022_RMT8		stomachContent - other	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	sand crystal?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00040	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_031_Furcilia	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	w/o head	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Furcilia	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_032_Calyptotis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Calyptotis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_033_Facet eye	BROKE_WEST_RMT_022_RMT8		stomachContent - facet eye	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	Facet eye	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_034_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Oithona sp.; copepodite	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_035_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_036_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_037_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail off	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_038_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_039_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Oithona sp.	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_040_Harpacticoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of	Harpacticoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Miracia minor or Microstellata rosea	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00041_stomach_041_Mucus	BROKE_WEST_RMT_022_RMT8		stomachContent - mucus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00041	stomach content of		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_042_Amphipod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	rear part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Amphipod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_043_Primno macropa	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	front part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Primno macropa	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_044_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_045_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_046_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail off	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_047_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_048_Nauplius	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Nauplius	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_049_Calyptotis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Calyptotis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_050_Euphausia superba	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_051_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	broken	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_052_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail off	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_053_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_054_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	tail off => cf. Metridia sp.?	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00028_stomach_055_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail broken; O. Similis male?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00028	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_056_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_057_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_058_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_059_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_060_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_061_Scaphocalanus vervoorti	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	initially thought to be Drepanopus sp.	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Scaphocalanus vervoorti	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_062_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. S. vervoorti	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_063_Scaphocalanus vervoorti	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Scaphocalanus vervoorti	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_064_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail broken	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_065_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_066_Crustecean	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	parts of amphipod?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Crustecean	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_067_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	rear part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_068_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	front part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_069_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_070_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Temorites brevis	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_071_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Temorites brevis	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_072_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Temorites brevis	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_073_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail broken	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00029_stomach_074_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00029	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_075_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_076_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail off	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_077_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_078_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_079_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	squeezed	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_080_Copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_081_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail off; copepodite?	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_082_Aetidius armatus	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	tail off	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Aetidius armatus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00037_stomach_083_Calanoid copepod	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00037	stomach content of	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	cf. Ctenocalanus sp.	urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_084_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection	rear part	BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
AAV3FF_00039_stomach_085_Oithona similis	BROKE_WEST_RMT_022_RMT8		stomachContent	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	formalin	pending accession into Institue of Natural Sciences' collection		BROKE_WEST_RMT_022_RMT8_234721	AAV3FF_00039	stomach content of	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554		urn:lsid:marinespecies.org:taxname:234721	Pleuragramma antarcticum	Species
