"materialEntityID"	"eventID"	"materialCategory"	"materialEntityType"	"institutionCode"	"institutionID"	"ownerInstitutionCode"	"ownerInstitutionID"	"collectionCode"	"catalogNumber"	"preparations"	"disposition"	"derivedFromMaterialEntityID"
"P47.2BL_pure"	"P47.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P47.2BL_raw"
"P47.2BS_pure"	"P47.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P47.2BS_raw"
"P48.1AS_pure"	"P48.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P48.1AS_raw"
"P48.1BS_pure"	"P48.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P48.1BS_raw"
"P48.2AL_pure"	"P48.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P48.2AL_raw"
"P48.2AS_pure"	"P48.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P48.2AS_raw"
"P48.2BL_pure"	"P48.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P48.2BL_raw"
"P48.2BS_pure"	"P48.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P48.2BS_raw"
"P49.1BS_pure"	"P49.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.1BS_raw"
"P49.1AL_pure"	"P49.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.1AL_raw"
"P49.1AS_pure"	"P49.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.1AS_raw"
"P49.2BL_pure"	"P49.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.2BL_raw"
"P49.2BS_pure"	"P49.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.2BS_raw"
"P49.2AL_pure"	"P49.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.2AL_raw"
"P49.2AS_pure"	"P49.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P49.2AS_raw"
"P50.1AL_pure"	"P50.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.1AL_raw"
"P50.1AS_pure"	"P50.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.1AS_raw"
"P50.1BL_pure"	"P50.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.1BL_raw"
"P50.1BS_pure"	"P50.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.1BS_raw"
"P50.2AL_pure"	"P50.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.2AL_raw"
"P50.2AS_pure"	"P50.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.2AS_raw"
"P50.2BL_pure"	"P50.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.2BL_raw"
"P50.2BS_pure"	"P50.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P50.2BS_raw"
"P51.1AL_pure"	"P51.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.1AL_raw"
"P51.1AS_pure"	"P51.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.1AS_raw"
"P51.1BL_pure"	"P51.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.1BL_raw"
"P51.1BS_pure"	"P51.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.1BS_raw"
"P51.2AL_pure"	"P51.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.2AL_raw"
"P51.2AS_pure"	"P51.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.2AS_raw"
"P51.2BL_pure"	"P51.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.2BL_raw"
"P51.2BS_pure"	"P51.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P51.2BS_raw"
"P52.2AL_pure"	"P52.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P52.2AL_raw"
"P52.2AS_pure"	"P52.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P52.2AS_raw"
"P54.1BL_pure"	"P54.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P54.1BL_raw"
"P54.1BS_pure"	"P54.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P54.1BS_raw"
"P54.1AL_pure"	"P54.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P54.1AL_raw"
"P54.1AS_pure"	"P54.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P54.1AS_raw"
"P57.1AL_pure"	"P57.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P57.1AL_raw"
"P57.1AS_pure"	"P57.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P57.1AS_raw"
"P57.2AL_pure"	"P57.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P57.2AL_raw"
"P57.2AS_pure"	"P57.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P57.2AS_raw"
"P58.1BL_pure"	"P58.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P58.1BL_raw"
"P58.1BS_pure"	"P58.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P58.1BS_raw"
"P59.1AS_pure"	"P59.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P59.1AS_raw"
"P59.1BS_pure"	"P59.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P59.1BS_raw"
"P59.2AS_pure"	"P59.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P59.2AS_raw"
"P59.2BL_pure"	"P59.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P59.2BL_raw"
"P59.2BS_pure"	"P59.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P59.2BS_raw"
"P60.1BL_pure"	"P60.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.1BL_raw"
"P60.1BS_pure"	"P60.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.1BS_raw"
"P60.1AL_pure"	"P60.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.1AL_raw"
"P60.1AS_pure"	"P60.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.1AS_raw"
"P60.2BL_pure"	"P60.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.2BL_raw"
"P60.2BS_pure"	"P60.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.2BS_raw"
"P60.2AL_pure"	"P60.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.2AL_raw"
"P60.2AS_pure"	"P60.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P60.2AS_raw"
"P61.1BL_pure"	"P61.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P61.1BL_raw"
"P61.1BS_pure"	"P61.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P61.1BS_raw"
"P63.2AL_pure"	"P63.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P63.2AL_raw"
"P63.2AS_pure"	"P63.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P63.2AS_raw"
"P64.1AL_pure"	"P64.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P64.1AL_raw"
"P64.1AS_pure"	"P64.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P64.1AS_raw"
"P64.1BL_pure"	"P64.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P64.1BL_raw"
"P64.1BS_pure"	"P64.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P64.1BS_raw"
"P64.2AL_pure"	"P64.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P64.2AL_raw"
"P64.2AS_pure"	"P64.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P64.2AS_raw"
"P65.2AL_pure"	"P65.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P65.2AL_raw"
"P65.2AS_pure"	"P65.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P65.2AS_raw"
"P65.2BL_pure"	"P65.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P65.2BL_raw"
"P65.2BS_pure"	"P65.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P65.2BS_raw"
"P66.1BS_pure"	"P66.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P66.1BS_raw"
"P66.1AS_pure"	"P66.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P66.1AS_raw"
"P66.2AL_pure"	"P66.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P66.2AL_raw"
"P66.2AS_pure"	"P66.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P66.2AS_raw"
"P67.2AS_pure"	"P67.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P67.2AS_raw"
"P67.2BL_pure"	"P67.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P67.2BL_raw"
"P67.2BS_pure"	"P67.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P67.2BS_raw"
"P68.1AL_pure"	"P68.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P68.1AL_raw"
"P68.1AS_pure"	"P68.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P68.1AS_raw"
"P69.1AL_pure"	"P69.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.1AL_raw"
"P69.1AS_pure"	"P69.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.1AS_raw"
"P69.1BL_pure"	"P69.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.1BL_raw"
"P69.1BS_pure"	"P69.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.1BS_raw"
"P69.2AL_pure"	"P69.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.2AL_raw"
"P69.2AS_pure"	"P69.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.2AS_raw"
"P69.2BL_pure"	"P69.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.2BL_raw"
"P69.2BS_pure"	"P69.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P69.2BS_raw"
"P70.2AS_pure"	"P70.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P70.2AS_raw"
"P70.2BS_pure"	"P70.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P70.2BS_raw"
"P72.2AS_pure"	"P72.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P72.2AS_raw"
"P72.2BL_pure"	"P72.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P72.2BL_raw"
"P72.2BS_pure"	"P72.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P72.2BS_raw"
"P74.1AL_pure"	"P74.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.1AL_raw"
"P74.1AS_pure"	"P74.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.1AS_raw"
"P74.1BL_pure"	"P74.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.1BL_raw"
"P74.1BS_pure"	"P74.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.1BS_raw"
"P74.2AL_pure"	"P74.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.2AL_raw"
"P74.2AS_pure"	"P74.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.2AS_raw"
"P74.2BL_pure"	"P74.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.2BL_raw"
"P74.2BS_pure"	"P74.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P74.2BS_raw"
"P76.1AL_pure"	"P76.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P76.1AL_raw"
"P76.1AS_pure"	"P76.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P76.1AS_raw"
"P76.1BL_pure"	"P76.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P76.1BL_raw"
"P76.1BS_pure"	"P76.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P76.1BS_raw"
"P76.2AS_pure"	"P76.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P76.2AS_raw"
"P76.2BS_pure"	"P76.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P76.2BS_raw"
"P77.1BS_pure"	"P77.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P77.1BS_raw"
"P77.2BS_pure"	"P77.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P77.2BS_raw"
"P78.2AS_pure"	"P78.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P78.2AS_raw"
"P78.2BL_pure"	"P78.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P78.2BL_raw"
"P78.2BS_pure"	"P78.2B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P78.2BS_raw"
"P79.1AL_pure"	"P79.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P79.1AL_raw"
"P79.1AS_pure"	"P79.1A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P79.1AS_raw"
"P79.1BL_pure"	"P79.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P79.1BL_raw"
"P79.1BS_pure"	"P79.1B"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P79.1BS_raw"
"P79.2AL_pure"	"P79.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P79.2AL_raw"
"P79.2AS_pure"	"P79.2A"	"purified DNA extract"	"fluid"	"NHMD "	"https://ror.org/040ck2b86"	"NHMD"	"https://ror.org/040ck2b86"			"purified DNA extract"	"-25 degree celsius freezer"	"P79.2AS_raw"
