"uid","domainID","siteID","namedLocation","passStartTime","passEndTime","eventID","passNumber","specimenNumber","taxonID","scientificName","taxonRank","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","fishTotalLength","fishWeight","delt","efMortality","efInjury","fishLifeStage","sampleTypeCollected","voucherSampleID","dnaSampleID","identifiedBy","remarks","publicationDate","release"
"f1d3fc1c-218d-4f35-b24b-ed267cae5848","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,10,"SALTRU","Salmo trutta","species",NA,NA,NA,72,3,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"005ccdeb-cb22-4256-ab6c-377c4a5f3286","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,7,"SALTRU","Salmo trutta","species",NA,NA,NA,78,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"fb8eeda7-f2ea-475b-b3ca-1955891777b2","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,1,"SALSP2","Salmonidae sp.","family",NA,NA,NA,108,10,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"65040d34-0c8b-4b30-a402-cf52190ae9fe","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,2,"SALTRU","Salmo trutta","species",NA,NA,NA,152,31,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"aa62b9f4-b88d-46b7-9cd6-52599256e478","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,3,"SALTRU","Salmo trutta","species",NA,NA,NA,206,85,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,9,"SALTRU","Salmo trutta","species",NA,NA,NA,69,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9fb04e5a-7a95-4197-a7a4-ce828bf36d90","D17","BIGC","BIGC.AOS.fish.point.01",2019-10-21 20:14:00,2019-10-21 20:58:00,"BIGC.20191021.01.3.e-fisher",3,4,"SALTRU","Salmo trutta","species",NA,NA,NA,82,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"067b44c6-bae0-4b8f-b116-38615a2839e7","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,24,"SALTRU","Salmo trutta","species",NA,NA,NA,76,4,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b0ea0447-21e7-497a-8242-963d326f6523","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,55,"SALSP2","Salmonidae sp.","family",NA,NA,NA,137,22,NA,NA,NA,"adult","dna sample only","FSH.BIGC.04.20191022.1.0055","FSH.BIGC.04.20191022.1.0055.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b93082a8-9f73-48a8-9862-3b25b8b6f58e","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,45,"SALTRU","Salmo trutta","species",NA,NA,NA,163,43,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"1fb61b4e-562b-4401-8fe3-ddd207b6ef44","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,48,"SALTRU","Salmo trutta","species",NA,NA,NA,75,4,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9e1df244-ba30-4d17-8f99-50975b83d3d5","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,50,"SALTRU","Salmo trutta","species",NA,NA,NA,203,85,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7848f4fa-0516-4bfe-9eb5-a208172678df","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,12,"SALTRU","Salmo trutta","species",NA,NA,NA,87,7,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9ec08e08-1b64-46a8-9e8a-30302a52e686","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,6,"SALTRU","Salmo trutta","species",NA,NA,NA,126,20,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"85c3dde8-0a18-4186-8d53-5bf255dfa7d6","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,13,"SALTRU","Salmo trutta","species",NA,NA,NA,151,34,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"960c0889-0264-4974-832e-025886bd01e0","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,18,"SALTRU","Salmo trutta","species",NA,NA,NA,69,4,"Eroded fins",NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"a0f8893b-d52c-4106-8969-4f81d8e83519","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,10,"SALTRU","Salmo trutta","species",NA,NA,NA,140,28,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"a213b180-8ce6-44cc-8049-a9f0673a8f43","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,52,"SALTRU","Salmo trutta","species",NA,NA,NA,80,5,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"6197b799-b878-4c57-845e-94165bc75634","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,23,"SALTRU","Salmo trutta","species",NA,NA,NA,87,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d5617e04-3c9f-4855-a896-88adbb099b90","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,11,"SALTRU","Salmo trutta","species",NA,NA,NA,135,24,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"8e09bfe3-5d90-4600-a05c-e3f9615f9cbf","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,9,"SALTRU","Salmo trutta","species",NA,NA,NA,141,25,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"e82dcc26-2781-4ce6-b3d7-64e1db9dd225","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,41,"SALTRU","Salmo trutta","species",NA,NA,NA,165,43,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,20,"SALTRU","Salmo trutta","species",NA,NA,NA,93,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"951b1b53-2aa9-4594-8983-94e484f64bda","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,2,"SALTRU","Salmo trutta","species",NA,NA,NA,189,66,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9a3ec8c9-da26-46d8-89ae-f0af01c39fa7","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,19,"SALTRU","Salmo trutta","species",NA,NA,NA,86,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f361c2df-6542-4d92-ac53-485d59ad888c","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,33,"SALTRU","Salmo trutta","species",NA,NA,NA,86,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"ffff47ee-26c4-458c-ba0b-4c53778d7389","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,15,"SALTRU","Salmo trutta","species",NA,NA,NA,141,28,NA,NA,NA,"adult","dna sample only","FSH.BIGC.04.20191022.1.0015","FSH.BIGC.04.20191022.1.0015.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"28799933-d035-4344-8497-4366ef3eab6d","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,32,"SALTRU","Salmo trutta","species",NA,NA,NA,76,5,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,17,"SALTRU","Salmo trutta","species",NA,NA,NA,85,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5d8d3312-8131-4baa-ac07-3fd9e5ce31c3","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,34,"SALSP2","Salmonidae sp.","family",NA,NA,NA,75,3,NA,NA,NA,"young of year","dna sample only","FSH.BIGC.04.20191022.1.0034","FSH.BIGC.04.20191022.1.0034.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b98bb051-1271-4520-98fb-2a7d7890a257","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,22,"SALTRU","Salmo trutta","species",NA,NA,NA,82,5,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"938c4587-697f-4c45-a3c2-6920885a1163","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,39,"SALTRU","Salmo trutta","species",NA,NA,NA,202,85,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7fb80996-dd63-4a7d-9ca6-8a0417d9cff8","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,3,"SALTRU","Salmo trutta","species",NA,NA,NA,85,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"3373bb6a-e27b-488f-af3a-61f4e583df2a","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,49,"SALTRU","Salmo trutta","species",NA,NA,NA,168,41,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,54,"SALSP2","Salmonidae sp.","family",NA,NA,NA,150,28,NA,NA,NA,"adult","dna sample only","FSH.BIGC.04.20191022.1.0054","FSH.BIGC.04.20191022.1.0054.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"c7729078-1171-4d67-98c3-2f8ed49cdc3c","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,37,"SALTRU","Salmo trutta","species",NA,NA,NA,190,74,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"217b6936-a9ab-4237-b81f-6d0771cd3934","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,44,"SALTRU","Salmo trutta","species",NA,NA,NA,121,15,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"99b7549f-f211-4689-a46d-87b4e7c12c2b","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,35,"SALTRU","Salmo trutta","species",NA,NA,NA,205,71,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"21fa2078-2247-4a75-b454-9d2596aab2a6","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,25,"SALTRU","Salmo trutta","species",NA,NA,NA,84,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"bf416321-5961-4f2c-8d20-cb99bf0872e9","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,53,"SALTRU","Salmo trutta","species",NA,NA,NA,150,30,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"3a1d70d3-dd6d-47ad-ab78-b7d449335630","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,42,"SALTRU","Salmo trutta","species",NA,NA,NA,206,85,NA,NA,"Y","adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"c4f811c7-69a8-41dc-ad03-ab8e59c0facc","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,46,"SALTRU","Salmo trutta","species",NA,NA,NA,203,83,NA,NA,NA,"adult","dna sample only","FSH.BIGC.04.20191022.1.0046","FSH.BIGC.04.20191022.1.0046.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f99e822c-c2c1-46dc-856b-92281c2ab948","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,43,"SALTRU","Salmo trutta","species",NA,NA,NA,151,31,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"dd213de9-8849-437a-ac73-9b9faea4d4dd","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,30,"SALTRU","Salmo trutta","species",NA,NA,NA,80,5,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"897daa74-5708-4afe-9d6a-9df8c911d4b5","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,21,"SALTRU","Salmo trutta","species",NA,NA,NA,91,7,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"e52d0a16-c3b6-4f83-a7df-39d916455be3","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,1,"SALTRU","Salmo trutta","species",NA,NA,NA,90,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"485ecec8-bec3-4fa4-90d7-837ec460de3c","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,27,"SALTRU","Salmo trutta","species",NA,NA,NA,87,6,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"0528554b-9eb3-4e64-b08d-272285c857b5","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,38,"SALTRU","Salmo trutta","species",NA,NA,NA,172,49,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f861ae28-e1a5-473b-ba7b-88740dc62a1d","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,16,"SALTRU","Salmo trutta","species",NA,NA,NA,131,23,NA,NA,NA,"adult","dna sample only","FSH.BIGC.04.20191022.1.0016","FSH.BIGC.04.20191022.1.0016.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d81aa5c4-798e-452b-84c7-58f89c39ab3d","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,4,"SALTRU","Salmo trutta","species",NA,NA,NA,171,51,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"4a75ef5c-6da3-4de0-8a3e-514b401d81ab","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,29,"SALTRU","Salmo trutta","species",NA,NA,NA,82,5,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"8b2c4195-dfb7-4f21-96de-e56fc10d2e94","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,8,"SALTRU","Salmo trutta","species",NA,NA,NA,212,89,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"2c196179-b231-4207-bd2f-d228d2402073","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,47,"SALTRU","Salmo trutta","species",NA,NA,NA,160,35,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5fb49ce0-5ca6-4751-a7c7-0734c44487e1","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,14,"SALSP2","Salmonidae sp.","family",NA,NA,NA,153,28,NA,NA,NA,"juvenile","dna sample only","FSH.BIGC.04.20191022.1.0014","FSH.BIGC.04.20191022.1.0014.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"c24d32f8-a198-4059-8315-f237f31ad1c7","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,36,"SALTRU","Salmo trutta","species",NA,NA,NA,175,49,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"9c72ada0-0e23-46a1-9f5f-1daf8d179440","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,26,"SALTRU","Salmo trutta","species",NA,NA,NA,86,6,NA,NA,NA,"juvenile","dna sample only","FSH.BIGC.04.20191022.1.0026","FSH.BIGC.04.20191022.1.0026.DNA","0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"18bd6024-5853-45c2-9c5d-a40679a7996e","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,28,"SALTRU","Salmo trutta","species",NA,NA,NA,95,8,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5b14010b-7097-483c-9f69-cc0efc0c6eb9","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,5,"SALTRU","Salmo trutta","species",NA,NA,NA,88,7,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"360725fe-7822-4cfd-bb34-1a82049496fb","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,31,"SALTRU","Salmo trutta","species",NA,NA,NA,72,6,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"6ec955b3-696b-49d5-ae21-f93c4e8855c2","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,40,"SALTRU","Salmo trutta","species",NA,NA,NA,211,92,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"3930922d-6a72-4206-819f-444dc2d36be9","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,7,"SALTRU","Salmo trutta","species",NA,NA,NA,93,7,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"b2f88573-a992-4815-b099-c307f8f1754d","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 16:10:00,2019-10-22 18:15:00,"BIGC.20191022.04.1.e-fisher",1,51,"SALTRU","Salmo trutta","species",NA,NA,NA,161,39,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"49528ac8-4b14-401c-9d60-db92bd59edf6","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,15,"SALTRU","Salmo trutta","species",NA,NA,NA,213,96,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"cf2e00a3-0e50-41a6-b5c1-dd0fd6507a27","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,8,"SALTRU","Salmo trutta","species",NA,NA,NA,79,5,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"371f61d3-41f9-4e5a-af09-0c28d69e1228","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,4,"SALTRU","Salmo trutta","species",NA,NA,NA,148,28,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"f79b44da-5207-4f56-a359-bb2117a18d05","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,20,"SALTRU","Salmo trutta","species",NA,NA,NA,165,35,NA,NA,NA,"juvenile","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"5337636f-7c96-40fe-b857-9a4e5ac8c681","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,21,"SALTRU","Salmo trutta","species",NA,NA,NA,76,4,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"2c351db3-2408-4ee8-a1f8-b7b1489a63f8","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,19,"SALTRU","Salmo trutta","species",NA,NA,NA,84,5,NA,NA,NA,"young of year","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"d3bf8242-6817-4b6c-a660-7b82a4e1c62b","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,6,"SALTRU","Salmo trutta","species",NA,NA,NA,210,91,NA,NA,NA,"adult","no sample",NA,NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
"7551dfbb-9e77-4576-a5ef-9030fdf1ee66","D17","BIGC","BIGC.AOS.fish.point.04",2019-10-22 19:30:00,2019-10-22 20:40:00,"BIGC.20191022.04.2.e-fisher",2,26,"SALTRU","Salmo trutta","species",NA,NA,NA,109,16,NA,"Y",NA,"juvenile","voucher sample only","FSH.BIGC.04.20191022.2.0026",NA,"0000-0001-7072-0706",NA,"20231227T191439Z","RELEASE-2024"
