materialEntityID	eventID	materialEntityType	preparations	disposition	collectedBy	collectedByID	identifiedBy	identifiedByID	verbatimIdentification	scientificName	taxonID	kingdom	taxonRank	identificationRemarks	materialEntityRemarks	derivedFromMaterialEntityID	derivationType	partOfMaterialEntityID
AAV3FF_00077	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00078	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00079	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00080	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00081	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00082	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00083	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00084	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00085	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00086	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00087	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00088	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00089	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00090	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00091	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00092	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00093	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00094	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00095	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00096	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00097	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00098	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00099	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00100	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00101	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00102	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00103	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00104	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00105	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00106	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00107	BROKE_WEST_RMT_022_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00108	BROKE_WEST_RMT_024_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00109	BROKE_WEST_RMT_024_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00110	BROKE_WEST_RMT_024_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Pleuragramma antarcticum	Pleuragramma antarcticum	urn:lsid:marinespecies.org:taxname:234721	Animalia	Species					
AAV3FF_00111	BROKE_WEST_RMT_024_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Trematomus sp.	Trematomus	urn:lsid:marinespecies.org:taxname:234566	Animalia	Genus					
AAV3FF_00112	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00113	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00114	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00115	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00116	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00117	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00118	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00119	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00120	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00121	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00123	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00124	BROKE_WEST_RMT_031_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00001	BROKE_WEST_RMT_031_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00002	BROKE_WEST_RMT_031_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00003	BROKE_WEST_RMT_031_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00004	BROKE_WEST_RMT_031_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FP_00005	BROKE_WEST_RMT_031_RMT8	whole organism			Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00125	BROKE_WEST_RMT_032_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00126	BROKE_WEST_RMT_032_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00130	BROKE_WEST_RMT_034_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00132	BROKE_WEST_RMT_034_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00133	BROKE_WEST_RMT_034_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00134	BROKE_WEST_RMT_034_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00135	BROKE_WEST_RMT_034_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00136	BROKE_WEST_RMT_034_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00137	BROKE_WEST_RMT_034_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00139	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00140	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00141	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00142	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00143	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00144	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00145	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00146	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00147	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00148	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00149	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00150	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00151	BROKE_WEST_RMT_037_RMT1	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00154	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00155	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00156	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00157	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00158	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00159	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
AAV3FF_00160	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00161	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00162	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00163	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00164	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00165	BROKE_WEST_RMT_037_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00166	BROKE_WEST_RMT_038_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Electrona antarctica	Electrona antarctica	urn:lsid:marinespecies.org:taxname:217697	Animalia	Species					
AAV3FF_00167	BROKE_WEST_RMT_038_RMT8	whole organism	Ethanol	Anton	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	Notolepis coatsi	Notolepis coatsi	urn:lsid:marinespecies.org:taxname:234695	Animalia	Species					
