identificationID	identificationBasedOnMaterialEntityID	identificationType	identificationTypeIRI	verbatimIdentification	identifiedBy	identifiedByID	identificationReferences	identificationRemarks	taxonID	kingdom	scientificName	taxonRank
AAV3FF_00028_stomach_054_Copepod_ID	AAV3FF_00028_stomach_054_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	tail off => cf. Metridia sp.?				
AAV3FF_00028_stomach_055_Copepod_ID	AAV3FF_00028_stomach_055_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_056_Oithona similis_ID	AAV3FF_00029_stomach_056_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_057_Oithona similis_ID	AAV3FF_00029_stomach_057_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_058_Oithona similis_ID	AAV3FF_00029_stomach_058_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_059_Oithona similis_ID	AAV3FF_00029_stomach_059_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_060_Oithona similis_ID	AAV3FF_00029_stomach_060_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_061_Scaphocalanus vervoorti_ID	AAV3FF_00029_stomach_061_Scaphocalanus vervoorti	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Scaphocalanus vervoorti	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_062_Calanoid copepod_ID	AAV3FF_00029_stomach_062_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	cf. S. vervoorti				
AAV3FF_00029_stomach_063_Scaphocalanus vervoorti_ID	AAV3FF_00029_stomach_063_Scaphocalanus vervoorti	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Scaphocalanus vervoorti	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_064_Calanoid copepod_ID	AAV3FF_00029_stomach_064_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_065_Calanoid copepod_ID	AAV3FF_00029_stomach_065_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_066_Crustecean_ID	AAV3FF_00029_stomach_066_Crustecean	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Crustecean	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_067_Copepod_ID	AAV3FF_00029_stomach_067_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_068_Copepod_ID	AAV3FF_00029_stomach_068_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_069_Copepod_ID	AAV3FF_00029_stomach_069_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_070_Calanoid copepod_ID	AAV3FF_00029_stomach_070_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	cf. Temorites brevis				
AAV3FF_00029_stomach_071_Calanoid copepod_ID	AAV3FF_00029_stomach_071_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	cf. Temorites brevis				
AAV3FF_00029_stomach_072_Calanoid copepod_ID	AAV3FF_00029_stomach_072_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	cf. Temorites brevis				
AAV3FF_00029_stomach_073_Oithona similis_ID	AAV3FF_00029_stomach_073_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00029_stomach_074_Oithona similis_ID	AAV3FF_00029_stomach_074_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_075_Oithona similis_ID	AAV3FF_00037_stomach_075_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_076_Oithona similis_ID	AAV3FF_00037_stomach_076_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_077_Oithona similis_ID	AAV3FF_00037_stomach_077_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_078_Oithona similis_ID	AAV3FF_00037_stomach_078_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_079_Copepod_ID	AAV3FF_00037_stomach_079_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_080_Copepod_ID	AAV3FF_00037_stomach_080_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_081_Calanoid copepod_ID	AAV3FF_00037_stomach_081_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_082_Aetidius armatus_ID	AAV3FF_00037_stomach_082_Aetidius armatus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Aetidius armatus	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00037_stomach_083_Calanoid copepod_ID	AAV3FF_00037_stomach_083_Calanoid copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Calanoid copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074	cf. Ctenocalanus sp.				
AAV3FF_00039_stomach_084_Oithona similis_ID	AAV3FF_00039_stomach_084_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_085_Oithona similis_ID	AAV3FF_00039_stomach_085_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_086_Oithona similis_ID	AAV3FF_00039_stomach_086_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_087_Other_ID	AAV3FF_00039_stomach_087_Other	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_088_Euphausia superba_ID	AAV3FF_00039_stomach_088_Euphausia superba	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Euphausia superba	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_089_Copepod_ID	AAV3FF_00039_stomach_089_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_090_Mucus_ID	AAV3FF_00039_stomach_090_Mucus	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_091_Crustecean_ID	AAV3FF_00039_stomach_091_Crustecean	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Crustecean	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_092_Scaphocalanus vervoorti_ID	AAV3FF_00039_stomach_092_Scaphocalanus vervoorti	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Scaphocalanus vervoorti	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00039_stomach_093_Amphipod_ID	AAV3FF_00039_stomach_093_Amphipod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Amphipod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_094_Other_ID	AAV3FF_00036_stomach_094_Other	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity		Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_095_Oithona similis_ID	AAV3FF_00036_stomach_095_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_096_Oithona similis_ID	AAV3FF_00036_stomach_096_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_097_Oithona similis_ID	AAV3FF_00036_stomach_097_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_098_Oithona similis_ID	AAV3FF_00036_stomach_098_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_099_Oithona similis_ID	AAV3FF_00036_stomach_099_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_100_Oithona similis_ID	AAV3FF_00036_stomach_100_Oithona similis	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Oithona similis	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
AAV3FF_00036_stomach_101_Copepod_ID	AAV3FF_00036_stomach_101_Copepod	MaterialEntity	http://rs.tdwg.org/dwc/terms/MaterialEntity	Copepod	Anton Van de Putte	https://orcid.org/0000-0003-1336-5554	https://archive.org/details/fishesofsouthern00gono | Kellermann, A. (1990): Identification Key and Catalogue of Larval Antarctic Fishes , Berichte zur Polarforschung (Reports on Polar Research), Bremerhaven, Alfred Wegener Institute for Polar and Marine Research, 67 , 136 p. . doi: 10.2312/BzP_0067_1990 | https://archive.org/details/cybium-7-002-003-074					
