assertion_id	event_id	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_iri	assertion_value_vocabulary	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
c57eade1-ceb8-419b-9188-9d5daf083771	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
4dd7399a-1b9a-4a29-ab52-5e6eb733d250	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
7ff96564-64ad-4074-8e69-619d2702cf5d	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
f4af56f0-1312-4731-9c9f-2fe2581a35ad	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
286c0210-9bf9-4570-a228-ed314cd50090	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
839e03d8-cd6d-400e-9f04-2e0ea9a44d96	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
478971a2-37c3-41df-84cb-c8e024c7e4af	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
21235296-0deb-48b9-b02d-01f0ab382f89	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
99e9b717-3802-4def-bd29-b4f7a37eb8be	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
8f1576e5-6327-4d52-b792-8e995df789d7	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
2778f33a-0743-46b2-89ed-342463dbef1c	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
00a6fb11-03d5-49f0-bdd3-89bcf23b3b35	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
2ca7d6be-90b7-4caa-a8f1-672bd845a7e8	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
56bcf9fb-1e02-4f74-8157-590f20e8092e	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
2cedb235-d24d-44c4-a3e9-3ac9ff7bea07	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
7cc6b46a-2766-4e49-b7f8-2ca4ba586577	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
8d51a5c5-f488-47d1-944d-511beb45fc8f	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
db75e28c-7c39-40cb-9752-1c70083b1e33	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
e4da9bfb-a7d6-4498-8b24-ebd6a096750d	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
07927e6b-c0eb-419e-8d6c-b6b21700dfce	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
c5372f50-8d08-498e-9197-2b0d643e815b	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
9ea2cc82-1b92-4b84-982a-817cc832a386	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
f5116a2f-bea9-4f1b-9426-74b00d8fb447	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
c7b2a685-6acc-4d1a-8d3d-e0464455ec08	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
852ca8be-e1cc-404b-bd21-07446c76e0ea	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
788e4cb4-2ac1-4479-bfcd-0adf6a4354f4	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
d2cad7ba-42f3-4b29-a110-80f20345044b	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
1e07a62e-488e-4dee-9365-1a7a4bfdeec3	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
33f0d061-a767-46ba-8d1e-a586be6f8468	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
c3eda9bf-8ef0-4b49-ab61-76597a4be964	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
5ff0bdfa-9ab6-4b61-bb88-2192f4857b44	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
56ff78e1-2839-447e-80a0-dc1e9485db40	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
c109d0e7-0650-481d-b93e-7dbd5a417d96	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
5abb1706-be97-48ac-8029-25ce9f2b0ec2	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
603cbc5e-003a-4b6c-8dca-a8ab961cdf5d	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
0ad7b0ac-1b8c-474d-b54e-9bb496655a28	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
cb38879e-533c-4eb9-abef-637e88464c7b	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
57d1f1cb-d343-43da-8b59-7590c67cbbcf	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
22592224-4c39-4fbf-a0ba-dfadca2a33ef	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
48d85a2f-4d33-431d-8392-d41b9b36bf47	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
f5254aef-7fbd-4b80-abc0-56ee0783859b	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
60520e2a-f773-4898-903c-1391b31f2cfe	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
892af7b2-954f-4e0d-8732-e686eb0ad9e0	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
49ff9c59-ac26-4f65-9a8b-e116ee2817a3	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
74d35aed-d773-40d4-b75a-29b3de08548e	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
76b9e703-de9c-4499-8057-f6d1df8c64cb	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
dcae9a37-ef96-4fb2-98f4-fec79be2db67	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
2c7e421b-3384-484f-87da-3cfda0ba0ff4	BIGC.20191023.05.1.e-fisher	Number of the sampling pass within a reach								1									
e4e765df-6fb3-4c61-9c2b-900d4088ddbc	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
de31823e-41a7-4478-a6cd-e4e62c150767	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
eb9740b5-d081-40c7-aa54-3fc22ab5e95f	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
4068e85a-83cb-4260-8797-c07b91ccd32a	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
a2b914f5-c86a-4bb6-ab5d-cb5d8bd668ba	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
a22505b4-5e89-408f-bb68-cdcaf1d7bb37	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
f5ca7a2b-56c0-4d08-bbdd-39ed7d006d61	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
357c4bb5-84b9-4ba1-a7c1-99e6a41fc258	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
7c53d6b9-6a2e-4d2f-92e4-93a5537fb2b1	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
ae3d7b6f-3bca-4fc0-8e6f-6f9a8b2c7cee	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
fc09819d-c401-4f37-bb87-1f6c4e9b0c24	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
30f446f3-146f-48be-9bfc-0a253b90341e	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
dfe00713-f8b5-4637-b1c4-33f09e3955ae	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
76c32139-9ddc-486c-80df-f395d562dcfe	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
df525a75-d7e3-4471-ba6e-20ce6a965ecc	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
6f3e9893-232d-4db7-8b59-5f45a949f4f1	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
8c8f2bce-f539-4018-90e1-8bf55c847222	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
c76550f1-5eb0-4c67-b97e-9f1698ae7e94	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
8ab0cd8d-e458-4f38-a689-70d299eb5165	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
e8c91062-7d46-4ae5-8896-76bf89406450	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
94e7b2a1-2c7f-4a13-bc6a-8fa6a8d0cf13	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
d9012e20-e367-4597-94e9-837f39ce0d27	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
58b3b892-a096-4a4b-bcdf-f0df61e04df9	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
46ed3854-99d2-44e2-bf87-9160a8e26870	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
5c696f44-b03e-4385-86df-7cd0e03f7da5	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
f68cd800-bca7-461d-ab9e-f533a8632b0d	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
2be046a5-f0f7-4524-9613-e562f433f711	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
6383578f-c46e-4fa3-a784-07cae5b436f8	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
969334f8-7c2c-415f-8550-ae7ace386438	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
4f2bc70e-fb2a-4403-b099-fdc192cf6c87	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
34d83161-3e4b-4ba1-b195-2ce95ba41080	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
46078b3b-d84b-47d2-bcb3-04b3f04a5f5e	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
eeed5124-2d79-44da-beef-5cbfea5c5087	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
9772dfe2-9966-40e1-bda4-0e68ed8c5f17	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
87ef1c4a-3f6e-4e91-aab9-b1b9b946a9b2	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
8451bebe-f232-4d29-9744-f53f10c102ba	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
f412228e-b92d-40c4-ae85-e07b58e4bb54	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
5d2a30dc-91ad-4eb2-83ee-f0223c648ac2	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
de3c7fce-cb90-43e3-82a0-aff952b4db57	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
14d0e989-59f9-4899-bc1f-25982ab5c68b	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
e7f6cba3-63ae-464c-9bbe-b2bfca05eb80	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
6087f81e-04dd-4045-a080-c3ab124282fa	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
11ba2e34-0b06-44a1-bbbe-619efa7e2574	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
3d9a7abf-7f18-4516-b9fd-40995fffee5f	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
a2b49212-418d-4328-a5d5-7024f1e50502	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
48ad2855-f3fe-43f2-a305-b7edbb25573d	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
9afaaa6b-6bd0-4926-b062-5a9e9f88e7a2	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
b6dc43d9-02c5-49a4-8338-393a7e8b1347	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
a72b824e-9bdb-48b4-989c-82f489c32313	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
d1191797-81db-442d-9528-2323081b3aac	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
492e1fcb-b54d-413f-989e-72205bab77d6	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
08db1867-3d91-4044-be29-bfb97cbca9d1	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
033546cd-0c48-48ea-95f7-7061cf7c96c2	BIGC.20191023.07.1.e-fisher	Number of the sampling pass within a reach								1									
cb8f4ba1-3d43-49c0-9f96-9fe0887d4ea0	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
0cb084ba-64b4-4b47-bd66-966a63a836f8	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
bd4953f8-5457-4d2f-97f8-7291a68bb39e	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
9fdc4556-b5ca-43a1-a80d-c434bc930081	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
c4994c87-f4b4-4cdc-a323-62419a2ea581	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
69654416-b0a0-4348-ba50-7498a14531f7	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
2087bca3-5a1b-407a-bc46-bd561abe2831	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
5e757684-127f-40fa-bffe-4b3bc124f34d	BIGC.20191023.07.2.e-fisher	Number of the sampling pass within a reach								2									
90b5ff40-923a-40bf-9dd2-9e1ba5136b5e	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
6901df0b-973b-4750-a825-0109059d78be	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
40f0a857-a06b-43d2-a689-e6f032cf6f37	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
145793ae-8472-4784-9c4c-b6e8850cb070	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
f4ea8fd9-124e-485d-85d3-43a1d3ad7fe3	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
977b7a00-6a96-4216-8942-be3fda94966e	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
ec314273-dfbd-4e42-be08-b68a5471a385	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
d4107ea0-2809-4251-aa39-4658fe513e6b	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
632d6bdb-009b-4e79-8214-2bfd744a36fe	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
9c012428-bcad-4b68-bd01-f5c807544006	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
6a2cc004-bf19-41b9-a14d-ccf9be9d552c	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
81de520f-3b26-4c1e-8f13-07dcad22aab7	BIGC.20191023.07.3.e-fisher	Number of the sampling pass within a reach								3									
36ea4590-d8b3-4391-b911-8c5f28c16204	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
9b9a837d-5326-4854-9905-08feb1bf0120	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
d842f6fa-2e8e-4141-9e30-4de081902900	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
107dd836-e4dc-4d0a-be6d-0a28e89608fc	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
6353b2d0-cfe3-4f41-9de2-5c9d80b84102	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
9c407b76-e3eb-4871-af27-69f6f07075ba	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
28d8ff1c-51fc-47f4-99f7-4bed6162e47b	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
78c4ca7b-d419-4cf9-8d15-d53bdcc661fd	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
68fefd37-8976-4b12-9d57-ee0c3b274c0e	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
3f68c1b7-2976-4bd4-a13f-fb1794edd134	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
92356603-8852-4a0b-8d93-c29f8af0ec55	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
3f3b4487-18a1-4df0-b53a-eba510dfabcb	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
64194633-cc31-4cec-9229-bfc1f083483e	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
da7ac903-b57d-469f-bc40-7281144107b8	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
c21873d6-9a03-48b0-8a37-ebce7c9a2ccb	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
cdbea4ed-9dfb-4ead-88e7-eebc62e6acf7	BIGC.20191024.08.1.e-fisher	Number of the sampling pass within a reach								1									
