assertion_id	occurrence_id	assertion_type	assertion_type_iri	assertion_type_vocabulary	assertion_made_date	assertion_effective_date	assertion_value	assertion_value_iri	assertion_value_vocabulary	assertion_value_numeric	assertion_unit	assertion_unit_iri	assertion_unit_vocabulary	assertion_by	assertion_by_id	assertion_protocol	assertion_protocol_id	assertion_citation	assertion_remarks
66f734db-d3f8-402f-9157-d093429755a7	b0f5347b-789a-4a0c-90c1-512df5dce128	Live weight as measured in the field								36	gram								
7fbf496a-3e34-4892-bcfc-d2b1a8bb8cbd	976f0635-ac22-4fb8-9c5b-e05a5f6d9fae	Live weight as measured in the field								18	gram								
081cb09d-02cc-4856-be58-b81dec2648bb	5f295c8e-5e67-4415-85fa-a6d0a8ad388d	Live weight as measured in the field								3	gram								
55b8cf2e-bc7e-4383-a1c2-5b92e36db7d3	37704ba1-10dc-4864-a277-1602a2db8062	Live weight as measured in the field								4	gram								
30fe5334-f75a-4389-85b0-6175c75d8f26	9dfb1017-c260-47e8-b5f6-2a24a7e9c49a	Live weight as measured in the field								22	gram								
ad44c607-9135-4633-baf9-b667f9532a49	f1d3fc1c-218d-4f35-b24b-ed267cae5848	Live weight as measured in the field								3	gram								
2b85ae18-f09b-4dbb-80b3-6882cfbc7e5c	005ccdeb-cb22-4256-ab6c-377c4a5f3286	Live weight as measured in the field								4	gram								
90c5fe1e-f812-4b8d-bb58-06dd6d2ab79e	fb8eeda7-f2ea-475b-b3ca-1955891777b2	Live weight as measured in the field								10	gram								
9bce1b75-ba79-4443-bcf1-00fe49e8e3f8	65040d34-0c8b-4b30-a402-cf52190ae9fe	Live weight as measured in the field								31	gram								
3bb89a88-29a1-41ed-bffe-1f79c42360ae	aa62b9f4-b88d-46b7-9cd6-52599256e478	Live weight as measured in the field								85	gram								
5ff653c5-d751-4b9c-9ef0-d02ddfe477c3	b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec	Live weight as measured in the field								4	gram								
1ba18400-05b9-4498-bf34-a34e6ab2f02d	9fb04e5a-7a95-4197-a7a4-ce828bf36d90	Live weight as measured in the field								6	gram								
e749fe8c-632c-4829-ba35-95ea5e9decad	067b44c6-bae0-4b8f-b116-38615a2839e7	Live weight as measured in the field								4	gram								
be6b0f60-87a9-4992-a6e9-24db547263cc	b0ea0447-21e7-497a-8242-963d326f6523	Live weight as measured in the field								22	gram								
ccb62e41-e446-4038-bb84-ab9248bd8b53	b93082a8-9f73-48a8-9862-3b25b8b6f58e	Live weight as measured in the field								43	gram								
c1ae4fd6-4272-48ba-9a73-605ce72e0b64	1fb61b4e-562b-4401-8fe3-ddd207b6ef44	Live weight as measured in the field								4	gram								
e73f85eb-a000-4951-8ee7-2d2a16063ef8	9e1df244-ba30-4d17-8f99-50975b83d3d5	Live weight as measured in the field								85	gram								
cd71e33f-23e5-4be7-afcf-bf952ce41b57	7848f4fa-0516-4bfe-9eb5-a208172678df	Live weight as measured in the field								7	gram								
038cbf9a-9240-4f42-af55-d4c60b6cdc9a	9ec08e08-1b64-46a8-9e8a-30302a52e686	Live weight as measured in the field								20	gram								
44b3e49b-9ce9-4fd3-a1c5-2de34aba1ae9	85c3dde8-0a18-4186-8d53-5bf255dfa7d6	Live weight as measured in the field								34	gram								
de7f5b70-715f-4962-b235-392bca4880ea	960c0889-0264-4974-832e-025886bd01e0	Live weight as measured in the field								4	gram								
96e433d0-fd35-42f2-970a-914ddc68a2e3	a0f8893b-d52c-4106-8969-4f81d8e83519	Live weight as measured in the field								28	gram								
454f5c38-38e7-4dae-91ea-da03f324fcab	a213b180-8ce6-44cc-8049-a9f0673a8f43	Live weight as measured in the field								5	gram								
a25a84b4-7775-4b78-987f-48ec1293b421	6197b799-b878-4c57-845e-94165bc75634	Live weight as measured in the field								6	gram								
02f9eec2-9d05-4b80-8162-2a566df9db2c	d5617e04-3c9f-4855-a896-88adbb099b90	Live weight as measured in the field								24	gram								
fb5a0dfd-5c29-4ff7-b381-197f2c71501e	8e09bfe3-5d90-4600-a05c-e3f9615f9cbf	Live weight as measured in the field								25	gram								
1ccfbc87-864d-4361-828b-5dba173c03db	e82dcc26-2781-4ce6-b3d7-64e1db9dd225	Live weight as measured in the field								43	gram								
47913239-ab8f-4297-8643-eb468d1a5531	8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a	Live weight as measured in the field								8	gram								
da781875-bd7a-4747-8db8-a9dd5a13005e	951b1b53-2aa9-4594-8983-94e484f64bda	Live weight as measured in the field								66	gram								
2f8e7d10-5faa-4343-bc71-fd7359de7336	9a3ec8c9-da26-46d8-89ae-f0af01c39fa7	Live weight as measured in the field								6	gram								
c28379f1-ee96-421a-a0fb-1134d03b2b7d	f361c2df-6542-4d92-ac53-485d59ad888c	Live weight as measured in the field								6	gram								
91a20188-9f1f-4c84-bac3-9a43ce933144	ffff47ee-26c4-458c-ba0b-4c53778d7389	Live weight as measured in the field								28	gram								
5d10bb8a-079c-41cf-bba3-505299f58af9	28799933-d035-4344-8497-4366ef3eab6d	Live weight as measured in the field								5	gram								
c0aae932-8567-45f7-b0e0-59a47c485491	573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd	Live weight as measured in the field								6	gram								
ff4f144c-d641-48be-a46c-4bd353d3199e	5d8d3312-8131-4baa-ac07-3fd9e5ce31c3	Live weight as measured in the field								3	gram								
8e300314-6fbe-4136-8c95-9f6d033f20ba	b98bb051-1271-4520-98fb-2a7d7890a257	Live weight as measured in the field								5	gram								
c168cafb-47f5-4810-8507-8ee64a8da8a1	938c4587-697f-4c45-a3c2-6920885a1163	Live weight as measured in the field								85	gram								
9b418161-bc2f-4a34-bea2-18e58143dac9	7fb80996-dd63-4a7d-9ca6-8a0417d9cff8	Live weight as measured in the field								6	gram								
805e478e-22b8-4be8-8c81-940e11dde3d9	3373bb6a-e27b-488f-af3a-61f4e583df2a	Live weight as measured in the field								41	gram								
94b97bdb-662c-40a8-97df-1b692fda26f8	5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801	Live weight as measured in the field								28	gram								
77349c92-2d69-4803-b9a7-7ede520e8777	c7729078-1171-4d67-98c3-2f8ed49cdc3c	Live weight as measured in the field								74	gram								
11349c71-7b54-4d55-af75-e37dadf6438b	217b6936-a9ab-4237-b81f-6d0771cd3934	Live weight as measured in the field								15	gram								
012160e5-0a96-4eeb-8a71-9e8596632465	99b7549f-f211-4689-a46d-87b4e7c12c2b	Live weight as measured in the field								71	gram								
bb31fc21-025f-4860-bf37-cc72034968b7	21fa2078-2247-4a75-b454-9d2596aab2a6	Live weight as measured in the field								6	gram								
fb76dbc4-7092-48af-935c-89b142dcf77d	bf416321-5961-4f2c-8d20-cb99bf0872e9	Live weight as measured in the field								30	gram								
b7bc2752-6a62-48ab-a99c-b68059fbc119	3a1d70d3-dd6d-47ad-ab78-b7d449335630	Live weight as measured in the field								85	gram								
7dd1fc58-662b-4d97-b916-e1827ebff1fe	c4f811c7-69a8-41dc-ad03-ab8e59c0facc	Live weight as measured in the field								83	gram								
70e6280e-9ad0-4f34-96d8-82d5181140ff	f99e822c-c2c1-46dc-856b-92281c2ab948	Live weight as measured in the field								31	gram								
821f9bc1-1e20-41a4-ad1a-0df64a035cda	dd213de9-8849-437a-ac73-9b9faea4d4dd	Live weight as measured in the field								5	gram								
660e051e-d24b-4820-9034-4e7b8e724850	897daa74-5708-4afe-9d6a-9df8c911d4b5	Live weight as measured in the field								7	gram								
5fcd1b27-692d-41fe-bcdd-a34a949f746f	e52d0a16-c3b6-4f83-a7df-39d916455be3	Live weight as measured in the field								6	gram								
cd179d4c-41c1-450f-8b30-31a654695820	485ecec8-bec3-4fa4-90d7-837ec460de3c	Live weight as measured in the field								6	gram								
d192a6ae-0d9c-499b-a725-a0e73d0390eb	0528554b-9eb3-4e64-b08d-272285c857b5	Live weight as measured in the field								49	gram								
160735b5-dd8b-4cea-abe0-fb3e80c235f2	f861ae28-e1a5-473b-ba7b-88740dc62a1d	Live weight as measured in the field								23	gram								
857abe79-3d5a-4cbf-b508-eaf6f0e5772b	d81aa5c4-798e-452b-84c7-58f89c39ab3d	Live weight as measured in the field								51	gram								
af0b6858-c1f5-4fb9-a3a5-540439e6096c	4a75ef5c-6da3-4de0-8a3e-514b401d81ab	Live weight as measured in the field								5	gram								
8048308a-ed37-4cc4-8929-d7382fc2bbbd	8b2c4195-dfb7-4f21-96de-e56fc10d2e94	Live weight as measured in the field								89	gram								
d5ea6087-b7ca-49e9-b59c-ad56b529658b	2c196179-b231-4207-bd2f-d228d2402073	Live weight as measured in the field								35	gram								
f273e352-1009-40ef-baf2-0af9c668bc95	5fb49ce0-5ca6-4751-a7c7-0734c44487e1	Live weight as measured in the field								28	gram								
7eb51743-8265-454e-82e5-941c70382240	c24d32f8-a198-4059-8315-f237f31ad1c7	Live weight as measured in the field								49	gram								
41a47bd8-48c3-41f0-bb8b-8bfe39a0b2f1	9c72ada0-0e23-46a1-9f5f-1daf8d179440	Live weight as measured in the field								6	gram								
fdf1fdb1-eff8-467c-8ab9-02560da4df19	18bd6024-5853-45c2-9c5d-a40679a7996e	Live weight as measured in the field								8	gram								
2cb5d72f-e8e5-43c7-a4d9-b5306aefe18e	5b14010b-7097-483c-9f69-cc0efc0c6eb9	Live weight as measured in the field								7	gram								
02a250ef-e62c-45d4-b303-30535f3c963c	360725fe-7822-4cfd-bb34-1a82049496fb	Live weight as measured in the field								6	gram								
a6991c72-8bd6-44ef-8a30-3787bfafc6dd	6ec955b3-696b-49d5-ae21-f93c4e8855c2	Live weight as measured in the field								92	gram								
7926ea94-2c76-41c9-b817-72d8dfc51fce	3930922d-6a72-4206-819f-444dc2d36be9	Live weight as measured in the field								7	gram								
07e8326e-6f29-4207-b575-ff97186913dc	b2f88573-a992-4815-b099-c307f8f1754d	Live weight as measured in the field								39	gram								
84194c58-3917-43c3-856e-10af7d05db36	49528ac8-4b14-401c-9d60-db92bd59edf6	Live weight as measured in the field								96	gram								
6b7cbb99-3cde-484c-986f-06e42265f94d	cf2e00a3-0e50-41a6-b5c1-dd0fd6507a27	Live weight as measured in the field								5	gram								
15b68169-ef7b-425b-a7aa-db71f1534b1b	371f61d3-41f9-4e5a-af09-0c28d69e1228	Live weight as measured in the field								28	gram								
c4fee4ef-b8ec-4526-acea-883fb8298701	f79b44da-5207-4f56-a359-bb2117a18d05	Live weight as measured in the field								35	gram								
3de1beab-62e4-4bc3-a4d2-9ed81a66d6af	5337636f-7c96-40fe-b857-9a4e5ac8c681	Live weight as measured in the field								4	gram								
970c0268-3ba8-43a1-925b-9c159be96b2b	2c351db3-2408-4ee8-a1f8-b7b1489a63f8	Live weight as measured in the field								5	gram								
8e43963d-0355-4fb6-a4f1-cfbd318c2ea2	d3bf8242-6817-4b6c-a660-7b82a4e1c62b	Live weight as measured in the field								91	gram								
de3f0caa-7cff-4615-9ce4-501a784baeda	7551dfbb-9e77-4576-a5ef-9030fdf1ee66	Live weight as measured in the field								16	gram								
46752cdf-403b-4d5a-ac7f-25b10a908c87	c41275e8-c9ea-4656-893e-f66f2decb3ef	Live weight as measured in the field								6	gram								
a0e49373-c526-46b6-acde-de47203db987	437a030f-50f6-47f9-832e-dbcbefe2dbe6	Live weight as measured in the field								5	gram								
a8a38d4d-8fb4-4484-bc8a-cedf4dccd9b9	fb3198f3-8be1-4f70-b844-10551abea209	Live weight as measured in the field								3	gram								
6c758cc5-67f1-4971-87e2-f6d58146d205	c307c0c2-301d-4b9c-b82a-5297b81d4972	Live weight as measured in the field								6	gram								
18d76848-63b3-4bac-bbe3-22541f0db891	e1189dae-6955-4ca2-8e64-5d267177c947	Live weight as measured in the field								37	gram								
33759cb0-6ad0-48e4-8335-5562f6ab4e5f	98e43a8e-dcac-4eee-8e38-e5f2feec0a12	Live weight as measured in the field								21	gram								
c3ccfded-222a-4ebd-a2db-d50e2616aca2	c42c0c7d-f3e7-4955-ba74-4caaa482a95c	Live weight as measured in the field								92	gram								
cc16601e-64dc-4857-87fd-4a4c1ed10757	441db6de-a6d1-4da1-879a-131f7827724b	Live weight as measured in the field								6	gram								
33981ac9-42ff-4afc-a31e-d01dfe8a7c46	3dd0a076-65d1-4f50-96e2-7d1c2d5d00d2	Live weight as measured in the field								12	gram								
33499e49-1e66-4342-8f95-ba6f163934b1	eba9a2ce-b0e8-417c-8667-e712ca3a7a85	Live weight as measured in the field								28	gram								
bee2ae98-27d8-4b28-b377-ee7247e1e172	09c9bf93-9010-4284-b074-0de82e5ce506	Live weight as measured in the field								12	gram								
beb7fe54-4b1a-4678-ba13-aa43fd4d8943	34d756ea-dc98-48e3-ad44-bd7b22f3686f	Live weight as measured in the field								4	gram								
64ce42ae-96aa-4d0a-8d3f-904abebd41bd	3074c935-ba05-44c8-9248-d14b949f1182	Live weight as measured in the field								6	gram								
b1856d10-4f94-43d2-8250-e83694c4eae4	ea98dab7-3b1d-4904-b885-443b15040487	Live weight as measured in the field								24	gram								
cad5d11f-b2f4-4182-af35-ad8bdcc332c8	ddb20551-0dcc-4937-9851-4a906ae922b8	Live weight as measured in the field								4	gram								
4ba59032-1ec0-475c-966c-c98a484238fd	318add36-e205-417f-887f-c6b9743f8337	Live weight as measured in the field								6	gram								
03bab2a2-69f0-4755-8244-fd53e3f7d097	da25573a-534a-40b3-88e7-b455280cac51	Live weight as measured in the field								6	gram								
583279ab-6a23-4214-8da0-8cd734a701c5	cd6411b7-ec88-42cf-93ad-9449c0e8b99c	Live weight as measured in the field								5	gram								
275ccacc-4945-4da6-ae41-c9a10a6c52f6	3a95a150-f82c-4c8f-b0a1-02916d40a1ce	Live weight as measured in the field								46	gram								
ab074eff-bedd-43bf-a6ef-898307603889	135d3e96-518a-47a5-bfd7-4c017f897796	Live weight as measured in the field								6	gram								
dc69d10c-9da2-4948-a98d-5710c001802f	647ec9bb-63ae-4774-8850-e378a7e67de8	Live weight as measured in the field								3	gram								
6a7df292-e8ad-482c-973d-52401c082f74	2d2d4f98-d6c3-47de-bbfd-7a8a42e9e054	Live weight as measured in the field								29	gram								
77badabb-d0f5-48b8-97f6-3a3e659698ed	bad7eda1-c638-4786-9e9b-8b71672c1430	Live weight as measured in the field								6	gram								
5fb016d9-a9eb-4005-871d-f72aca4b9376	5b33a6ca-37c4-4dcd-9a7c-bdb97d1b5111	Live weight as measured in the field								6	gram								
9184ad41-e4ba-46b2-b07d-db7f0cfee17b	6dfedd09-5882-45b9-9e75-05efa5c6237d	Live weight as measured in the field								4	gram								
37b9abb8-7168-4a68-969b-406ba6c53feb	8ff26412-f662-46b9-b318-e0f4dd999132	Live weight as measured in the field								6	gram								
91498726-9c6d-45e1-ac7f-3316c72bed40	0638c380-9ce9-4e72-9471-0a3548b13bbf	Live weight as measured in the field								39	gram								
14cf253a-15eb-46a4-993a-64920fb26d11	acea2cdb-75f4-4365-bc57-6fa9dde80fbf	Live weight as measured in the field								98	gram								
95df7a2b-2458-4b00-af01-0d2f9e1ab494	c82962a8-f7a7-4a59-9d6b-7b5bae6d0d15	Live weight as measured in the field								6	gram								
5926c535-c973-41c7-8b73-d186c699db9c	bfef8b7b-8d02-42cc-b536-60dca4e83802	Live weight as measured in the field								12	gram								
95b3d9e7-4c3e-42fd-b1e0-60349310a261	0daa9690-00ac-499e-bf41-f180e9d36639	Live weight as measured in the field								22	gram								
6e8c51a3-1415-46fc-8b20-0b791530836c	1ba306d3-ad0d-4c94-b3fc-f1aae910ab95	Live weight as measured in the field								24	gram								
d2fa74f1-7642-4233-93f0-c012834d4f67	b14e0c0e-4056-4d38-96ef-4a6361c00bad	Live weight as measured in the field								23	gram								
59c35285-55a4-4c5a-9051-5d5b540ec0d7	ce67eec7-3084-4bae-873b-1e73fa1fddfb	Live weight as measured in the field								31	gram								
31fe7e55-1632-4ed5-b0c5-5e0c7fcfb5da	fe1f428f-9b2f-4fc5-9fd5-f8c0b0ce0ddc	Live weight as measured in the field								20	gram								
cb2cfac7-ee8b-4271-8fa8-f038bafcadc4	8115b67c-5600-4808-817b-2f966a70c43f	Live weight as measured in the field								24	gram								
1bf214e9-dd23-4128-b80c-fd26cff699f9	6038c66f-dd64-4522-933e-3e1da7b75c2d	Live weight as measured in the field								23	gram								
222f48fc-1e55-4660-a7a3-c8ebc8be3bf4	d33d4fa8-9be6-4a6c-9bbf-10db6b2f6d23	Live weight as measured in the field								22	gram								
b4016b98-2e38-479f-b210-096c038752f1	43625d54-fc01-4a54-86ce-f6029e3dd007	Live weight as measured in the field								21	gram								
3945d8fd-d50e-4083-a75e-0bcbcf5d7384	9b8aa7b3-fe5d-46d8-a525-ea5a40bc32ba	Live weight as measured in the field								4	gram								
b196561e-1b42-49d9-8fb4-fc77fe02af71	0e22b365-0d6f-49ae-bf48-0223194de1e6	Live weight as measured in the field								36	gram								
29ef2c14-b371-4e26-a29c-3fce06c288b5	c211b1b3-625e-46a4-88a0-800dfd194e83	Live weight as measured in the field								17	gram								
7677f614-5b23-44ae-b124-c26f1f6a4d6d	fe3117ad-0084-4570-8593-228bda7636d9	Live weight as measured in the field								61	gram								
4753ff51-72b6-4fca-a818-c4b27b38b993	bb66380c-4104-4410-909e-cbfb187365e9	Live weight as measured in the field								16	gram								
581dc9be-a8d1-4bef-8517-206a740dba14	2863162a-b184-4d14-9e55-8a21d3599296	Live weight as measured in the field								62	gram								
f417f894-7ed9-4ef1-a828-d031b51b7ee7	e6d2eb28-1695-4c4f-839d-252e63c7b19c	Live weight as measured in the field								24	gram								
b76b6961-2e00-423e-b7f5-7d3b41a441e3	b04c53cb-00ad-4b25-9f9c-f49f004e0c73	Live weight as measured in the field								3	gram								
5780f1ea-75a8-4083-8fba-19f5c3b810be	867761d2-e042-4375-b6e3-a161dc8c9b29	Live weight as measured in the field								74	gram								
39f587b3-a04b-46ca-b05f-dc37c886553a	23b57c90-b2c2-47cc-83f6-eb01573d7c41	Live weight as measured in the field								14	gram								
9b5fb35b-1d7e-4d57-9164-2bb8426bc084	d1cbe1cc-a3e5-4f15-bdcf-9b767453149e	Live weight as measured in the field								15	gram								
157a0b77-8075-4068-b52b-a7ac94e6e44b	6c797c04-9ec5-4e35-977c-7c1b3c138d80	Live weight as measured in the field								7	gram								
1c41c1b3-3458-4ab3-90d6-c7877605cb89	3c3aab64-9481-4645-9ec0-02be99789a78	Live weight as measured in the field								20	gram								
cd3fbb48-a83e-4c7f-a3b1-e4c6c0f9f299	83c0259a-76b4-4141-afa4-6b0f58142e9e	Live weight as measured in the field								5	gram								
cf515d08-65ab-4a2b-b93c-2b3575419b5a	a1125fcf-524a-4255-baf5-6a816fc8a8ea	Live weight as measured in the field								74	gram								
f418f86d-731e-450e-a588-22b519705d8b	ae22f3c8-eb0e-4212-8515-726d59a0eb9d	Live weight as measured in the field								91	gram								
8dbaec3f-f75f-4689-91e1-4c07b2d47d50	6f4ecf36-bb4b-41bf-908a-f63a420ef99e	Live weight as measured in the field								22	gram								
e9dff16a-4db8-4dc4-93bb-e5f03e524563	0c4127ce-225e-4824-aded-ed0c4ea65889	Live weight as measured in the field								20	gram								
eda5c62e-b72c-49b5-9b41-16ca7b47efc6	ff6368e0-afe0-4afc-a5f9-fda13b0c5105	Live weight as measured in the field								47	gram								
aa2ac966-5086-4462-b287-bfa01c61b728	4d4bcbb7-4a32-4fe0-b27f-bb24c53e224e	Live weight as measured in the field								5	gram								
20197bc8-a869-499f-8ff3-3b3ac2924a7f	b282db5a-29b0-49f2-87c9-a37724f0f3a3	Live weight as measured in the field								26	gram								
8d857767-e44e-48ad-88c8-c4a2917ba333	33a38301-f1f2-4a06-a72b-1cca7d525395	Live weight as measured in the field								96	gram								
5539fb23-6fc9-4e25-83c0-8143f1601dcd	fa3ef805-77bf-48be-90fd-7d8d49b0cfc3	Live weight as measured in the field								20	gram								
e25c9237-a287-479a-ad83-2ee76b7a1601	dcfda8f8-9877-4933-b186-5d1aef14b601	Live weight as measured in the field								57	gram								
012d2ee0-4fbc-4bda-82bd-1719ef4c08da	570a8947-e173-4b00-aef8-052d3b8d9839	Live weight as measured in the field								29	gram								
59b460cc-277d-4400-90ef-3b9baa3b4dda	0e072cd6-ca46-4192-8720-250730d118b9	Live weight as measured in the field								20	gram								
7a12c9d8-09d2-4889-b41c-52b4e453679a	02c14d66-70d7-4a68-919c-597714490f7f	Live weight as measured in the field								35	gram								
5212e25c-97ff-4e99-abe7-0092f931c678	954cc5dc-8df7-4023-82c9-608392dff354	Live weight as measured in the field								22	gram								
8533a14f-ac2d-4fbc-a9c2-367de7704fb1	cba07040-a514-4b0e-b000-8f09278fd182	Live weight as measured in the field								24	gram								
89a96580-cb3c-4d61-8f09-56a1c2301a78	b4e92f03-d28d-4441-93a7-e8535a15e95b	Live weight as measured in the field								22	gram								
a5ed370a-0793-4bd4-829e-9fddbc48401a	093f94b2-1602-4ad9-9b82-5c9782ef2bf4	Live weight as measured in the field								23	gram								
27a1d95c-cd5b-49ca-b817-3c91c11d7792	b6d35281-f140-4506-9633-914c58d0470d	Live weight as measured in the field								31	gram								
e6fc4bd2-d72a-4262-9a5e-75da80cc7804	4cef6ed5-81bb-418e-9f25-6b7f5f30ec00	Live weight as measured in the field								32	gram								
1fa2a782-84b4-4725-85d4-9ae1371798dc	3cf4b5d5-62db-4d92-9c94-a0edecccda05	Live weight as measured in the field								23	gram								
b1d1a054-1b0d-4484-bdd8-550f6794a665	3687e9be-17cc-4255-979d-b1a3c2871d95	Live weight as measured in the field								75	gram								
28150406-b712-481a-af61-4c991fd45353	2c9a9dac-03c1-438f-9c79-f4484c04465e	Live weight as measured in the field								8	gram								
13838f66-3904-4786-a6ae-acdfb96ad2c4	fbc29d30-3cc6-4fea-bb88-79eb4dbc6c10	Live weight as measured in the field								26	gram								
03652cff-175a-45c2-a008-d651ba8a53c4	62f76887-6388-438e-b36a-3db006eef1c2	Live weight as measured in the field								58	gram								
6c8c3033-4ae2-4514-a592-19eb15f69b9b	24dd695d-db9d-4024-9c08-c9261c00e9e8	Live weight as measured in the field								40	gram								
816f0ea8-c9d2-496c-acad-1af22b9e9d5e	ee2c45b1-9fe7-4bc1-a42b-d76963389670	Live weight as measured in the field								7	gram								
8cdeb659-8ee3-48ef-b4aa-9b60edf8f872	88b91546-4635-4a43-beb0-780c27585e1c	Live weight as measured in the field								19	gram								
be76dcd0-e278-4244-af91-af8f7789bf52	93195f83-667d-4357-96a4-c3879cb417d0	Live weight as measured in the field								25	gram								
49b23b05-6d7a-485d-8e4b-5609cf39258f	5b4d6fb9-451d-4e7a-bc1e-50871cf41db9	Live weight as measured in the field								7	gram								
56b0abd8-30e7-45ce-b063-2e8264cd8045	cf5de680-6bac-49ea-999d-a5b028a6b154	Live weight as measured in the field								24	gram								
2c7d7857-3bcf-426e-8546-8b06df7c0297	cc58142f-ffb2-4694-a994-ba3b1b7436b5	Live weight as measured in the field								4	gram								
e518741c-7573-40be-9df6-32bafd8d5ded	cb75d1ba-f02a-4aa3-b8b9-78ae15a7f3af	Live weight as measured in the field								8	gram								
9d2c4a49-1cd0-458a-a139-260981e3027d	72b56618-199d-4b31-9d87-23a7765af40a	Live weight as measured in the field								24	gram								
7d80a962-a214-4b15-8b72-717054469053	23ce3fd1-c2d6-4671-b16e-789e965ac0c0	Live weight as measured in the field								14	gram								
a8f94768-468a-4859-9836-0e87cc51d608	11d3a1c2-4b73-43bd-a7e3-b7ce5bf9a493	Live weight as measured in the field								20	gram								
0876278e-d6f8-4b09-b307-13cae376b235	89e80a65-532b-4591-8aef-223ce85b6336	Live weight as measured in the field								40	gram								
ea85517f-bb86-418c-ae49-8718ba2f849c	580b593b-75bb-4bc2-a46d-c2be4b6280fb	Live weight as measured in the field								4	gram								
3ecb5d88-f916-4eda-96ad-540497428116	7052b8c4-30c6-4dc7-bd9d-32d6491026ae	Live weight as measured in the field								27	gram								
4cc40e20-b96a-4787-abd9-6f68c0d9482c	9fb4ad1a-4001-4a42-8800-c5d059491549	Live weight as measured in the field								17	gram								
8ba92e93-9e00-4b2d-8a1c-e7f758a921fd	fec3eb4d-6cc5-46de-ae8f-0758bafe890e	Live weight as measured in the field								8	gram								
849534bf-240d-40e2-b844-4ee9bab5b508	b578f839-3763-4743-9950-d6b6b2210ef6	Live weight as measured in the field								39	gram								
6866b103-4aa1-4d44-b5f9-e24935f7ab3a	d2a0df38-ade5-413c-98ed-678484b2e92b	Live weight as measured in the field								18	gram								
14b05746-1d5f-4203-a0d9-e543c34e3b80	e1bff0fd-753e-420b-bbdd-3c1df92d1778	Live weight as measured in the field								4	gram								
127de50b-23bc-473d-94d8-0856b549cd44	5f99647a-7a86-4b56-8b13-5b17b095906e	Live weight as measured in the field								4	gram								
8e113296-d6e6-408a-bf66-311e8a86216e	de878544-cc85-4a9d-99e7-803f87d55af2	Live weight as measured in the field								7	gram								
23c6e708-eaf7-4c44-b81e-499048014d87	76543e43-c372-43f5-9b05-47b1827c225a	Live weight as measured in the field								24	gram								
c767628a-0a2f-4d03-a31e-b5a6700512fc	30391866-9c10-4d18-925f-3ee1be547eff	Live weight as measured in the field								4	gram								
1f379485-c4e0-42ee-8601-6f74b248733a	f22e729a-e7f4-41c1-93e5-808b04f923db	Live weight as measured in the field								35	gram								
99a76bce-6023-4b2e-a46a-6fb204811dea	52c9bc94-775d-4e13-b6c8-81addecf6fad	Live weight as measured in the field								4	gram								
65d4783d-612b-4b41-bc5a-0957c447c8ee	a037ca2b-9b68-4a66-b256-dfa5c5b9b6cc	Live weight as measured in the field								15	gram								
e65d1bf2-e4ed-4280-a012-5f1531f355f0	0ef90992-885f-47d0-b87e-d474771d47f7	Live weight as measured in the field								2	gram								
246e704b-2fdf-45f3-8646-4041d3839410	b45a2445-3f62-4b15-a383-853589c97de0	Live weight as measured in the field								29	gram								
fec95be7-0fdc-41bf-9d00-e958c3fe8cd2	b8f59799-cd03-4ef7-b5a8-015eeea1650a	Live weight as measured in the field								3	gram								
d7e0805a-50ff-4a53-aab9-6d1945054612	929cd9ad-11f1-457e-aee8-904dc71f93c1	Live weight as measured in the field								72	gram								
c37b7c1a-59bf-4351-982d-2d4b1855df9a	09b85f98-bc96-429b-98ed-8710ca4de430	Live weight as measured in the field								6	gram								
e2090043-c673-480c-a7d8-b1d9e4e1fff1	83579f1a-105b-492b-ab48-ddf5b74035aa	Live weight as measured in the field								6	gram								
4286c1d8-d45d-4e9d-b853-7c0968bbc399	4fbd89ac-e897-4961-9f2a-21a0ba53de76	Live weight as measured in the field								6	gram								
b621ecf1-4f0b-4779-bd6a-5689dbebdb92	362fbcbf-3dba-46e9-9b9d-6b94f8cdc379	Live weight as measured in the field								7	gram								
bbb92ef8-e687-4240-acde-7ad333254456	76993541-8e01-4fa1-affe-b82e6200bb26	Live weight as measured in the field								4	gram								
10cf5eb8-137f-44e9-b710-7ac30dddc537	c5451c4b-1e95-497b-9363-f19a22bd0594	Live weight as measured in the field								91	gram								
b2e9ae41-2203-456d-8f18-a76342513398	88afc63b-1926-4226-9434-6998eed35f5a	Live weight as measured in the field								31	gram								
e2ee021c-97c2-4714-a7d2-8dcf153a45c8	454882a8-c920-4539-b206-daf1600d0984	Live weight as measured in the field								24	gram								
5856b422-adab-4b38-b498-d8fce747d6cc	ef3f20b7-d29e-4ff8-af30-354b762463e2	Live weight as measured in the field								28	gram								
4db18f45-8b63-4f9d-aa75-9571509a14c1	615e5307-2cd5-494b-9586-c0d510e771f5	Live weight as measured in the field								38	gram								
cff170be-637b-4e3b-834d-d3374a075081	d708fdbe-efe5-4675-afa0-f07f5abb9efd	Live weight as measured in the field								28	gram								
94f5fea1-dcb1-4bca-8416-ae8ca0c9711e	0d16b24a-8d29-4bc7-a871-6c0228590552	Live weight as measured in the field								29	gram								
