assertionID	eventID	verbatimAssertionType	assertionType	assertionTypeIRI	assertionTypeVocabulary	assertionMadeDate	assertionEffectiveDate	assertionValue	assertionValueIRI	assertionValueVocabulary	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionUnitVocabulary	assertionBy	assertionByID	assertionProtocols	assertionProtocolID	assertionReferences	assertionRemarks
4ee7b09c-5161-4ecc-af1f-6b7902f70601	BIGC.20191023.07.3.e-fisher		Number of the sampling pass within a reach								3									
c59c5eab-cede-4e4d-8db9-536247f6333b	BIGC.20191023.07.3.e-fisher		Number of the sampling pass within a reach								3									
c4f14703-65ee-4c11-b2c4-1d204751eab2	BIGC.20191023.07.3.e-fisher		Number of the sampling pass within a reach								3									
77ca0f3f-7f84-416c-a781-8ed1534306d5	BIGC.20191023.07.3.e-fisher		Number of the sampling pass within a reach								3									
22671140-15e2-459c-ab78-fa185a61be01	BIGC.20191023.07.3.e-fisher		Number of the sampling pass within a reach								3									
8188f7a1-bf84-4de4-9963-bc4043fdc154	BIGC.20191023.07.3.e-fisher		Number of the sampling pass within a reach								3									
bd6e1fb3-daae-4791-b056-67f7fb23ae05	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
ebab3230-4bd9-4860-b264-57982045a935	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
44c84f06-ebec-4e10-a7ac-aa5f0d79f119	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
0c09fea4-4344-4fae-95a2-e496f0f70bfe	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
34b4d169-9ad2-4407-897d-1ac75556a25f	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
3950c8f5-ae8e-4faa-9d17-00a8770ab657	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
d71bba7f-a9f8-49f8-a0cc-7729ee63e620	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
c0451e6e-abd2-41e4-87ce-b659838bbe4e	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
eb6331a3-3ff3-493b-8650-ebd01a832856	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
3360579a-2548-43a5-a285-f6fdcf111faa	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
f746f51e-f031-430d-bef8-5fe58af25ad7	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
83daf68e-32ed-4627-acad-6d63956d8428	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
20547323-7054-47c7-b24b-5864e45be9bd	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
94fc7c09-2d0f-43a1-a117-9f479a98ff16	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
d2d030ea-1b44-4ccf-85ee-d6bb38bdfee9	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
49b6d18b-a1df-4d51-b919-d450d7ef0f30	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
73f16d10-d757-4756-9d37-3d6a0657298a	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
4ffa130a-1c71-480b-9aa2-ad11a982d5a3	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
403674ff-bede-4de7-9429-a3e2c49cc545	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
2d587b9b-7be4-4733-8684-4da8c20fdc03	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
e22c1c07-b432-4fb3-b679-940bf8074f75	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
fbc4972f-61b0-497b-becf-8ed58859ab8e	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
91cfd70c-6e23-4647-a8f9-21102333e3f4	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
c75ec654-4392-4f70-ad3d-e389c3c731ee	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
53407447-1239-4cbb-8033-f00ae5124990	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
18dbecc8-08cd-460b-ac04-17116ea9affc	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
fa82a83c-034f-4336-94b0-43914aba7bfa	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
229fddc0-30b4-43d0-b617-ccbaf4d3947c	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
14abf173-128e-428a-b1ef-b9ffe9331ecb	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
50b8cea6-664b-44ab-b3b9-cf55d5fae675	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
b280439d-7862-4c8e-8cd0-ae3088408973	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
571dfecd-3d16-4a40-b7ac-e3ff598e71b5	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
2a13420a-71b9-4b20-8673-89d121fdd6bf	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
19fdeee8-a1b0-4822-852d-2324bc8c77dc	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
a2faa4fd-bb0f-453f-be21-cc380df2e2b6	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
abb9601b-ad97-4352-b9fb-db6f368622fa	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
a9a81946-e3cb-4b57-a637-261f2a490455	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
bf3c70a0-ab67-4352-ba2c-b2bb059f042b	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
4941f5c4-6fc2-4463-9493-0341ce07c104	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
ab2bdac5-9c88-4d01-bd39-86dc01c8513d	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
b71cb696-20e8-4e20-ab72-6d694c843005	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
eb0e3ee7-ba8e-4e39-97eb-1d0cc3659666	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
2131b71e-013e-4733-a90d-7ee6b5f5f28f	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
2d0e3c35-fcef-401b-824f-91f5d08f22b6	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
277dbd70-034a-4786-a86e-4fa3130b37d2	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
3801c02f-5bc7-48ed-8976-13cb6ae34c8c	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
7e118f51-e632-4f33-8603-1781c9dea547	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
293f134b-188c-492d-8d28-b67a0e53ba6e	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
a449706f-22c4-4765-ba61-582d53855df1	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
a581ef03-0bcf-434c-92fd-2185e5fc4df8	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
537f1b87-23be-4646-8556-6314be0404d0	BIGC.20191024.08.1.e-fisher		Number of the sampling pass within a reach								1									
6091625c-513d-4da2-985b-f1eb896e4fde	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
9e68593c-413f-4f31-af7d-fcb6bff9f5c1	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
f6a8f2a5-6497-4765-98ce-6db79bb4f28c	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
a69d02e9-5c48-4ba6-9496-5ce1e6dd21cf	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
974f652a-aa26-4969-bb5c-ef459be7ecb1	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
80d11f10-2d80-4567-8ce4-0efadb48d90c	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
2fc8dbf0-0417-4b09-973f-c46f85d8be2f	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
a98f636f-c752-48b1-8ba3-982a5550c919	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
b8368647-9994-40e9-bac3-6d6439faae9e	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
3d661f7f-a248-4b58-9ba1-5dbf4de1752a	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
53b9119e-271c-4b4b-861c-dae53a61cb79	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
02ebc778-2549-4555-a228-49b0b27249d6	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
fdb5b17e-256d-4f40-97bb-c87144639c20	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
eb49c8d8-f412-4c38-98c8-0e5e903c19da	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
724c6198-3a4e-4a1d-bac1-07ddfa26b3c5	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
5c649c71-e2a1-4437-84e0-b7b00b476f4d	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
d7e5deb5-c6d5-425e-bd48-ec9004403400	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
1f1306e5-5d20-4a84-a216-932ae65cd496	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
c379484a-9ef2-4dd2-adc6-4851c0d20333	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
4372cc78-0d2b-4ddc-a81d-5fe8d7ba57a3	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
ab92847a-4323-490e-9708-8cebf029c07a	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
0ded97a2-8d90-4058-8790-bad1e386c6a8	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
265462d3-74eb-405a-a4ba-7b5a59f357f4	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
7196fa37-4093-4de6-abbe-849456968f50	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
59580b5b-a5ad-497e-bc63-ee0a039ca7d9	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
560d52d0-37ce-4f3a-afc1-0ee2de0c6684	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
466b1c0f-42c0-478e-abb1-074bae5161bb	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
08f3ef3a-ec79-4d40-9a5a-ff08beafe47f	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
eb3a896b-9523-44c9-9065-f57ee889ac26	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
befb3ba0-d2a8-48fc-bb4c-f9ec67ce3892	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
2a845d8d-e7f6-4347-b4a0-e5a0cd91df27	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
17f02123-cd9f-416c-bcf0-359bbb233dfd	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
cb085efc-8f97-4566-bb98-a88dad94b2e9	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
a131f610-4fca-47b0-9d75-13205a265d35	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
276305ac-52d2-4abd-9f86-ba2ec3fcea87	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
653a34e9-b638-4100-975d-a5f59863515b	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
a51b802e-9487-402d-9e61-3f9964f9b213	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
799d29d5-2287-4a47-9a75-7533c69f9042	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
d29c761a-e14b-49c9-a450-61d49221887d	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
8eb201d1-d8bf-4a0c-a70b-2c9100e2ec18	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
2fed619c-4bce-4c8b-9282-0848a61a6ae9	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
afd3bef6-2568-40ae-9c78-c462acbc7dac	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
0738cf68-b0b9-4817-b114-cc9eee145a5f	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
cf1fa7d9-25bb-4a1e-87c6-2b213e2f18b5	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
18a2f517-bf4b-40a6-a270-2534b8f1f073	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
3ff49351-27e6-4332-939c-d176226da866	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
014520ba-ab78-42a8-9b4e-ed62a33ddc7a	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
798a8214-c284-4733-a511-1c94ff64502f	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
b2f59b05-228c-4ee5-8440-6483559c3049	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
6b7534cf-74c2-4631-9ea7-0d6e135b3e10	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
0464723b-7f56-4438-82af-a8ccb42f10df	BIGC.20191024.09.1.e-fisher		Number of the sampling pass within a reach								1									
0193b4ab-9b8b-41c6-a376-5095f6daca2c	BIGC.20190422.01.1.e-fisher		Temperature of water (C)								8.9	celsius								
781f0ba8-3c09-4160-91e2-a89fe1d7d060	BIGC.20190422.01.2.e-fisher		Temperature of water (C)								11.7	celsius								
6b5d715c-ace9-4b07-af3f-97458f6c2764	BIGC.20190422.01.3.e-fisher		Temperature of water (C)								11.8	celsius								
c6723a6b-bef2-4100-8eb5-31d0ef002714	BIGC.20190423.04.1.e-fisher		Temperature of water (C)								9.2	celsius								
d1ab0c56-14e0-4cb8-b19e-5409b890345e	BIGC.20190423.04.2.e-fisher		Temperature of water (C)								12.3	celsius								
8343c28f-6925-4ec6-8d75-76c2985fc166	BIGC.20190423.04.3.e-fisher		Temperature of water (C)								12.2	celsius								
e654f65d-743b-424d-9582-1baf08d1e4de	BIGC.20190424.05.1.e-fisher		Temperature of water (C)								9.8	celsius								
8c91ef03-df45-4a1f-bea7-153686a03b7b	BIGC.20190424.07.1.e-fisher		Temperature of water (C)								13.4	celsius								
90a7107a-e6d4-4d92-ad05-569c0924e896	BIGC.20190424.07.2.e-fisher		Temperature of water (C)								13.3	celsius								
7c94e6cb-7fa3-456e-b841-70479fb2e3e5	BIGC.20190424.07.3.e-fisher		Temperature of water (C)								13	celsius								
b9aaddf9-85a4-40ee-9e62-0af7346195d3	BIGC.20190425.08.1.e-fisher		Temperature of water (C)								10.4	celsius								
9ec8a071-0c38-4788-a195-392e68fd9dad	BIGC.20190425.09.1.e-fisher		Temperature of water (C)								13.6	celsius								
13d2fdf3-6349-4f87-abf2-9164aefbc5aa	BIGC.20191021.01.1.e-fisher		Temperature of water (C)								8.7	celsius								
6a727b1a-f02b-4fc9-9ed7-1ae02ccf7593	BIGC.20191021.01.2.e-fisher		Temperature of water (C)								8.7	celsius								
d6094c8f-93f1-4e57-9a1e-0b79b6850f85	BIGC.20191021.01.3.e-fisher		Temperature of water (C)								8.7	celsius								
2acbced9-8e0b-4af0-b163-9d86f6baebe5	BIGC.20191022.04.1.e-fisher		Temperature of water (C)								9.3	celsius								
3c418d8b-4aec-40f9-8dbe-92af267377ab	BIGC.20191022.04.2.e-fisher		Temperature of water (C)								9.3	celsius								
b64b432b-9b73-4e90-8c2c-9cf2d8ee6900	BIGC.20191022.04.3.e-fisher		Temperature of water (C)								9.3	celsius								
8e498c73-9c99-4a77-9efc-2717b41f0901	BIGC.20191023.05.1.e-fisher		Temperature of water (C)								9.7	celsius								
f9ed65a9-006b-4321-8c11-a19e56021421	BIGC.20191023.07.1.e-fisher		Temperature of water (C)								10.8	celsius								
d1ec84c2-5263-4f7a-97bf-e84bd8fa6bef	BIGC.20191023.07.2.e-fisher		Temperature of water (C)								10.8	celsius								
5ce96b36-9148-4dce-96ad-36e75a0fd315	BIGC.20191023.07.3.e-fisher		Temperature of water (C)								10.8	celsius								
0e0efe99-7705-4585-98ea-36f4b799bbf3	BIGC.20191024.08.1.e-fisher		Temperature of water (C)								9.8	celsius								
02287cbe-285a-47de-bcb5-4c7d8cde02c6	BIGC.20191024.09.1.e-fisher		Temperature of water (C)								10.6	celsius								
9f9aae9e-ece3-4c61-8f6f-deba444a61c9	BIGC.20190422.01.1.e-fisher		Dissolved Oxygen Concentration								10.3	milligramsPerLiter								
d2aef820-6270-4937-9647-d8cf008d7fff	BIGC.20190422.01.2.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
927a3f15-90dd-4fa7-8603-9f117ede3775	BIGC.20190422.01.3.e-fisher		Dissolved Oxygen Concentration								9.5	milligramsPerLiter								
9ae98e1d-873c-4f7b-826c-27905b71e5fe	BIGC.20190423.04.1.e-fisher		Dissolved Oxygen Concentration								9.6	milligramsPerLiter								
e912061f-5e51-49a3-b23d-0367d5e3f607	BIGC.20190423.04.2.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
a23a7ce7-ad0b-4ad1-b090-537301636152	BIGC.20190423.04.3.e-fisher		Dissolved Oxygen Concentration								9	milligramsPerLiter								
1fbb904e-b358-444c-9f37-bfb886b36787	BIGC.20190424.05.1.e-fisher		Dissolved Oxygen Concentration								10.3	milligramsPerLiter								
f647390d-fa10-4f6e-9ac2-73b4edd803d2	BIGC.20190424.07.1.e-fisher		Dissolved Oxygen Concentration								10	milligramsPerLiter								
7d997ad9-cf6b-4206-a4ee-1f2a019855ef	BIGC.20190424.07.2.e-fisher		Dissolved Oxygen Concentration								10.9	milligramsPerLiter								
f00cdbb6-309a-43d4-a240-029850895adc	BIGC.20190424.07.3.e-fisher		Dissolved Oxygen Concentration								9.7	milligramsPerLiter								
a40fef40-6d59-4067-99d5-79c9b537dc38	BIGC.20190425.08.1.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
083881bb-68f1-40c0-8c5f-889920cdde81	BIGC.20190425.09.1.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
064c9bcc-0335-49a6-9c06-81a62d1cf8b0	BIGC.20191021.01.1.e-fisher		Dissolved Oxygen Concentration								8.8	milligramsPerLiter								
9559e98e-7965-4efc-aebd-5fdc0ae10454	BIGC.20191021.01.2.e-fisher		Dissolved Oxygen Concentration								8.8	milligramsPerLiter								
6b93d0f3-3f62-4fc5-907b-07dfb5d62604	BIGC.20191021.01.3.e-fisher		Dissolved Oxygen Concentration								8.8	milligramsPerLiter								
85e695bb-5173-4bcc-9b59-7e3e980ce3b8	BIGC.20191022.04.1.e-fisher		Dissolved Oxygen Concentration								8	milligramsPerLiter								
f0678029-06cc-4b3d-94ab-6dc54d66dc14	BIGC.20191022.04.2.e-fisher		Dissolved Oxygen Concentration								8	milligramsPerLiter								
f2cb8e0c-e264-4371-95d1-b639faa7fd15	BIGC.20191022.04.3.e-fisher		Dissolved Oxygen Concentration								8	milligramsPerLiter								
44432639-1f65-46df-b0ae-35c41b9a21d1	BIGC.20191023.05.1.e-fisher		Dissolved Oxygen Concentration								8.7	milligramsPerLiter								
ce051a85-39d0-400a-a85b-65426dc8363a	BIGC.20191023.07.1.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
239ed0da-b206-4f94-9c53-a7b20a672891	BIGC.20191023.07.2.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
4cf7b3c2-9f61-4c84-b7bd-7e17fe2cfbfa	BIGC.20191023.07.3.e-fisher		Dissolved Oxygen Concentration								9.1	milligramsPerLiter								
83f417de-26af-49a6-9c1a-9c744be6e378	BIGC.20191024.08.1.e-fisher		Dissolved Oxygen Concentration								8.6	milligramsPerLiter								
22eb9f64-3e0f-463f-9c3f-acfac94fa8db	BIGC.20191024.09.1.e-fisher		Dissolved Oxygen Concentration								9.2	milligramsPerLiter								
0951c856-9081-49ef-a2c4-b29e7cdc0f76	BIGC.20190422.01.1.e-fisher		Conductivity auto-corrected to 25 degrees C								75.6	microsiemensPerCentimeter								
7516a5b1-448f-4176-8721-45fc4dee065e	BIGC.20190422.01.2.e-fisher		Conductivity auto-corrected to 25 degrees C								77.3	microsiemensPerCentimeter								
ec368dca-6b9d-4be4-8757-1eab7193d299	BIGC.20190422.01.3.e-fisher		Conductivity auto-corrected to 25 degrees C								77.8	microsiemensPerCentimeter								
0bb0be9c-8d59-4e1f-9dc7-59ff60e7db35	BIGC.20190423.04.1.e-fisher		Conductivity auto-corrected to 25 degrees C								76.9	microsiemensPerCentimeter								
aea40369-63a8-40e6-962b-2f5c31fafd6b	BIGC.20190423.04.2.e-fisher		Conductivity auto-corrected to 25 degrees C								77.2	microsiemensPerCentimeter								
283d1803-f8ba-466d-b85d-0011c6455131	BIGC.20190423.04.3.e-fisher		Conductivity auto-corrected to 25 degrees C								76.5	microsiemensPerCentimeter								
99a205a7-e687-44ce-bc4e-7aca533684c6	BIGC.20190424.05.1.e-fisher		Conductivity auto-corrected to 25 degrees C								78.4	microsiemensPerCentimeter								
b64b29f7-10a7-46c2-aa44-99391954dec3	BIGC.20190424.07.1.e-fisher		Conductivity auto-corrected to 25 degrees C								79.8	microsiemensPerCentimeter								
3aaca88b-1115-48e4-8677-4376df20e595	BIGC.20190424.07.2.e-fisher		Conductivity auto-corrected to 25 degrees C								78.9	microsiemensPerCentimeter								
cee72e8e-8993-4d44-b24e-e83da6894d93	BIGC.20190424.07.3.e-fisher		Conductivity auto-corrected to 25 degrees C								78.6	microsiemensPerCentimeter								
fb6b6fde-4ed0-4f78-b37a-f8791d6b9f41	BIGC.20190425.08.1.e-fisher		Conductivity auto-corrected to 25 degrees C								78.6	microsiemensPerCentimeter								
4a066c73-9c34-4a7d-bb9c-0a296f63feef	BIGC.20190425.09.1.e-fisher		Conductivity auto-corrected to 25 degrees C								79.5	microsiemensPerCentimeter								
94258e26-ce73-46ac-b071-a60f69a004fb	BIGC.20191021.01.1.e-fisher		Conductivity auto-corrected to 25 degrees C								157	microsiemensPerCentimeter								
82b78173-3560-4d6c-a51f-ce2aabdd65ca	BIGC.20191021.01.2.e-fisher		Conductivity auto-corrected to 25 degrees C								157	microsiemensPerCentimeter								
2e077003-4d62-4836-a636-fd803fbc62be	BIGC.20191021.01.3.e-fisher		Conductivity auto-corrected to 25 degrees C								157	microsiemensPerCentimeter								
06a53868-7fcd-4de9-bcbd-b04762f23776	BIGC.20191022.04.1.e-fisher		Conductivity auto-corrected to 25 degrees C								230.6	microsiemensPerCentimeter								
7b4f8fe0-b29b-4a0e-afae-ef984c1112f8	BIGC.20191022.04.2.e-fisher		Conductivity auto-corrected to 25 degrees C								230.6	microsiemensPerCentimeter								
5f59060c-9cbd-4910-b5a3-e6bbfd317190	BIGC.20191022.04.3.e-fisher		Conductivity auto-corrected to 25 degrees C								230.6	microsiemensPerCentimeter								
89eb1bda-f22e-40f5-a2e8-e7efa748003d	BIGC.20191023.05.1.e-fisher		Conductivity auto-corrected to 25 degrees C								232.8	microsiemensPerCentimeter								
cddb962a-479c-4884-9d7d-442466637ecf	BIGC.20191023.07.1.e-fisher		Conductivity auto-corrected to 25 degrees C								235	microsiemensPerCentimeter								
ef95c628-10af-44ca-b19c-c5b91ece59b1	BIGC.20191023.07.2.e-fisher		Conductivity auto-corrected to 25 degrees C								235	microsiemensPerCentimeter								
8f6488bc-6679-4ca2-8a69-a3b71be6ffb2	BIGC.20191023.07.3.e-fisher		Conductivity auto-corrected to 25 degrees C								235	microsiemensPerCentimeter								
16588e17-f6f6-41bc-9035-8a49b2e36dc5	BIGC.20191024.08.1.e-fisher		Conductivity auto-corrected to 25 degrees C								226.4	microsiemensPerCentimeter								
e1fc1f28-e9d4-47c6-b035-e966be75606d	BIGC.20191024.09.1.e-fisher		Conductivity auto-corrected to 25 degrees C								243.4	microsiemensPerCentimeter								
09a73ec9-d361-44d1-9a3a-b8c5d880449e	BIGC.20190422.01.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
7124c265-2892-4f96-ab32-8d2c9b29b817	BIGC.20190422.01.2.e-fisher		Type of sampler used to collect the sample					electrofisher												
09a27fd9-cd6d-4d9f-9c06-583de687e5b8	BIGC.20190422.01.3.e-fisher		Type of sampler used to collect the sample					electrofisher												
eae42f32-7077-429a-a31d-a30c532dde22	BIGC.20190423.04.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
881b4373-0912-480e-a861-3c5849907a81	BIGC.20190423.04.2.e-fisher		Type of sampler used to collect the sample					electrofisher												
c57255f4-a141-4a0c-ad3e-919a2288eea5	BIGC.20190423.04.3.e-fisher		Type of sampler used to collect the sample					electrofisher												
dd36002f-bf52-4b0b-93fd-b8458e9ad265	BIGC.20190424.05.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
1f9cdb6d-e8f3-462e-8222-d1f744f5e916	BIGC.20190424.07.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
df58fe18-6c01-469c-b3f2-cd1fd9b57292	BIGC.20190424.07.2.e-fisher		Type of sampler used to collect the sample					electrofisher												
664db293-908b-45b2-acc3-64f287f8e0a0	BIGC.20190424.07.3.e-fisher		Type of sampler used to collect the sample					electrofisher												
11aede29-32dc-4321-a7f9-ac5a770efef1	BIGC.20190425.08.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
8353c652-2e78-48fd-a180-4d74bfdc3679	BIGC.20190425.09.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
cf236942-8512-4925-93b3-f745ab483a99	BIGC.20191021.01.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
431a4ee6-a617-43bf-bfe4-8a7cdb6bbe03	BIGC.20191021.01.2.e-fisher		Type of sampler used to collect the sample					electrofisher												
0659028b-33ba-491e-b630-1291732e2137	BIGC.20191021.01.3.e-fisher		Type of sampler used to collect the sample					electrofisher												
13901c36-03f1-49bc-9241-5f6eccda86d2	BIGC.20191022.04.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
b2865c97-2bc9-4e8d-bf5e-029c0f8dcefd	BIGC.20191022.04.2.e-fisher		Type of sampler used to collect the sample					electrofisher												
496b97f7-8fe7-4b35-beda-1dd3aebce31b	BIGC.20191022.04.3.e-fisher		Type of sampler used to collect the sample					electrofisher												
96049de6-dfa8-447a-b64c-cc4fa6327b7b	BIGC.20191023.05.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
a7386982-cd7e-4b8a-aed8-3c8b75c8c413	BIGC.20191023.07.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
b17fa081-e48e-41ac-b4d2-28d591745ba3	BIGC.20191023.07.2.e-fisher		Type of sampler used to collect the sample					electrofisher												
a250449d-555e-4e05-bd7d-0769438ec898	BIGC.20191023.07.3.e-fisher		Type of sampler used to collect the sample					electrofisher												
976b2f59-9071-4d51-8360-452fc8b84e5f	BIGC.20191024.08.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
a28c39bd-e5f8-4ff9-90fc-1c8d02bc0906	BIGC.20191024.09.1.e-fisher		Type of sampler used to collect the sample					electrofisher												
