event_id	parent_event_id	preferred_event_name	event_category	event_type	dataset_name	dataset_id	field_number	event_conducted_by	event_conducted_by_id	event_date	event_time	start_day_of_year	end_day_of_year	year	month	day	verbatim_event_date	verbatim_locality	verbatim_elevation	verbatim_depth	verbatim_coordinates	verbatim_latitude	verbatim_longitude	verbatim_coordinate_system	verbatim_srs	georeference_verification_status	habitat	event_effort	field_notes	event_references	event_remarks	location_id	higher_geography_id	higher_geography	continent	water_body	island_group	island	country	country_code	state_province	county	municipality	locality	site_number	minimum_elevation_in_meters	maximum_elevation_in_meters	vertical_datum	minimum_depth_in_meters	maximum_depth_in_meters	minimum_distance_above_surface_in_meters	maximum_distance_above_surface_in_meters	location_remarks	decimal_latitude	decimal_longitude	geodetic_datum	coordinate_uncertainty_in_meters	coordinate_precision	point_radius_spatial_fit	footprint_wkt	footprint_srs	footprint_spatial_fit	georeferenced_by	georeferenced_by_id	georeferenced_date	georeference_protocol	georeference_protocol_id	georeference_sources	georeference_remarks	preferred_spatial_representation	geological_context_id	feedback_url	information_withheld	data_generalizations
3152661c-b5a1-4f9f-8ff8-28dd718da7ac	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				23091	2020-06-13T17:44:00Z	17:44:00			2020	6	13	2020/06/13 10:44 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.8790947546	-118.4395592615	epsg:4326	23								2020-06-13					point-radius				
34fb54d5-ed89-4fd9-92be-7c8e866131a0	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				23091	2020-06-15T18:37:00Z	18:37:00			2020	6	15	2020/06/15 11:37 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										32.9392088834	-118.5484658141	epsg:4326	89								2020-06-15					point-radius				
8d3f0fea-da74-4500-befe-12d9091c4365	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations				23091	2020-06-15T18:37:00Z	18:37:00			2020	6	15	2020/06/15 11:37 AM PDT	California, US																					United States		California	Los Angeles		California, US										32.9992000227	-118.5700871507	epsg:4326	31								2020-06-15					point-radius				
f3f56b3a-7fc6-4ebc-88d3-4f14f9409645	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-18T00:29:00Z	00:29:00			2020	6	18	2020/06/17 5:29 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1019861473	-118.7086377402	epsg:4326	27								2020-06-17					point-radius				
a1e79e46-d84c-440a-8abd-30c9e7f4253d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-18T00:29:00Z	00:29:00			2020	6	18	2020/06/17 5:29 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020421151	-118.7086481981	epsg:4326	26								2020-06-17					point-radius				
b40df218-14c4-4cfa-a736-18ab64577beb	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Nancy Hamlett	522768	2020-06-19T19:20:00Z	19:20:00			2020	6	19	2020/06/19 12:20 PM PDT	Claremont, CA, USA																					United States		California	Los Angeles		Claremont, CA, USA										34.106252915	-117.7209943147	epsg:4326	1								2020-06-19					point-radius				
8a9ccee5-38a4-42df-aae4-d53cf56cf56c	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Nancy Hamlett	522768	2020-06-19T00:23:00Z	00:23:00			2020	6	19	2020/06/18 5:23 PM PDT	Claremont, CA, USA																					United States		California	Los Angeles		Claremont, CA, USA										34.1395439804	-117.7292949423	epsg:4326	16								2020-06-18					point-radius				
971a9fd1-88e5-4c9e-a9d1-e5d7eccfb9bc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Nancy Hamlett	522768	2020-06-19T00:23:00Z	00:23:00			2020	6	19	2020/06/18 5:23 PM PDT	Claremont, CA, USA																					United States		California	Los Angeles		Claremont, CA, USA										34.1395399968	-117.7292938116	epsg:4326	14								2020-06-18					point-radius				
db60a43b-b78c-435f-8ac1-2be263355b91	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:18:42Z	18:18:42			2020	6	24	Wed Jun 24 2020 11:18:42 GMT-0700 (PDT)	Santa Monica Mountains National Recreation Area, Topanga, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Topanga, CA, US										34.0910234722	-118.6364903023	epsg:4326	5								2020-06-24					point-radius				
ba45a240-bf99-4776-9dc0-6ecc87431220	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:18:57Z	18:18:57			2020	6	24	Wed Jun 24 2020 11:18:57 GMT-0700 (PDT)	Santa Monica Mountains National Recreation Area, Topanga, CA, US																					United States		California	Los Angeles		Santa Monica Mountains National Recreation Area, Topanga, CA, US										34.0910202451	-118.6364495662	epsg:4326	5								2020-06-24					point-radius				
441c41fa-0ae0-4842-b0ce-b134d5caeeab	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T17:49:00Z	17:49:00			2020	6	24	2020/06/24 10:49 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0846561211	-118.6389520296	epsg:4326	26								2020-06-24					point-radius				
db9a2977-2d1c-4a53-9f2a-73dd6f9e8e61	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T17:53:00Z	17:53:00			2020	6	24	2020/06/24 10:53 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0879703467	-118.6375150926	epsg:4326	29								2020-06-24					point-radius				
c116aeec-4e78-44c9-863d-39aa5e57a572	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T17:53:00Z	17:53:00			2020	6	24	2020/06/24 10:53 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0879703467	-118.6375150926	epsg:4326	29								2020-06-24					point-radius				
2cb5ffa9-1979-4e76-9ffc-ffb32d7a2f3f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:34:00Z	18:34:00			2020	6	24	2020/06/24 11:34 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0861460338	-118.6383440013	epsg:4326	31								2020-06-24					point-radius				
490ffe46-8054-448d-8a8f-9dd873d3be28	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:34:00Z	18:34:00			2020	6	24	2020/06/24 11:34 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0862910804	-118.6383297571	epsg:4326	26								2020-06-24					point-radius				
b6ce50ac-678b-4856-9685-d319550a65d9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:40:00Z	18:40:00			2020	6	24	2020/06/24 11:40 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0853467392	-118.6385520394	epsg:4326	18								2020-06-24					point-radius				
d715f7d4-9b33-4dfe-87ed-933464956dcb	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:40:00Z	18:40:00			2020	6	24	2020/06/24 11:40 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0853467392	-118.6385520394	epsg:4326	18								2020-06-24					point-radius				
7c904bf6-80e6-4e73-8879-5a9edb1fac86	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:44:00Z	18:44:00			2020	6	24	2020/06/24 11:44 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0841585185	-118.6395099291	epsg:4326	26								2020-06-24					point-radius				
6925cf8c-7414-42ed-9397-dca0b5f25688	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:45:00Z	18:45:00			2020	6	24	2020/06/24 11:45 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0837853147	-118.6401858457	epsg:4326	26								2020-06-24					point-radius				
29cf1be6-6798-438e-8de8-5c2e2541d513	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:45:00Z	18:45:00			2020	6	24	2020/06/24 11:45 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0837853147	-118.6401858457	epsg:4326	26								2020-06-24					point-radius				
9a605d93-bab5-4a8c-84d6-8b7cd1c65d59	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-06-24T18:46:00Z	18:46:00			2020	6	24	2020/06/24 11:46 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0838386296	-118.6403896936	epsg:4326	26								2020-06-24					point-radius				
608b407c-bddf-42b3-893b-275d21f43f49	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-07-14T20:30:00Z	20:30:00			2020	7	14	2020/07/14 1:30 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0996967306	-118.7063844137	epsg:4326	22								2020-07-14					point-radius				
d41893cf-6c5e-4b3f-90dc-0d41e6d96021	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-07-14T20:30:00Z	20:30:00			2020	7	14	2020/07/14 1:30 PM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.0997589197	-118.7063736849	epsg:4326	22								2020-07-14					point-radius				
11b9e2ba-756e-4e39-b91a-b2cfd756cca1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-12T18:17:00Z	18:17:00			2020	8	12	2020/08/12 11:17 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.1625948223	-118.4546838398	epsg:4326	23								2020-08-12					point-radius				
35ecf198-dd3f-493d-8042-99bbc3e4854e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-12T18:22:00Z	18:22:00			2020	8	12	2020/08/12 11:22 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.0252607456	-118.574961431	epsg:4326	23								2020-08-12					point-radius				
837f2ec8-0343-4769-8551-3af7be972cb0	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-12T18:22:00Z	18:22:00			2020	8	12	2020/08/12 11:22 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.099483045	-118.4906759692	epsg:4326	23								2020-08-12					point-radius				
38f2d694-d95f-4d89-99dd-092fda1dbde1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-14T00:07:00Z	00:07:00			2020	8	14	2020/08/13 5:07 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.0498922687	-118.4732964909	epsg:4326	21								2020-08-13					point-radius				
98fe3191-d06b-402b-aca8-2a46fe4f2aed	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T15:53:00Z	15:53:00			2020	8	16	2020/08/16 8:53 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
3939fbb1-9aeb-46d3-9ae3-263a6cec1b33	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:07:00Z	16:07:00			2020	8	16	2020/08/16 9:07 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
8e4e1bd5-7a73-4bca-8995-e8eca4a71278	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:09:00Z	16:09:00			2020	8	16	2020/08/16 9:09 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
58501715-802b-4ee1-9134-c426f5cf8863	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:10:00Z	16:10:00			2020	8	16	2020/08/16 9:10 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
997ef561-e691-4e47-ab94-5457fc569790	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:10:00Z	16:10:00			2020	8	16	2020/08/16 9:10 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
f03a18d0-f88f-4f7d-993b-f3b7cc02397a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:11:00Z	16:11:00			2020	8	16	2020/08/16 9:11 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
251d7ab2-fed8-4127-8bd2-b8ff16dd9c13	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:11:00Z	16:11:00			2020	8	16	2020/08/16 9:11 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
2210f983-0037-4330-8c16-a12fa8b38ef9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:11:00Z	16:11:00			2020	8	16	2020/08/16 9:11 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1020954186	-118.7088842325	epsg:4326	27								2020-08-16					point-radius				
6512b358-b993-433c-9530-f0f5ac95d4bc	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-16T16:20:00Z	16:20:00			2020	8	16	2020/08/16 9:20 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1023397255	-118.7077925735	epsg:4326	25								2020-08-16					point-radius				
417f15b0-87db-499c-9a78-af79eb4f16e6	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-20T17:26:00Z	17:26:00			2020	8	20	2020/08/20 10:26 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.1238188063	-118.5287847681	epsg:4326	22								2020-08-20					point-radius				
f609266d-ecbb-4ad1-8add-66b875cf3fd3	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-20T17:18:00Z	17:18:00			2020	8	20	2020/08/20 10:18 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.0572587239	-118.5807216593	epsg:4326	22								2020-08-20					point-radius				
7868fa12-65bb-479c-ad7b-22ed122d4935	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-20T17:27:00Z	17:27:00			2020	8	20	2020/08/20 10:27 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.0078037641	-118.59825051	epsg:4326	22								2020-08-20					point-radius				
fa5ab266-27d0-4fb7-b086-47c6e4816820	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-20T17:22:00Z	17:22:00			2020	8	20	2020/08/20 10:22 AM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.0929950678	-118.4595582977	epsg:4326	22								2020-08-20					point-radius				
026f8810-2cfb-4fad-869a-07dc39342f50	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-30T16:14:00Z	16:14:00			2020	8	30	2020/08/30 9:14 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1026439979	-118.7088144951	epsg:4326	28								2020-08-30					point-radius				
066914c4-272b-41c4-b6c1-1415d52c3ec4	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-30T16:16:00Z	16:16:00			2020	8	30	2020/08/30 9:16 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1026439979	-118.7088144951	epsg:4326	28								2020-08-30					point-radius				
94de31f5-79bc-4205-a0e6-2165fd12b154	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-30T16:16:00Z	16:16:00			2020	8	30	2020/08/30 9:16 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1026439979	-118.7088144951	epsg:4326	28								2020-08-30					point-radius				
96808ee6-3150-41bb-bbf1-023c5736ed4e	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-08-30T16:22:00Z	16:22:00			2020	8	30	2020/08/30 9:22 AM PDT	Los Angeles County, CA, USA																					United States		California	Los Angeles		Los Angeles County, CA, USA										34.1026017996	-118.7091309958	epsg:4326	28								2020-08-30					point-radius				
16e3a0b0-34fa-4bee-bbb8-b4097b675061	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-08-31T22:00:00Z	22:00:00			2020	8	31	2020/08/31 3:00 PM PDT	N/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		N/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.1025777839	-118.6933252329	epsg:4326	13								2020-08-31					point-radius				
e53184a7-faf7-404e-a093-e35d16b18ba1	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-08-31T22:06:00Z	22:06:00			2020	8	31	2020/08/31 3:06 PM PDT	N/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		N/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.1025800049	-118.6933225508	epsg:4326	9								2020-08-31					point-radius				
9a210543-d3a0-4325-8a59-40dc08c189c9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-08-31T22:07:00Z	22:07:00			2020	8	31	2020/08/31 3:07 PM PDT	N/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		N/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.1025955516	-118.6933010931	epsg:4326	11								2020-08-31					point-radius				
9383d36a-31c2-40d7-9106-0e7493fcd7c7	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-01T20:55:00Z	20:55:00			2020	9	1	2020/09/01 1:55 PM PDT	Los Angeles County, US-CA, US																					United States		California	Los Angeles		Los Angeles County, US-CA, US										34.196889761	-118.4897021347	epsg:4326	19								2020-09-01					point-radius				
4f1d90c9-11aa-46e6-8d36-b34b37782227	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-09-01T18:09:00Z	18:09:00			2020	9	1	2020/09/01 11:09 AM PDT	S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.0954254818	-118.6984477248	epsg:4326	7								2020-09-01					point-radius				
c144506c-6a13-4cee-b1df-491f40c48d7d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-09-01T18:14:00Z	18:14:00			2020	9	1	2020/09/01 11:14 AM PDT	S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.0954232606	-118.6984772292	epsg:4326	6								2020-09-01					point-radius				
fb6f7736-c559-401b-9ad6-deddc15ed52f	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-09-01T18:23:00Z	18:23:00			2020	9	1	2020/09/01 11:23 AM PDT	S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.0954188183	-118.6984718647	epsg:4326	6								2020-09-01					point-radius				
11fbd600-dd21-423d-b99a-6fba2d2936e9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-09-01T18:25:00Z	18:25:00			2020	9	1	2020/09/01 11:25 AM PDT	S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.0954210394	-118.698487958	epsg:4326	6								2020-09-01					point-radius				
afaf5736-0be6-4617-9c13-95fe309f17c9	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			Andrea Kreuzhage	828394	2020-09-01T18:10:00Z	18:10:00			2020	9	1	2020/09/01 11:10 AM PDT	S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA																					United States		California	Los Angeles		S/E King Gillette,  Mulholland Highway, Calabasas, CA, USA										34.0954243712	-118.6985053924	epsg:4326	3								2020-09-01					point-radius				
015fa2de-db33-4fc4-ae4a-172328daa01d	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:23:00Z	17:23:00			2020	9	2	2020/09/02 10:23 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1338275731	-118.5524592122	epsg:4326	29								2020-09-02					point-radius				
256b0eea-5321-4d11-b6b1-fcea3a885e88	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:25:00Z	17:25:00			2020	9	2	2020/09/02 10:25 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1338275731	-118.5524592122	epsg:4326	29								2020-09-02					point-radius				
070802e4-b3f8-43c8-b6f6-b3b77ab5c1e7	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:25:00Z	17:25:00			2020	9	2	2020/09/02 10:25 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1338275731	-118.5524592122	epsg:4326	29								2020-09-02					point-radius				
91c20ac3-43da-44a3-8191-9b94a7150003	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:27:00Z	17:27:00			2020	9	2	2020/09/02 10:27 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1339185989	-118.5530680736	epsg:4326	29								2020-09-02					point-radius				
adc62bae-08d6-4be5-b8ed-cf3dbfb43d73	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:40:00Z	17:40:00			2020	9	2	2020/09/02 10:40 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1322157341	-118.5528347214	epsg:4326	29								2020-09-02					point-radius				
1e8eaa4e-9895-4615-a91e-4a5c34abe260	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:41:00Z	17:41:00			2020	9	2	2020/09/02 10:41 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1322157341	-118.5528347214	epsg:4326	29								2020-09-02					point-radius				
fbbbee87-e7f5-4727-9e06-e3767f0cefd7	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:41:00Z	17:41:00			2020	9	2	2020/09/02 10:41 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1322157341	-118.5528347214	epsg:4326	29								2020-09-02					point-radius				
8da7b6bf-0ec7-4c7e-b744-235019fbf625	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-02T17:48:00Z	17:48:00			2020	9	2	2020/09/02 10:48 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1331038035	-118.5530814847	epsg:4326	29								2020-09-02					point-radius				
e6a7f93f-6ed4-4156-a6fe-c3688b7a9f0a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T15:33:00Z	15:33:00			2020	9	4	2020/09/04 8:33 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1324825401	-118.5529683819	epsg:4326	26								2020-09-04					point-radius				
35d8396d-5887-4092-bd5d-536a95124c4a	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:13:00Z	16:13:00			2020	9	4	2020/09/04 9:13 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1339101025	-118.5531507721	epsg:4326	26								2020-09-04					point-radius				
93e4b4d2-e8f0-4717-98f1-16c123e01845	https://www.inaturalist.org/projects/california-pollination-project		observation		iNaturalist research-grade observations			LSchare (she/her)	81779	2020-09-04T16:13:00Z	16:13:00			2020	9	4	2020/09/04 9:13 AM PDT	Tarzana, Los Angeles, CA, USA																					United States		California	Los Angeles		Tarzana, Los Angeles, CA, USA										34.1339101025	-118.5531507721	epsg:4326	26								2020-09-04					point-radius				
