identification_id	material_entity_id	media_id	nucleotide_analysis_id	nucleotide_sequence_id	occurrence_id	organism_id	verbatim_identification	is_accepted_identification	taxon_formula	type_status	type_designation_type	identified_by	identified_by_id	date_identified	identification_references	taxon_assignment_method	identification_verification_status	identification_remarks	taxon_id	scientific_name_id	geo_classification_code	geo_name	scientific_name	scientific_name_authorship	vernacular_name	taxon_rank	external_classification_source	kingdom	phylum	class	order	family	subfamily	genus	generic_name	subgenus	infrageneric_epithet	specific_epithet	infraspecific_epithet	cultivar_epithet	name_according_to	nomenclatural_code	nomenclatural_status	name_published_in	name_published_in_year	taxon_remarks	feedback_url
e85f88f3-b28c-4cbb-9877-ccd224da8558		https://inaturalist-open-data.s3.amazonaws.com/photos/77533947/medium.jpeg					Marine Blue	true	A			LSchare (she/her)	81779	2020-06-07 23:56:11 UTC									Leptotes marina		Marine Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Leptotes	Leptotes												
ca35102e-eb44-4b55-8119-7de4de1582ce		https://inaturalist-open-data.s3.amazonaws.com/photos/78078754/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2020-06-11 02:07:08 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
11df6a95-23d4-4f93-b53b-e71ece7c4853		https://inaturalist-open-data.s3.amazonaws.com/photos/78078766/medium.jpeg					Gray Hairstreak	true	A			LSchare (she/her)	81779	2020-06-11 02:07:09 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
98ef4eec-1358-4308-9a3d-5f6206172bf3		https://inaturalist-open-data.s3.amazonaws.com/photos/78078836/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-06-11 02:07:09 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
9b07682e-1585-4f3f-9063-6a6d4806115f		https://inaturalist-open-data.s3.amazonaws.com/photos/78078875/medium.jpeg					Gray Hairstreak	true	A			LSchare (she/her)	81779	2020-06-11 02:07:11 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
a08f6328-8c87-4f6a-aeb6-0cee3c248597		https://inaturalist-open-data.s3.amazonaws.com/photos/78078852/medium.jpeg					Gray Hairstreak	true	A			LSchare (she/her)	81779	2020-06-11 02:07:11 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
1efbead8-a692-49f2-a102-8fc398295393		https://inaturalist-open-data.s3.amazonaws.com/photos/78078886/medium.jpeg					Bernardino Blue	true	A			LSchare (she/her)	81779	2020-06-11 02:07:12 UTC									Euphilotes bernardino		Bernardino Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Euphilotes	Euphilotes												
5928f240-8d05-4143-8735-435f69db999a		https://inaturalist-open-data.s3.amazonaws.com/photos/79175845/medium.jpg					Gray Hairstreak	true	A				23091	2020-06-16 19:10:13 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
c30d8184-e776-4d70-bbe8-42992603f151		https://inaturalist-open-data.s3.amazonaws.com/photos/79175866/medium.jpg					Agapostemon subtilior	true	A				23091	2020-06-16 19:10:14 UTC									Agapostemon subtilior		Fine Striped Sweat Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Halictidae	Halictinae	Agapostemon	Agapostemon												
9ec00836-623a-4828-98d0-3d055c4116c0		https://inaturalist-open-data.s3.amazonaws.com/photos/79176589/medium.jpg					Anthophora urbana clementina	true	A				23091	2020-06-16 19:23:37 UTC									Anthophora urbana clementina		San Clemente Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Anthophora	Anthophora												
8d379bac-c49f-4221-b266-e3593a39746b		https://inaturalist-open-data.s3.amazonaws.com/photos/79178314/medium.jpg					bright green dudleya	true	A				23091	2020-06-16 19:23:46 UTC									Dudleya virens virens		bright green dudleya			Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Crassulaceae	Sempervivoideae	Dudleya	Dudleya												
eef5428d-8ff3-4421-b4f9-94b36e3471c7		https://inaturalist-open-data.s3.amazonaws.com/photos/79486691/medium.jpeg					Cabbage White	true	A			LSchare (she/her)	81779	2020-06-18 16:34:26 UTC									Pieris rapae		Small White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris												
49857f9d-6d5b-4743-859d-c2c2a1160e65		https://inaturalist-open-data.s3.amazonaws.com/photos/79486705/medium.jpeg					western vervain	true	A			LSchare (she/her)	81779	2020-06-18 16:34:29 UTC									Verbena lasiostachys		western vervain			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Verbenaceae		Verbena	Verbena												
dae1f38c-3eb1-4a03-8bd9-5483bef94d83		https://inaturalist-open-data.s3.amazonaws.com/photos/79714751/medium.jpg					Black-tailed Bumble Bee	true	A			Nancy Hamlett	522768	2020-06-19 22:23:05 UTC									Bombus melanopygus		Black-tailed Bumble Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Bombus	Bombus												
1316bc9f-f526-450b-b632-54493484958d		https://inaturalist-open-data.s3.amazonaws.com/photos/79878801/medium.jpg					narrowleaf milkweed	true	A			Nancy Hamlett	522768	2020-06-20 18:53:58 UTC									Asclepias fascicularis		narrowleaf milkweed			Plantae	Tracheophyta	Magnoliopsida	Gentianales	Apocynaceae	Asclepiadoideae	Asclepias	Asclepias												
a01d72fa-5044-4456-bf18-65fa050aaf92		https://inaturalist-open-data.s3.amazonaws.com/photos/79878892/medium.jpg					Thisbe's Tarantula-hawk Wasp	true	A			Nancy Hamlett	522768	2020-06-20 18:53:58 UTC									Pepsis thisbe		Thisbe's Tarantula-hawk Wasp			Animalia	Arthropoda	Insecta	Hymenoptera	Pompilidae	Pepsinae	Pepsis	Pepsis												
051137ea-7fa5-4714-9a86-15a5388289b3		https://inaturalist-open-data.s3.amazonaws.com/photos/80700209/medium.jpg					Ornate Checkered Beetle	true	A			LSchare (she/her)	81779	2020-06-24 19:48:45 UTC									Trichodes ornatus		Ornate Checkered Beetle			Animalia	Arthropoda	Insecta	Coleoptera	Cleridae	Clerinae	Trichodes	Trichodes												
ff64802a-370c-41f3-add8-b508c5121728		https://inaturalist-open-data.s3.amazonaws.com/photos/80700316/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-06-24 19:49:25 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
87702125-44fe-437a-841c-c9c3a3a1e61e		https://inaturalist-open-data.s3.amazonaws.com/photos/80712597/medium.jpg					Cabbage White	true	A			LSchare (she/her)	81779	2020-06-24 21:21:03 UTC									Pieris rapae		Small White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris												
46c28161-a256-4f3c-bd5f-526e64bcd75f		https://inaturalist-open-data.s3.amazonaws.com/photos/80712713/medium.jpg					Northern White-Skipper	true	A			LSchare (she/her)	81779	2020-06-24 21:21:09 UTC									Heliopetes ericetorum		Northern White-Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Pyrginae	Heliopetes	Heliopetes												
0ae1207e-060b-4a51-aebb-f39a76568939		https://inaturalist-open-data.s3.amazonaws.com/photos/80712751/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-06-24 21:21:13 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
999163ef-e3b9-480c-8112-073cbf28695e		https://inaturalist-open-data.s3.amazonaws.com/photos/80713130/medium.jpg					Variable Checkerspot	true	A			LSchare (she/her)	81779	2020-06-24 21:21:46 UTC									Euphydryas chalcedona		Variable Checkerspot			Animalia	Arthropoda	Insecta	Lepidoptera	Nymphalidae	Nymphalinae	Euphydryas	Euphydryas												
bd14e1ef-ad64-4c96-89b5-2c8dab8b844c		https://inaturalist-open-data.s3.amazonaws.com/photos/80713169/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-06-24 21:21:46 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
b3da554e-65fc-4f81-85ae-466221a12e91		https://inaturalist-open-data.s3.amazonaws.com/photos/80713198/medium.jpg					California Bumble Bee	true	A			LSchare (she/her)	81779	2020-06-24 21:21:52 UTC									Bombus californicus		California Bumble Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Bombus	Bombus												
3776fa39-5f36-416d-bc40-17efacb06286		https://inaturalist-open-data.s3.amazonaws.com/photos/80713233/medium.jpg					deerweed	true	A			LSchare (she/her)	81779	2020-06-24 21:21:53 UTC									Acmispon glaber		deerweed			Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Faboideae	Acmispon	Acmispon												
491ad6c9-5003-4582-8758-add4f9b4d064		https://inaturalist-open-data.s3.amazonaws.com/photos/80713273/medium.jpg					Cabbage White	true	A			LSchare (she/her)	81779	2020-06-24 21:21:53 UTC									Pieris rapae		Small White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris												
031ba074-7f17-446f-b20d-bf954d0f56da		https://inaturalist-open-data.s3.amazonaws.com/photos/80713326/medium.jpeg					Cliff Aster	true	A			LSchare (she/her)	81779	2020-06-24 21:21:59 UTC									Malacothrix saxatilis		Cliff Aster			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Cichorioideae	Malacothrix	Malacothrix												
11826bc4-b47a-4ca1-8fb8-78c5f58b9d38		https://inaturalist-open-data.s3.amazonaws.com/photos/80713355/medium.jpg					Rural Skipper	true	A			LSchare (she/her)	81779	2020-06-24 21:21:59 UTC									Ochlodes agricola		Rural Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Ochlodes	Ochlodes												
2acb44f6-ad53-40c9-a399-7677bb60feff		https://inaturalist-open-data.s3.amazonaws.com/photos/80713473/medium.jpeg					Ornate Checkered Beetle	true	A			LSchare (she/her)	81779	2020-06-24 21:22:04 UTC									Trichodes ornatus		Ornate Checkered Beetle			Animalia	Arthropoda	Insecta	Coleoptera	Cleridae	Clerinae	Trichodes	Trichodes												
d64c620e-d7ff-40cd-bf09-1bf603728f9e		https://inaturalist-open-data.s3.amazonaws.com/photos/84433657/medium.jpg					heartleaf keckiella	true	A			LSchare (she/her)	81779	2020-07-14 21:59:36 UTC									Keckiella cordifolia		heartleaf keckiella			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Plantaginaceae		Keckiella	Keckiella												
cb3525aa-440b-47a4-8b53-a2b22e4d14e2		https://inaturalist-open-data.s3.amazonaws.com/photos/84433663/medium.jpeg					Anna's Hummingbird	true	A			LSchare (she/her)	81779	2020-07-14 21:59:36 UTC									Calypte anna		Anna's Hummingbird			Animalia	Chordata	Aves	Apodiformes	Trochilidae	Trochilinae	Calypte	Calypte												
e3281ae8-2f04-4066-a6ff-cec0c37e8b6f		https://inaturalist-open-data.s3.amazonaws.com/photos/89642017/medium.jpeg					Gray Hairstreak	true	A			LSchare (she/her)	81779	2020-08-12 20:54:51 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
66e63e4b-10b2-434c-a633-a7ef82d338d7		https://inaturalist-open-data.s3.amazonaws.com/photos/89642232/medium.jpg					Fiery Skipper	true	A			LSchare (she/her)	81779	2020-08-12 20:54:52 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
106466ab-5481-47ac-8395-dbe503d4c77c		https://inaturalist-open-data.s3.amazonaws.com/photos/89642069/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2020-08-12 20:54:52 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
810b96d7-a7fb-4ea8-a703-16c821d9a17e		https://inaturalist-open-data.s3.amazonaws.com/photos/89831311/medium.jpg					Masked Bees	true	A			LSchare (she/her)	81779	2020-08-14 00:27:14 UTC									Hylaeus		Masked Bees			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Hylaeinae	Hylaeus	Hylaeus												
41e11a4c-aacb-49e1-ba36-a33f80d877f9		https://inaturalist-open-data.s3.amazonaws.com/photos/90310465/medium.jpeg					Cabbage White	true	A			LSchare (she/her)	81779	2020-08-16 19:21:36 UTC									Pieris rapae		Small White			Animalia	Arthropoda	Insecta	Lepidoptera	Pieridae	Pierinae	Pieris	Pieris												
17acddad-2985-4558-bc6e-c5275c72223b		https://inaturalist-open-data.s3.amazonaws.com/photos/90310949/medium.jpg					turkey mullein	true	A			LSchare (she/her)	81779	2020-08-16 19:21:41 UTC									Croton setiger		turkey mullein			Plantae	Tracheophyta	Magnoliopsida	Malpighiales	Euphorbiaceae	Crotonoideae	Croton	Croton												
c71a90c6-a63b-496d-8eae-0098e5cf9156		https://inaturalist-open-data.s3.amazonaws.com/photos/90311062/medium.jpg					Vinegar Weed	true	A			LSchare (she/her)	81779	2020-08-16 19:21:43 UTC									Trichostema lanceolatum		Vinegar Weed			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Ajugoideae	Trichostema	Trichostema												
e64c7cf8-4605-4d86-8bfe-be02931868f5		https://inaturalist-open-data.s3.amazonaws.com/photos/90311124/medium.jpg					Euodynerus	true	A			LSchare (she/her)	81779	2020-08-16 19:21:44 UTC									Euodynerus					Animalia	Arthropoda	Insecta	Hymenoptera	Vespidae	Eumeninae	Euodynerus	Euodynerus												
4650a04b-71a7-485b-a5d3-88787eae020e		https://inaturalist-open-data.s3.amazonaws.com/photos/90311158/medium.jpg					Urbane Digger Bee	true	A			LSchare (she/her)	81779	2020-08-16 19:21:44 UTC									Anthophora urbana		Urbane Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Anthophora	Anthophora												
220dc802-2af3-4283-9aad-8e9ef080c487		https://inaturalist-open-data.s3.amazonaws.com/photos/90311203/medium.jpeg					Yellow-faced Bumble Bee	true	A			LSchare (she/her)	81779	2020-08-16 19:21:44 UTC									Bombus vosnesenskii		Yellow-faced Bumble Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Bombus	Bombus												
5192b2dd-da00-4fa8-be11-fb848303d6ab		https://inaturalist-open-data.s3.amazonaws.com/photos/90311256/medium.jpg					Fiery Skipper	true	A			LSchare (she/her)	81779	2020-08-16 19:21:45 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
571eb25f-d6bf-4539-926c-8116c022fb88		https://inaturalist-open-data.s3.amazonaws.com/photos/90311268/medium.jpeg					Rocky Mountain Clearwing	true	A			LSchare (she/her)	81779	2020-08-16 19:21:46 UTC									Hemaris thetis		Rocky Mountain Clearwing			Animalia	Arthropoda	Insecta	Lepidoptera	Sphingidae	Macroglossinae	Hemaris	Hemaris												
a1503100-edf5-4d2b-b761-99d3634a3cb9		https://inaturalist-open-data.s3.amazonaws.com/photos/90313747/medium.jpeg					Acmon Blue	true	A			LSchare (she/her)	81779	2020-08-16 19:40:38 UTC									Icaricia acmon		Acmon Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Icaricia	Icaricia												
57ef2fbf-0f53-4deb-8953-cb83ed764aea		https://inaturalist-open-data.s3.amazonaws.com/photos/90957901/medium.jpg					Copestylum violaceum	true	A			LSchare (she/her)	81779	2020-08-20 17:42:24 UTC									Copestylum violaceum					Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Copestylum	Copestylum												
752ce175-4791-45c5-b79f-3dff99f7dbcb		https://inaturalist-open-data.s3.amazonaws.com/photos/90957926/medium.jpg					Gray Hairstreak	true	A			LSchare (she/her)	81779	2020-08-20 17:42:24 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
aa7fc9b0-dfbd-46ee-b09a-6cc1339c2540		https://inaturalist-open-data.s3.amazonaws.com/photos/90957992/medium.jpg					Fiery Skipper	true	A			LSchare (she/her)	81779	2020-08-20 17:42:25 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
e26bac4c-66c0-4505-aa83-a14e0d97e9f0		https://inaturalist-open-data.s3.amazonaws.com/photos/90958045/medium.jpeg					Thick-legged Hover Fly	true	A			LSchare (she/her)	81779	2020-08-20 17:42:26 UTC									Syritta pipiens		Thick-legged Hover Fly			Animalia	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinae	Syritta	Syritta												
7f04babe-bf28-4b86-be44-364db8c4f5cc		https://inaturalist-open-data.s3.amazonaws.com/photos/92686547/medium.jpg					Urbane Digger Bee	true	A			LSchare (she/her)	81779	2020-08-30 20:47:52 UTC									Anthophora urbana		Urbane Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Anthophora	Anthophora												
ba366ccd-d177-46ef-a914-f9810d5f8308		https://inaturalist-open-data.s3.amazonaws.com/photos/92686669/medium.jpg					Vinegar Weed	true	A			LSchare (she/her)	81779	2020-08-30 20:47:54 UTC									Trichostema lanceolatum		Vinegar Weed			Plantae	Tracheophyta	Magnoliopsida	Lamiales	Lamiaceae	Ajugoideae	Trichostema	Trichostema												
4a3fdc3c-fe42-4724-9018-b0cc93f30d32		https://inaturalist-open-data.s3.amazonaws.com/photos/92686740/medium.jpg					Urbane Digger Bee	true	A			LSchare (she/her)	81779	2020-08-30 20:47:54 UTC									Anthophora urbana		Urbane Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Anthophora	Anthophora												
debf4222-b372-4500-8691-4992dcf2f798		https://inaturalist-open-data.s3.amazonaws.com/photos/92687095/medium.jpg					Woodland Skipper	true	A			LSchare (she/her)	81779	2020-08-30 20:47:56 UTC									Ochlodes sylvanoides		Woodland Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Ochlodes	Ochlodes												
a13b5200-3923-41d1-9e71-de7c1539de58		https://inaturalist-open-data.s3.amazonaws.com/photos/92986426/medium.jpeg					California Aster	true	A			Andrea Kreuzhage	828394	2020-09-01 16:26:49 UTC									Corethrogyne filaginifolia		California Aster			Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Asteroideae	Corethrogyne	Corethrogyne												
22a158f1-40f4-4b8f-8ff7-e38fb50cbaba		https://inaturalist-open-data.s3.amazonaws.com/photos/92986626/medium.jpeg					Fiery Skipper	true	A			Andrea Kreuzhage	828394	2020-09-01 16:28:22 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
941e3741-83ba-46ce-b5bc-60834d9d75dd		https://inaturalist-open-data.s3.amazonaws.com/photos/92991916/medium.jpeg					Urbane Digger Bee	true	A			Andrea Kreuzhage	828394	2020-09-01 17:07:51 UTC									Anthophora urbana		Urbane Digger Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Anthophora	Anthophora												
f26d40eb-9369-42be-9a40-e0c6f84edca6		https://inaturalist-open-data.s3.amazonaws.com/photos/93026677/medium.jpg					Fiery Skipper	true	A			LSchare (she/her)	81779	2020-09-01 21:03:27 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
e3628733-5fb1-4917-910a-acdb05713b34		https://inaturalist-open-data.s3.amazonaws.com/photos/93120304/medium.jpeg					California buckwheat	true	A			Andrea Kreuzhage	828394	2020-09-02 14:23:57 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
6f15dd4c-8860-4bf7-bb00-1223226f6266		https://inaturalist-open-data.s3.amazonaws.com/photos/93121744/medium.jpeg					Fiery Skipper	true	A			Andrea Kreuzhage	828394	2020-09-02 14:34:02 UTC									Hylephila phyleus		Fiery Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Hylephila	Hylephila												
2e12af58-84eb-4d0f-941e-0b2f94ee0162		https://inaturalist-open-data.s3.amazonaws.com/photos/93122599/medium.jpeg					Acmon Blue	true	A			Andrea Kreuzhage	828394	2020-09-02 14:40:36 UTC									Icaricia acmon		Acmon Blue			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Polyommatinae	Icaricia	Icaricia												
6db7fde8-f541-407e-a4a4-cfd013cd395c		https://inaturalist-open-data.s3.amazonaws.com/photos/93123891/medium.jpeg					Slevin's Cellophane Bee	true	A			Andrea Kreuzhage	828394	2020-09-02 14:52:41 UTC									Colletes slevini		Slevin's Cellophane Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Colletidae	Colletinae	Colletes	Colletes												
9ada853e-9519-4bf1-bdf7-47979b6dc5ab		https://inaturalist-open-data.s3.amazonaws.com/photos/93124759/medium.jpeg					Eucerceris provancheri	true	A			Andrea Kreuzhage	828394	2020-09-02 15:03:09 UTC									Eucerceris provancheri					Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Philanthinae	Eucerceris	Eucerceris												
914e5ce3-1b32-40a8-b475-53f7c5694362		https://inaturalist-open-data.s3.amazonaws.com/photos/93159045/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-09-02 19:39:36 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
136daeee-ebf2-4e5c-a2ba-deebdc9119fa		https://inaturalist-open-data.s3.amazonaws.com/photos/93159065/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2020-09-02 19:39:38 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
a3e147d6-5b01-4376-b569-214047050fb6		https://inaturalist-open-data.s3.amazonaws.com/photos/93159081/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-09-02 19:39:38 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
35bdaab6-62e4-4aa8-9c15-8e113cc8647d		https://inaturalist-open-data.s3.amazonaws.com/photos/93159108/medium.jpeg					Gray Hairstreak	true	A			LSchare (she/her)	81779	2020-09-02 19:39:40 UTC									Strymon melinus		Gray Hairstreak			Animalia	Arthropoda	Insecta	Lepidoptera	Lycaenidae	Theclinae	Strymon	Strymon												
5e5b23a6-6a6d-43c8-97eb-e8835f1f47c1		https://inaturalist-open-data.s3.amazonaws.com/photos/93159408/medium.jpg					Behr's Metalmark	true	A			LSchare (she/her)	81779	2020-09-02 19:39:45 UTC									Apodemia virgulti		Behr's Metalmark			Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Riodininae	Apodemia	Apodemia												
7947a381-68b3-4fd3-a1a3-78d8f0233b9a		https://inaturalist-open-data.s3.amazonaws.com/photos/93159458/medium.jpg					Behr's Metalmark	true	A			LSchare (she/her)	81779	2020-09-02 19:39:46 UTC									Apodemia virgulti		Behr's Metalmark			Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Riodininae	Apodemia	Apodemia												
8c6aa77c-5b98-4d84-a672-c360a6425de3		https://inaturalist-open-data.s3.amazonaws.com/photos/93159516/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-09-02 19:39:47 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
9f329fa3-7828-4cb8-accd-23fa131cf1d1		https://inaturalist-open-data.s3.amazonaws.com/photos/93159666/medium.jpg					Eucerceris provancheri	true	A			LSchare (she/her)	81779	2020-09-02 19:39:48 UTC									Eucerceris provancheri					Animalia	Arthropoda	Insecta	Hymenoptera	Crabronidae	Philanthinae	Eucerceris	Eucerceris												
2b91d75b-6e3e-4af2-8d76-8775414b990e		https://inaturalist-open-data.s3.amazonaws.com/photos/93435694/medium.jpg					Behr's Metalmark	true	A			LSchare (she/her)	81779	2020-09-04 17:15:34 UTC									Apodemia virgulti		Behr's Metalmark			Animalia	Arthropoda	Insecta	Lepidoptera	Riodinidae	Riodininae	Apodemia	Apodemia												
0b108f61-597e-4929-87c4-57b301f298c7		https://inaturalist-open-data.s3.amazonaws.com/photos/93436083/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2020-09-04 17:15:41 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
9d4345eb-0869-4dca-abd4-dd717723ef64		https://inaturalist-open-data.s3.amazonaws.com/photos/93436103/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-09-04 17:15:41 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
97992bf5-58d3-4883-93c3-b82ea85f9d66		https://inaturalist-open-data.s3.amazonaws.com/photos/93436149/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2020-09-04 17:15:41 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
9bcb0221-4406-49df-8304-e25b80ac3804		https://inaturalist-open-data.s3.amazonaws.com/photos/93436187/medium.jpg					California buckwheat	true	A			LSchare (she/her)	81779	2020-09-04 17:15:43 UTC									Eriogonum fasciculatum		California Buckwheat			Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonoideae	Eriogonum	Eriogonum												
fcc8d80f-db57-4d3c-852b-3d6c38785a6d		https://inaturalist-open-data.s3.amazonaws.com/photos/93436257/medium.jpg					Woodland Skipper	true	A			LSchare (she/her)	81779	2020-09-04 17:15:45 UTC									Ochlodes sylvanoides		Woodland Skipper			Animalia	Arthropoda	Insecta	Lepidoptera	Hesperiidae	Hesperiinae	Ochlodes	Ochlodes												
8b4ae4ca-0059-4130-8d80-160231460c6d		https://inaturalist-open-data.s3.amazonaws.com/photos/93436283/medium.jpg					Western Honey Bee	true	A			LSchare (she/her)	81779	2020-09-04 17:15:45 UTC									Apis mellifera		Western Honey Bee			Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apinae	Apis	Apis												
