mediaID	mediaType	subtypeLiteral	subtype	title	modified	MetadataDate	metadataLanguageLiteral	metadataLanguage	commenterLiteral	commenter	comments	reviewerLiteral	reviewer	reviewerComments	available	hasServiceAccessPoint	rights	rightsIRI	Owner	UsageTerms	WebStatement	licenseLogoURL	Credit	attributionLogoURL	attributionLinkURL	fundingAttribution	fundingAttributionID	source	sourceIRI	creator	creatorIRI	providerLiteral	provider	metadataCreatorLiteral	metadataCreator	metadataProviderLiteral	metadataProvider	description	caption	language	languageIRI	CreateDate	timeOfDay	captureDevice	resourceCreationTechnique	collectionCode	collectionID	derivedFrom	accessURI	format	formatIRI	variantLiteral	variant	variantDescription	furtherInformationURL	licensingException	serviceExpectation	hashFunction	hashValue	PixelXDimension	PixelYDimension	feedbackURL
https://inaturalist-open-data.s3.amazonaws.com/photos/363859433/medium.jpg	StillImage																		Sabina Lucke Lawrence		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Sabina Lucke Lawrence	1167463											2024-04-06T20:07:30Z							https://inaturalist-open-data.s3.amazonaws.com/photos/363859433/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/363860026/medium.jpg	StillImage																		Sabina Lucke Lawrence		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Sabina Lucke Lawrence	1167463											2024-04-06T20:07:26Z							https://inaturalist-open-data.s3.amazonaws.com/photos/363860026/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/363861012/medium.jpg	StillImage																		Sabina Lucke Lawrence		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Sabina Lucke Lawrence	1167463											2024-04-06T20:06:07Z							https://inaturalist-open-data.s3.amazonaws.com/photos/363861012/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/363864524/medium.jpg	StillImage																		Sabina Lucke Lawrence		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Sabina Lucke Lawrence	1167463											2024-04-06T19:38:54Z							https://inaturalist-open-data.s3.amazonaws.com/photos/363864524/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/36487757/medium.jpeg	StillImage																		Cedric Lee		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Cedric Lee	12809											2019-04-26T20:01:00Z							https://inaturalist-open-data.s3.amazonaws.com/photos/36487757/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/37360204/medium.jpeg	StillImage																		Cedric Lee		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Cedric Lee	12809											2019-04-28T20:31:00Z							https://inaturalist-open-data.s3.amazonaws.com/photos/37360204/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/37360213/medium.jpeg	StillImage																		Cedric Lee		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Cedric Lee	12809											2019-04-28T20:31:00Z							https://inaturalist-open-data.s3.amazonaws.com/photos/37360213/medium.jpeg	image/jpeg												
https://inaturalist-open-data.s3.amazonaws.com/photos/37451103/medium.jpg	StillImage																		Jenny Hazlehurst		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Jenny Hazlehurst	513070											2019-04-11T21:18:12Z							https://inaturalist-open-data.s3.amazonaws.com/photos/37451103/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/37452282/medium.jpg	StillImage																		Jenny Hazlehurst		https://creativecommons.org/licenses/by-nc/4.0/							https://www.inaturalist.org/photos/33820500		Jenny Hazlehurst	513070											2019-04-11T21:18:24Z							https://inaturalist-open-data.s3.amazonaws.com/photos/37452282/medium.jpg	image/jpg												
https://inaturalist-open-data.s3.amazonaws.com/photos/37767223/medium.jpg	StillImage																		Sula Vanderplank		https://creativecommons.org/licenses/by/4.0/							https://www.inaturalist.org/photos/33820500		Sula Vanderplank	246499											2019-03-19T18:54:35Z							https://inaturalist-open-data.s3.amazonaws.com/photos/37767223/medium.jpg	image/jpg												
