"occurrenceID","eventID","basisOfRecord","taxonID","scientificName","identificationQualifier","identifiedByID","occurrenceRemarks","individualCount","occurrenceStatus","taxonRank","lifeStage","otherCatalogNumbers","preparations"
"5d697fc6-8acc-42ab-aaab-e09d002c5348","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"5d8d3312-8131-4baa-ac07-3fd9e5ce31c3","BIGC.20191022.04.1.e-fisher","MaterialSample","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","young of year","FSH.BIGC.04.20191022.1.0034 | FSH.BIGC.04.20191022.1.0034.DNA","dna sample only"
"5e5d5b31-b0f2-43e0-b439-b5fc01c32fcc","BIGC.20190423.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801","BIGC.20191022.04.1.e-fisher","MaterialSample","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","adult","FSH.BIGC.04.20191022.1.0054 | FSH.BIGC.04.20191022.1.0054.DNA","dna sample only"
"5f2508a6-6fa6-4122-a772-71726cdddc0c","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"5f295c8e-5e67-4415-85fa-a6d0a8ad388d","BIGC.20191021.01.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5f3e4242-cbb2-4afe-b3f6-ffda66aea67b","BIGC.20190422.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"5f519f7d-b5a8-428d-90f8-91662bba93d8","BIGC.20191023.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5f6bf619-5dd0-46c4-b1c0-5486ebae7e4a","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"5f99647a-7a86-4b56-8b13-5b17b095906e","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"5fb49ce0-5ca6-4751-a7c7-0734c44487e1","BIGC.20191022.04.1.e-fisher","MaterialSample","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile","FSH.BIGC.04.20191022.1.0014 | FSH.BIGC.04.20191022.1.0014.DNA","dna sample only"
"6038c66f-dd64-4522-933e-3e1da7b75c2d","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"615e5307-2cd5-494b-9586-c0d510e771f5","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"6197b799-b878-4c57-845e-94165bc75634","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"62f76887-6388-438e-b36a-3db006eef1c2","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"63005517-8768-4147-b57d-606a3ed64bb6","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"63470ae6-9179-485a-af0f-674eec47b46d","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"634987c5-6ade-4861-8560-bc837ff7a1bf","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"6366d665-00f5-4830-a929-8df28c631f70","BIGC.20191021.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","young of year",NA,NA
"63c1d83a-e580-4ed8-9255-01b712d014e1","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"647ec9bb-63ae-4774-8850-e378a7e67de8","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"6488553c-feaf-45ef-9a98-e66cecf7b8c8","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"64f5dd47-2d85-481d-83d5-6d51630a5767","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"65040d34-0c8b-4b30-a402-cf52190ae9fe","BIGC.20191021.01.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"660d071f-22b8-4c2e-a5fd-6dd7326c2f77","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"67139fd2-a94c-4d6e-96c3-88c02f15bbea","BIGC.20190424.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"67277e43-41bd-4187-9739-dd557ed367e0","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"677e7a56-4c2b-4e13-81d9-8f6d75df8fbd","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"6799b7d4-3b92-4d60-93a1-66df9519eb1e","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"67dba8da-0491-4b83-9ba3-b5091816f466","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"689496f4-ec4f-4a2c-876a-3bf0359d6736","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"689acc73-1622-420e-8fe2-5b54dfec8fd6","BIGC.20190424.07.1.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"68b0cf8a-12c3-4a7e-9d33-ae342e27d048","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"690fbd17-b1d4-4e0f-ad2e-a575991eaeaf","BIGC.20190424.07.2.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"6a13cf78-b0f1-4901-822b-31aa19aa6c01","BIGC.20191023.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"6a4512f9-a1ce-4121-a7b9-d44072cfd4f9","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"6a4a5c6a-a35f-4c56-ae3c-2beba2f967c7","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6a76c175-939b-4890-abc1-5eca299c3c40","BIGC.20190422.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"6acb64cf-3d41-44f3-b17c-8fb5b6e84104","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6c3855bc-e941-46df-8503-e200f3662bea","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6c4c2ea6-3647-4134-9a45-7976fb0ee053","BIGC.20191021.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"6c797c04-9ec5-4e35-977c-7c1b3c138d80","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"6c955071-d699-4c08-bc7d-b991dfcff6e4","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"6c9d6094-bbc7-461e-b456-3fc12a8c8b78","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6dc00a7c-2563-4f1b-b91d-317713413b3e","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6dfedd09-5882-45b9-9e75-05efa5c6237d","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"6e2b42a5-5e4e-4ebe-9a2a-8ed2068245e5","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","adult",NA,NA
"6ec955b3-696b-49d5-ae21-f93c4e8855c2","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"6eddaad7-42dd-4fec-affb-1900a5c39724","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6efcb4b4-f8b3-4bae-80ea-4fe1000378cc","BIGC.20191023.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6f284bf9-3c4d-4b8f-901f-3bcc1113e508","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"6f4ecf36-bb4b-41bf-908a-f63a420ef99e","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7052b8c4-30c6-4dc7-bd9d-32d6491026ae","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"71312230-697d-476a-b17c-87f8a9dfd7ef","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"71410c6e-55c0-46fe-9d1e-3e486d2bcb8c","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"71b16929-3505-4a28-a084-f5351ca1c2ee","BIGC.20190423.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"72b56618-199d-4b31-9d87-23a7765af40a","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"72e97fc1-795b-4e09-bf53-acf9147dc76b","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"72f4bca7-1f44-4749-a56e-86fc9877758b","BIGC.20191021.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"73f546d8-865a-4d48-934c-d38b70aa2b79","BIGC.20190424.07.2.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"73f70b03-8f5b-4cf3-bd70-e0abe7e7a89d","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7423da8a-c4b3-4b9a-ba49-0417f8f4e9ed","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"7490928f-1b4a-4957-86ce-40f2f35b073f","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7551dfbb-9e77-4576-a5ef-9030fdf1ee66","BIGC.20191022.04.2.e-fisher","PreservedSpecimen","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile","FSH.BIGC.04.20191022.2.0026","voucher sample only"
"764e4406-d4fc-4179-88c6-1651d240c0ef","BIGC.20190422.01.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"76543e43-c372-43f5-9b05-47b1827c225a","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"76993541-8e01-4fa1-affe-b82e6200bb26","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"76f83b0e-662d-4e9b-9f1a-1f3da2ff81dd","BIGC.20190422.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"7771a638-38a4-4a3d-8c9d-e9310a537ef8","BIGC.20190423.04.2.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"77f125a8-d5a9-4be3-9458-5b5f398414fc","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"780a34cd-9c19-43c1-b717-2194aeceba14","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7848f4fa-0516-4bfe-9eb5-a208172678df","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"78757047-e3c8-42de-a03c-41a2543a5535","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"789288d5-4f67-4bf8-b011-5b3dd40606f7","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"78cce41a-29d2-4eda-a949-bebb852dc1e3","BIGC.20191021.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","young of year",NA,NA
"78d42648-79c9-4f37-a413-e22db600c31d","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"78ed5420-088e-45e4-8b91-e3c3217c8a32","BIGC.20190425.09.1.e-fisher","HumanObservation","OTHE","Chordata sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"799945c6-d6bf-4012-a9b8-b76e0331a4fc","BIGC.20190423.04.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"7a07bae8-5130-4742-a8c7-37f011f45bd6","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7a450e4c-5788-4916-97fa-f2687fae2300","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7a5ef2dd-64c5-4ddc-888d-158763487cd6","BIGC.20190422.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7b08eb68-8cf9-4797-b463-17ac8abd3cc4","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7c3bddf7-6bb8-4105-abe8-7f308c468440","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7c59d602-412c-48ea-ba7d-5bcae4d3a4ee","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","adult",NA,NA
"7c8903c1-121d-4007-b4bc-9e4533b2407b","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"7c9a25e6-b257-4cfd-b203-14a2f7b97176","BIGC.20190424.07.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7d52850c-593b-4ba3-b2a8-a23817860654","BIGC.20190423.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7d571efc-4961-44cc-a0a3-bb6aa6072dda","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"7d85e1a6-58f1-45e0-8a12-17092d96f576","BIGC.20190425.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7df452ed-18ef-4e45-a76c-1f68ff8f9fa9","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"7e4d7ac9-f73d-416b-b778-81146540d33a","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"7e5412dc-e258-4267-bcc6-ceabf48ab8dc","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"7ebe0757-110c-49f3-855e-94112d5a38e0","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"7fb80996-dd63-4a7d-9ca6-8a0417d9cff8","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"80237340-d016-4b28-af06-b83e8f55aa90","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"8066f413-6eb9-4b69-a356-d92662fc4133","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"806ab857-c73d-4f7c-b4c5-6b1c4226f5f6","BIGC.20191021.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"8115b67c-5600-4808-817b-2f966a70c43f","BIGC.20191022.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"8193ff7e-a7e3-4395-a8b4-df5bc1c69cc4","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"81ae9e4c-84ab-44d6-a2f4-0b11b3248429","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"82325e40-20cd-47f3-b456-2df65276c567","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"824b5ffc-1c55-4b42-8a44-96ff481335e9","BIGC.20190423.04.3.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"82821cd0-12b9-4929-a794-740d066d4354","BIGC.20191024.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"8313b8f2-b15d-4ec6-a19b-ec1fb0df0c3b","BIGC.20190423.04.2.e-fisher","HumanObservation","OTHE","Chordata sp.","cf. genus","https://orcid.org/0000-0001-7072-0706",NA,1,"present","phylum","young of year",NA,NA
"833959bd-35c7-43b4-92e0-f05b45dff769","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"83579f1a-105b-492b-ab48-ddf5b74035aa","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"83c0259a-76b4-4141-afa4-6b0f58142e9e","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","young of year",NA,NA
"84962f21-68d2-4cec-b365-b290d9eed172","BIGC.20191021.01.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","young of year",NA,NA
"85c3dde8-0a18-4186-8d53-5bf255dfa7d6","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"85d5bac7-6d58-458e-beee-224e97923035","BIGC.20190423.04.1.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"8601b4d5-0674-43eb-8042-3a47759c02bd","BIGC.20190422.01.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"867761d2-e042-4375-b6e3-a161dc8c9b29","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"87673ad5-4c3d-4f2d-b3a3-304c82989092","BIGC.20191024.09.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"882a2a29-2ff3-4dae-a57e-594317228273","BIGC.20190423.04.3.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"88afc63b-1926-4226-9434-6998eed35f5a","BIGC.20191023.07.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"88b91546-4635-4a43-beb0-780c27585e1c","BIGC.20191023.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"89040bdc-7183-4af8-9d93-09f85486fee2","BIGC.20190425.08.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","adult",NA,NA
"890ca39f-458f-4c50-97af-8f814cae2c07","BIGC.20190424.05.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0003-3756-1381",NA,1,"present","species","juvenile",NA,NA
"890e8552-a038-47f7-8454-4005521d8be7","BIGC.20190422.01.3.e-fisher","HumanObservation","SALSP2","Salmonidae sp.",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","family","juvenile",NA,NA
"893fb473-63e9-4763-ba56-64fd3f15c522","BIGC.20190423.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
"897daa74-5708-4afe-9d6a-9df8c911d4b5","BIGC.20191022.04.1.e-fisher","HumanObservation","SALTRU","Salmo trutta",NA,"https://orcid.org/0000-0001-7072-0706",NA,1,"present","species","juvenile",NA,NA
