occurrenceID,eventID,sex,lifeStage,reproductiveCondition,occurrenceStatus,organismID,organismName,taxonID,scientificName,taxonRank
20432418621,20432418621,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418622,20432418622,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418633,20432418633,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418634,20432418634,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418645,20432418645,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418646,20432418646,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418657,20432418657,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418658,20432418658,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418669,20432418669,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418670,20432418670,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418681,20432418681,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418682,20432418682,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418693,20432418693,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418694,20432418694,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418705,20432418705,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418706,20432418706,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418717,20432418717,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418718,20432418718,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418729,20432418729,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418730,20432418730,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418741,20432418741,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418742,20432418742,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418753,20432418753,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418754,20432418754,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418765,20432418765,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418766,20432418766,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418777,20432418777,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418778,20432418778,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418788,20432418788,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418789,20432418789,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418798,20432418798,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418799,20432418799,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418810,20432418810,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418811,20432418811,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418822,20432418822,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418823,20432418823,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418834,20432418834,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418835,20432418835,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418846,20432418846,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418847,20432418847,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418858,20432418858,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418859,20432418859,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418870,20432418870,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418871,20432418871,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418882,20432418882,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418883,20432418883,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418894,20432418894,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418895,20432418895,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418907,20432418907,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418908,20432418908,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418918,20432418918,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418919,20432418919,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418931,20432418931,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418932,20432418932,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418943,20432418943,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418944,20432418944,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418955,20432418955,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418956,20432418956,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418967,20432418967,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418968,20432418968,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418979,20432418979,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418980,20432418980,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418991,20432418991,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432418992,20432418992,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419003,20432419003,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419004,20432419004,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419015,20432419015,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419016,20432419016,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419027,20432419027,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419028,20432419028,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419039,20432419039,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419040,20432419040,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419051,20432419051,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419052,20432419052,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419063,20432419063,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419064,20432419064,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419073,20432419073,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419074,20432419074,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419085,20432419085,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419086,20432419086,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419097,20432419097,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419098,20432419098,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419109,20432419109,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419110,20432419110,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419121,20432419121,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419122,20432419122,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419133,20432419133,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419134,20432419134,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419144,20432419144,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419145,20432419145,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419156,20432419156,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419157,20432419157,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419168,20432419168,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419169,20432419169,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419180,20432419180,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419181,20432419181,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419192,20432419192,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419193,20432419193,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419204,20432419204,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419205,20432419205,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419216,20432419216,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419217,20432419217,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419228,20432419228,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419229,20432419229,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419240,20432419240,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419241,20432419241,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419252,20432419252,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419253,20432419253,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419264,20432419264,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419265,20432419265,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419276,20432419276,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419277,20432419277,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419289,20432419289,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419290,20432419290,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419301,20432419301,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419302,20432419302,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419313,20432419313,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419314,20432419314,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419325,20432419325,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419326,20432419326,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419336,20432419336,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419337,20432419337,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419346,20432419346,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419347,20432419347,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419356,20432419356,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419357,20432419357,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419363,20432419363,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419364,20432419364,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419375,20432419375,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419376,20432419376,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419387,20432419387,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419388,20432419388,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419399,20432419399,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419400,20432419400,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419411,20432419411,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419412,20432419412,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419423,20432419423,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419424,20432419424,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419435,20432419435,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419436,20432419436,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419448,20432419448,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419449,20432419449,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419460,20432419460,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419461,20432419461,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419471,20432419471,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419472,20432419472,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419484,20432419484,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419485,20432419485,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419496,20432419496,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419497,20432419497,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419508,20432419508,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419509,20432419509,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419520,20432419520,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419521,20432419521,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419532,20432419532,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419533,20432419533,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419544,20432419544,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419545,20432419545,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419556,20432419556,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419557,20432419557,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419568,20432419568,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419569,20432419569,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419580,20432419580,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419581,20432419581,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419592,20432419592,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419593,20432419593,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419604,20432419604,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419605,20432419605,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419616,20432419616,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419617,20432419617,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419628,20432419628,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419629,20432419629,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419637,20432419637,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419638,20432419638,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419649,20432419649,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419650,20432419650,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419661,20432419661,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419662,20432419662,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419673,20432419673,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419674,20432419674,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419685,20432419685,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419686,20432419686,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419697,20432419697,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419698,20432419698,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419708,20432419708,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419709,20432419709,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419720,20432419720,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419721,20432419721,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419732,20432419732,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419733,20432419733,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419744,20432419744,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419745,20432419745,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419756,20432419756,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419761,20432419761,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419763,20432419763,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419769,20432419769,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419770,20432419770,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419776,20432419776,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419777,20432419777,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419783,20432419783,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419784,20432419784,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419790,20432419790,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419791,20432419791,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419797,20432419797,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419798,20432419798,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419804,20432419804,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419805,20432419805,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419811,20432419811,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419812,20432419812,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419818,20432419818,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419819,20432419819,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419825,20432419825,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419826,20432419826,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419832,20432419832,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419833,20432419833,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419839,20432419839,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419840,20432419840,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419846,20432419846,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419847,20432419847,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419850,20432419850,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419851,20432419851,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419855,20432419855,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419856,20432419856,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419862,20432419862,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419863,20432419863,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419869,20432419869,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419870,20432419870,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419876,20432419876,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419877,20432419877,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419883,20432419883,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419884,20432419884,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419890,20432419890,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419891,20432419891,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419897,20432419897,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419898,20432419898,unknown,,,present,5515851,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419902,20432419902,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419903,20432419903,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419904,20432419904,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419905,20432419905,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
20432419906,20432419906,unknown,,,present,5515867,,urn:lsid:marinespecies.org:taxname:147436,Haematopus ostralegus,species
