tblUploadID,tblHaulID,Ship,Gear,HaulNo,StationNumber,Year,Month,Day,Time,ShootLat,ShootLong,HaulLat,HaulLong,ICESrectangle,Depth,Survey,ICESDatabase,Notes
8436,16226,"AA31","EGY",342,"35",1981,7,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16227,"AA31","EGY",343,"57",1981,7,1,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16228,"AA31","EGY",344,"59",1981,7,1,"1200",54.25,7.5,,,"37F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16229,"AA31","EGY",345,"73",1981,7,1,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16230,"AA31","EGY",346,"346",1981,7,1,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16231,"AA31","EGY",347,"347",1981,7,1,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16232,"AA31","EGY",348,"348",1981,7,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16233,"AA31","EGY",461,"461",1981,7,1,"1200",52.25,3.5,,,"33F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16234,"AA31","EGY",462,"462",1981,7,1,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16235,"AA31","EGY",463,"463",1981,7,1,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16236,"AA31","EGY",465,"465",1981,7,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16237,"AA31","EGY",466,"466",1981,7,1,"1200",53.75,6.5,,,"36F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16238,"AA31","EGY",468,"468",1981,7,1,"1200",54.25,7.5,,,"37F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16239,"AA31","EGY",469,"469",1981,7,1,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16240,"AA31","EGY",470,"470",1981,7,1,"1200",55.25,8.5,,,"39F8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16241,"AA31","EGY",339,"3",1981,7,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16242,"AA31","EGY",340,"12",1981,7,9,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16243,"AA31","EGY",340,"17",1981,7,9,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16244,"AA31","EGY",341,"21",1981,7,9,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16245,"AA31","EGY",342,"32",1981,7,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16246,"AA31","EGY",342,"35",1981,7,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16247,"AA31","EGY",343,"57",1981,7,9,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16248,"AA31","EGY",345,"73",1981,7,9,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16249,"AA31","EGY",346,"346",1981,7,9,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16250,"AA31","EGY",347,"347",1981,7,9,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16251,"AA31","EGY",348,"348",1981,7,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16252,"AA31","EGY",1479,"111",1981,8,26,"1200",54.75,4.5,,,"38F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16253,"AA31","EGY",1240,"48",1981,9,7,"1200",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16254,"AA31","EGY",1242,"49",1981,9,7,"1200",53.75,4.5,,,"36F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16255,"AA31","EGY",1255,"48",1981,9,7,"2000",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16256,"AA31","EGY",1390,"48",1981,9,7,"2000",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16257,"AA31","EGY",1546,"48",1981,9,7,"2000",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16258,"AA31","EGY",1242,"49",1981,9,7,"2315",53.75,4.5,,,"36F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16259,"AA31","EGY",1257,"49",1981,9,7,"2315",53.75,4.5,,,"36F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16260,"AA31","EGY",1315,"50",1981,9,8,"0230",54.25,4.5,,,"37F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16261,"AA31","EGY",1392,"50",1981,9,8,"0230",54.25,4.5,,,"37F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16262,"AA31","EGY",1272,"51",1981,9,8,"0600",54.25,3.5,,,"37F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16263,"AA31","EGY",1306,"51",1981,9,8,"0600",54.25,3.5,,,"37F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16264,"AA31","EGY",1380,"51",1981,9,8,"0600",54.25,3.5,,,"37F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16265,"AA31","EGY",1243,"50",1981,9,8,"1200",54.25,4.5,,,"37F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16266,"AA31","EGY",1272,"51",1981,9,8,"1200",54.25,3.5,,,"37F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8436,16267,"AA31","EGY",503,"503",1981,10,1,"1200",52.25,2.5,,,"33F2",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16268,"AA31","EGY",504,"504",1981,10,1,"1200",52.75,2.5,,,"34F2",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16269,"AA31","EGY",506,"506",1981,10,1,"1200",53.25,1.5,,,"35F1",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16270,"AA31","EGY",508,"508",1981,10,1,"1200",54.25,0.5,,,"37F0",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16271,"AA31","EGY",509,"509",1981,10,1,"1200",54.75,0.5,,,"38F0",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16272,"AA31","EGY",510,"510",1981,10,1,"1200",55.25,5.5,,,"39F5",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16273,"AA31","EGY",588,"588",1981,10,1,"1200",52.25,2.5,,,"33F2",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16274,"AA31","EGY",589,"589",1981,10,1,"1200",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16275,"AA31","EGY",590,"590",1981,10,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16276,"AA31","EGY",591,"591",1981,10,1,"1200",54.75,0.5,,,"38F0",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16277,"AA31","EGY",503,"503",1981,10,9,"1200",52.25,2.5,,,"33F2",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16278,"AA31","EGY",504,"504",1981,10,9,"1200",52.75,2.5,,,"34F2",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16279,"AA31","EGY",505,"505",1981,10,9,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16280,"AA31","EGY",506,"506",1981,10,9,"1200",53.25,1.5,,,"35F1",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16281,"AA31","EGY",507,"507",1981,10,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16282,"AA31","EGY",508,"508",1981,10,9,"1200",54.25,0.5,,,"37F0",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16283,"AA31","EGY",509,"509",1981,10,9,"1200",54.75,0.5,,,"38F0",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8436,16284,"AA31","EGY",510,"510",1981,10,9,"1200",55.25,5.5,,,"39F5",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8437,16285,"AA31","EGY",609,"1",1982,1,1,"1200",53.75,1.5,,,"36F1",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16286,"AA31","EGY",610,"2",1982,1,1,"1200",54.25,1.5,,,"37F1",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16287,"AA31","EGY",611,"3",1982,1,1,"1200",53.75,1.5,,,"36F1",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16288,"AA31","EGY",612,"612",1982,1,1,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16289,"AA31","EGY",613,"613",1982,1,1,"1200",54.25,2.5,,,"37F2",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16290,"AA31","EGY",609,"1",1982,1,9,"1200",53.75,1.5,,,"36F1",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16291,"AA31","EGY",610,"2",1982,1,9,"1200",54.25,1.5,,,"37F1",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16292,"AA31","EGY",611,"3",1982,1,9,"1200",53.75,1.5,,,"36F1",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8437,16293,"AA31","EGY",617,"67",1982,4,1,"1200",57.25,9.5,,,"43F9",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16294,"AA31","EGY",618,"86",1982,4,1,"1200",53.75,6.5,,,"36F6",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16295,"AA31","EGY",619,"619",1982,4,1,"1200",51.75,3.5,,,"32F3",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16296,"AA31","EGY",620,"620",1982,4,1,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16297,"AA31","EGY",621,"621",1982,4,1,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16298,"AA31","EGY",622,"622",1982,4,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16299,"AA31","EGY",624,"624",1982,4,1,"1200",54.25,1.5,,,"37F1",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16300,"AA31","EGY",625,"625",1982,4,1,"1200",54.75,8.5,,,"38F8",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16301,"AA31","EGY",626,"626",1982,4,1,"1200",51.75,3.5,,,"32F3",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16302,"AA31","EGY",627,"627",1982,4,1,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16303,"AA31","EGY",628,"628",1982,4,1,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16304,"AA31","EGY",629,"629",1982,4,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16305,"AA31","EGY",630,"630",1982,4,1,"1200",54.75,8.5,,,"38F8",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16306,"AA31","EGY",631,"631",1982,4,1,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16307,"AA31","EGY",617,"67",1982,4,9,"1200",57.25,9.5,,,"43F9",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16308,"AA31","EGY",618,"86",1982,4,9,"1200",53.75,6.5,,,"36F6",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16309,"AA31","EGY",619,"619",1982,4,9,"1200",51.75,3.5,,,"32F3",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16310,"AA31","EGY",620,"620",1982,4,9,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16311,"AA31","EGY",621,"621",1982,4,9,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16312,"AA31","EGY",622,"622",1982,4,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16313,"AA31","EGY",623,"623",1982,4,9,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16314,"AA31","EGY",624,"624",1982,4,9,"1200",54.25,1.5,,,"37F1",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16315,"AA31","EGY",625,"625",1982,4,9,"1200",54.75,8.5,,,"38F8",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8437,16316,"AA31","EGY",5,"5",1982,7,1,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: EXCGREDATSTO"
8437,16317,"AA31","EGY",637,"637",1982,7,1,"1200",52.75,3.5,,,"34F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16318,"AA31","EGY",639,"639",1982,7,1,"1200",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16319,"AA31","EGY",641,"641",1982,7,1,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16320,"AA31","EGY",642,"642",1982,7,1,"1200",54.25,7.5,,,"37F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16321,"AA31","EGY",644,"644",1982,7,1,"1200",55.25,8.5,,,"39F8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16322,"AA31","EGY",645,"645",1982,7,1,"1200",57.25,9.5,,,"43F9",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16323,"AA31","EGY",655,"655",1982,7,1,"1200",51.75,3.5,,,"32F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16324,"AA31","EGY",656,"656",1982,7,1,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16325,"AA31","EGY",657,"657",1982,7,1,"1200",52.75,3.5,,,"34F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16326,"AA31","EGY",658,"658",1982,7,1,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16327,"AA31","EGY",659,"659",1982,7,1,"1200",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16328,"AA31","EGY",660,"660",1982,7,1,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16329,"AA31","EGY",661,"661",1982,7,1,"1200",53.75,6.5,,,"36F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16330,"AA31","EGY",662,"662",1982,7,1,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16331,"AA31","EGY",663,"663",1982,7,1,"1200",54.25,4.5,,,"37F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16332,"AA31","EGY",664,"664",1982,7,1,"1200",54.25,6.5,,,"37F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16333,"AA31","EGY",665,"665",1982,7,1,"1200",54.75,8.5,,,"38F8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16334,"AA31","EGY",666,"666",1982,7,1,"1200",55.25,6.5,,,"39F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16335,"AA31","EGY",667,"667",1982,7,1,"1200",55.25,8.5,,,"39F8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16336,"AA31","EGY",668,"668",1982,7,1,"1200",56.25,7.5,,,"41F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16337,"AA31","EGY",5,"5",1982,7,9,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: EXCGREDATSTO"
8437,16338,"AA31","EGY",6,"6",1982,7,9,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: EXCGREDATSTO"
8437,16339,"AA31","EGY",7,"7",1982,7,9,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: EXCGREDATSTO"
8437,16340,"AA31","EGY",8,"8",1982,7,9,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: EXCGREDATSTO"
8437,16341,"AA31","EGY",635,"635",1982,7,9,"1200",51.75,3.5,,,"32F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16342,"AA31","EGY",636,"636",1982,7,9,"1200",52.25,4.5,,,"33F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16343,"AA31","EGY",637,"637",1982,7,9,"1200",52.75,3.5,,,"34F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16344,"AA31","EGY",638,"638",1982,7,9,"1200",52.75,4.5,,,"34F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16345,"AA31","EGY",639,"639",1982,7,9,"1200",53.25,4.5,,,"35F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16346,"AA31","EGY",640,"640",1982,7,9,"1200",53.75,5.5,,,"36F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16347,"AA31","EGY",641,"641",1982,7,9,"1200",53.75,7.5,,,"36F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16348,"AA31","EGY",642,"642",1982,7,9,"1200",54.25,7.5,,,"37F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16349,"AA31","EGY",643,"643",1982,7,9,"1200",54.75,8.5,,,"38F8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16350,"AA31","EGY",644,"644",1982,7,9,"1200",55.25,8.5,,,"39F8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16351,"AA31","EGY",645,"645",1982,7,9,"1200",57.25,9.5,,,"43F9",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8437,16352,"AA31","EGY",688,"688",1982,10,1,"1200",53.75,0.5,,,"36F0",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8437,16353,"AA31","EGY",689,"689",1982,10,1,"1200",54.25,5.5,,,"37F5",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8437,16354,"AA31","EGY",690,"690",1982,10,1,"1200",54.75,6.5,,,"38F6",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8437,16355,"AA31","EGY",682,"682",1982,10,9,"1200",52.75,3.5,,,"34F3",,"STOMACH","N","country=NL; quar=4; source file NL: IMARESdataset"
8438,16356,"AA31","EGY",886,"886",1985,7,1,"1200",54.75,7.5,,,"38F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8438,16357,"AA31","EGY",887,"887",1985,7,1,"1200",55.25,7.5,,,"39F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8438,16358,"AA31","EGY",888,"888",1985,7,1,"1200",55.75,5.5,,,"40F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16359,"AA31","EGY",897,"897",1986,1,1,"1200",54.25,3.5,,,"37F3",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8439,16360,"AA31","EGY",898,"898",1986,1,1,"1200",55.25,5.5,,,"39F5",,"STOMACH","N","country=NL; quar=1; source file NL: IMARESdataset"
8439,16361,"AA31","EGY",909,"909",1986,4,1,"1200",53.75,4.5,,,"36F4",,"STOMACH","N","country=NL; quar=2; source file NL: IMARESdataset"
8439,16362,"AA31","EGY",912,"912",1986,7,1,"1200",57.25,-1.5,,,"43E8",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16363,"AA31","EGY",920,"920",1986,7,1,"1200",53.75,0.5,,,"36F0",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16364,"AA31","EGY",921,"921",1986,7,1,"1200",53.75,3.5,,,"36F3",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16365,"AA31","EGY",922,"922",1986,7,1,"1200",54.25,1.5,,,"37F1",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16366,"AA31","EGY",923,"923",1986,7,1,"1200",54.25,4.5,,,"37F4",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16367,"AA31","EGY",924,"924",1986,7,1,"1200",54.25,6.5,,,"37F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16368,"AA31","EGY",925,"925",1986,7,1,"1200",54.25,7.5,,,"37F7",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16369,"AA31","EGY",926,"926",1986,7,1,"1200",54.75,6.5,,,"38F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16370,"AA31","EGY",927,"927",1986,7,1,"1200",55.25,6.5,,,"39F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16371,"AA31","EGY",928,"928",1986,7,1,"1200",55.75,6.5,,,"40F6",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16372,"AA31","EGY",930,"930",1986,7,1,"1200",56.75,2.5,,,"42F2",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
8439,16373,"AA31","EGY",931,"931",1986,7,1,"1200",56.75,5.5,,,"42F5",,"STOMACH","N","country=NL; quar=3; source file NL: IMARESdataset"
